Ball,Commentary,Wicket
11.1,"Hasan Khan to Mohammad Hafeez, FOUR, short again and they are not learning from their mistakes. can't be bowling there. pulled away into deep midwicket",
11.2,"Hasan Khan to Mohammad Hafeez, no run, flatter and short outside off, cut to point",
11.3,"Hasan Khan to Mohammad Hafeez, 1 run, floated up and drifting in with the arm, clipped off the toes to midwicket as he comes forward",
11.4,"Hasan Khan to Shahid Afridi, 2 runs, short of good length and spinning away outside off, slapped uppishly out to sweeper cover. Picks the vacant spaces in the covers region",
11.5,"Hasan Khan to Shahid Afridi, 1 run, loopy and flighted, sliding in with the arm, nudged to mid-on with soft hands. That was a tad quicker too",
11.6,"Hasan Khan to Mohammad Hafeez, 1 run, short again but this one does not sit up as much and it is pulled along the ground to deep midwicket",
12.1,"Zulfiqar Babar to Mohammad Hafeez, no run, floats it up and pitches it up outside off and Hafeez come sforward and pushes it into the off side",
12.2,"Zulfiqar Babar to Mohammad Hafeez, no run, goodness, how much did that turn! slower through the air and on a length. Draws the batsman forward and Hafeez gets beaten as there is spitting turn and bounce",
12.3,"Zulfiqar Babar to Mohammad Hafeez, no run, cut to point from the crease",
12.4,"Zulfiqar Babar to Mohammad Hafeez, 1 run, goes full and drifts it in with the arm and it is clipped away behind square",
12.5,"Zulfiqar Babar to Shahid Afridi, 1 run, Afridi advances down the track and goes hard as he tries to slog it away. But the drift in this delivery takes it in to the right-hander and he gets an inside edge as the ball goes to deep midwicket",
12.6,"Zulfiqar Babar to Mohammad Hafeez, 1 run, short ball, comes on at a comfortable pace and it is pulled to deep midwicket for an easy single",
13.1,"Hasan Khan to Mohammad Hafeez, no run, spinning awya outside off from a length, blocked off the backfoot and he drops it in front of covers. Tries to take a quick single but Afridi is not interested",
13.2,"Hasan Khan to Mohammad Hafeez, no run, fuller, driven off the front foot to covers",
13.3,"Hasan Khan to Mohammad Hafeez, 1 run, short and wide, intercepts the cover-point fielder with the cut",
13.4,"Hasan Khan to Shahid Afridi, no run, Afridi plays watchfully at this length ball as he blocks into the off side",
13.5,"Hasan Khan to Shahid Afridi, 2 runs, and as soon as he sees some width outside off, he opens up his arms and flays this cut shot to sweeper cover. Fumble by Mills allows the second run",
13.6,"Hasan Khan to Shahid Afridi, no run, fuller ball, driven watchfully off the front foot to covers",
14.1,"Mohammad Nawaz to Mohammad Hafeez, 1 run, pitched up outside off, strides across and pushes it into the vacant covers region and they take the single by the time point can run across",
14.2,"Mohammad Nawaz to Shahid Afridi, 1 run, drifting in with the arm on leg stump, Afridi pushes it into covers for a sharp single",
14.3,"Mohammad Nawaz to Mohammad Hafeez, no run, short and some width on offer, opens the face of his bat and carves it to short third man",
14.4,"Mohammad Nawaz to Mohammad Hafeez, no run, floated up and loopy full ball, draws the batsman forward and he watchfully drives to the off side",
14.5,"Mohammad Nawaz to Mohammad Hafeez, 1 run, comes down the track and converts it into a half-volley. Gets on top of the bounce and drills it out to long-off",
14.6,"Mohammad Nawaz to Shahid Afridi, SIX, down the track comes Afridi. Does not seem like he has middled it but such is the power of the man. Goes high and straight and the ball has been dispatched over the boundary",
15.1,"Mills to Mohammad Hafeez, no run, good length and good pace - 141.8 kph - outside off, flays hard and gets beaten as he fails to slap it away",
15.2,"Mills to Mohammad Hafeez, 1 run, short ball, sits up nicely for Hafeez who pulls it through square leg. Man guarding the fence, so there will only be one",
15.3,"Mills to Shahid Afridi, no run, tries to stay legside of the ball and force it through the off side but gets beaten as the ball tails in late",
15.4,"Mills to Shahid Afridi, 1 run, fuller and angling, clipped off the pads to square leg and midwicket runs across to pick it up",
15.5,"Mills to Mohammad Hafeez, no run, nice change-up in pace. Slower and outside off, fullish length, defended with soft hands back to the bowler",
15.6,"Mills to Mohammad Hafeez, OUT, slashes at this short and wide ball outside off and there is some steep bounce on that. Extra bounce accounts for him as the ball finds the edge on its way to the keeper. The noise was clear and Hafeez is off walking even before the finger can be raised",
16.1,"Zulfiqar Babar to Shahid Afridi, 1 run, length ball on off, makes room and squirts it through covers",
16.2,"Zulfiqar Babar to Wahab Riaz, no run, drifting in on a fullish length on leg stump, tries to go big over the leg side and gets an inside edge. Got yorked and the ball goes to the keeper",
16.3,"Zulfiqar Babar to Wahab Riaz, no run, gets down to slog and this one is shorter than he would have liked and spins away sharply. Gets beaten. Cannot understand this approach when he should be looking to turn the strike over with Afridi at the other end",
16.4,"Zulfiqar Babar to Wahab Riaz, 1 run, length ball, stabs it to long-off with a flat bat",
16.5,"Zulfiqar Babar to Shahid Afridi, SIX, follows the batsman with a fuller ball thayt drifts in and Afridi swings hard and dispatches this low full toss into the long-on stands",
16.6,"Zulfiqar Babar to Shahid Afridi, 1 run, made room early. Zulfiqar makes the adjustment and fires it outside off, throws his bat at it and gets it through covers. Full toss again",['Mohammad Hafeez c †Sarfraz Ahmed b Mills 22 (33b 3x4 0x6) SR: 66.66']
17.1,"Mohammad Nawaz to Shahid Afridi, FOUR, gets it to slide in with the arm. Afridi moves away to make room and exposes all three stumps. The bowler follows him and he makes the most of the angle to launch it down the ground as the ball crosses the boundary on the bounce",
17.2,"Mohammad Nawaz to Shahid Afridi, SIX, it's the same thing again. Afridi makes room for himself and stays leg side. The bowler overadjusts and ends up bowling a half-volley, right under Afridi and he is able to use the angle and launches it over cow corner and this one sails clean over the fence",
17.3,"Mohammad Nawaz to Shahid Afridi, 2 runs, what a shot that is. Afridi moves the other way this time to protect off-stump and he plays a half-sweep, half-scoop as the ball goes off the top-edge to backward square leg. Saad Nasim, the substitute fielder, cannot get to it as he runs back. Very tough chance",
17.4,"Mohammad Nawaz to Shahid Afridi, 1 run",
17.5,"Mohammad Nawaz to Wahab Riaz, no run, tries to make room and slap this short ball but is beaten by the extra pace and makes no contact",
17.6,"Mohammad Nawaz to Wahab Riaz, no run, goes for a wild slog sweep and this one pitches on middle and spins away a mile outside off. Nowhere near the ball is Wahab and he gets comprehensively beaten",
18.1,"Mills to Shahid Afridi, no run, great delivery. Fires a length ball in the corridor outside off, a stump or two outside off and Afridi tries to run it down to third man with an open bat face. Extra pace gets him beaten",
18.2,"Mills to Shahid Afridi, 1 run, slower full ball, works it with the inward angle to short fine leg",
18.3,"Mills to Wahab Riaz, OUT, gone, Wahab's gone. And his chancy stay comes to an end. Gets a feather as he slashes at this one from a long away. He is nowhere near this ball outside off as he was staying legside of it. Swings wildly and gets an outside edge for his troubles that his held comfortably by the wicketkeeper",
18.4,"Mills to Hasan Ali, no run, pushes him back by generating pace. It's short of a length and the batsman jumps back to ride the bounce before bunting it straight back to the bowler",
18.5,"Mills to Hasan Ali, FOUR, what a shot! That is a glorious cover drive. Is that the shot of the night or what! Full ball just outside off, right in the slot for Hasan and he lays into a cover drive. Sarfaraz watches it and grimaces. Half-volley outside off and what a time to be playing that shot. Glorious",
18.6,"Mills to Hasan Ali, FOUR, lucky boundary. Bowls it at good pace and that proves to be the undoing of Mills here. Short and outside off. Hasan slashes hard and swings wildly. The ball takes the top edge and it goes over the third man region, one-bounce and into the boundary. What a spell this was from Mills and it has gone horribly wrong in the last two balls",
19.1,"Mahmudullah to Shahid Afridi, FOUR, short and wide outside off, poor delivery. Afridi moves towards room to make himself room and crashes it square of the wicket, through backwar dpoint and into the boundary",
19.2,"Mahmudullah to Shahid Afridi, FOUR, and that will be the game. What a heist from Zalmi. And Afridi the man. He never ceases to amaze and he has played a superb innings and pulled a rabbit out of the hat here. Slightly short of good length outside off and Afridi slaps it past the diving cover-point fielder",
