Ball,Commentary,Wicket
0.1,"Mohammad Irfan to Babar Azam, no run, pushes him back with a sharp, back of a length delivery on off stump. Babar defends",
0.2,"Mohammad Irfan to Babar Azam, no run, short and wide, hammers it to backward point",
0.3,"Mohammad Irfan to Babar Azam, no run, drives on the up and looks for a quick single to mid-off. Gayle had about as much interest in that run as he has in dying his hair pink",
0.4,"Mohammad Irfan to Babar Azam, no run, looks to hit hard, and mistimes a good length ball into the covers",
0.5,"Mohammad Irfan to Babar Azam, no run, back of a length on off stump, defends",
0.6,"Mohammad Irfan to Babar Azam, no run, racks up a maiden. Irfan's pace and his unerring accuracy around the off stump - coupled with Babar's nervousness at the crease, going at the ball hard, means he has failed to pick the gap with the drive. This time he finds point",
1.1,"Mohammad Sami to Gayle, no run, beauty. Gayle is pinned to his crease, aiming to defend a short of a good length ball moving across him. Seams away off the deck, past the outside edge",
1.2,"Mohammad Sami to Gayle, no run, opens the face against a back of a length delivery and finds point",
1.3,"Mohammad Sami to Gayle, no run, lets go a shortish delivery outside off. Islamabad not keen on giving drivable balls to Gayle",
1.4,"Mohammad Sami to Gayle, no run, 143kph, cramps him for room on off stump and Gayle can only poke it back to the bowler",
1.5,"Mohammad Sami to Gayle, no run, slugs a back of a length delivery to mid-on. Even making room and powering the ball - that too with Gayle on strike - results in a dot ball. First time that a PSL game has begun with 11 dots",
1.6,"Mohammad Sami to Gayle, no run, two maidens on the trot. Although really Gayle should have done more with this short ball on leg stump. Tries a leg glance and instead makes connection with thigh pad",
2.1,"Mohammad Irfan to Babar Azam, no run, back of a length and outside off, flashes and misses outside off. That's 13 successive dots to start the game",
2.2,"Mohammad Irfan to Babar Azam, FOUR, there's the first runs, with Babar taking a ball aimed at the top of off stump on top of its bounce and crashes it over wide mid-on. Tough place to access against a seven-foot tall seriously fast bowler",
2.3,"Mohammad Irfan to Babar Azam, FOUR, fends away a bouncer. It climbs up towards Babar's left ear and he plays a pull, instinctively. The man up at fine leg goes chasing after it, puts in a slide to try and drag it back, but he is unable to do so. Could be that he is worried about a collision with Pooran running to his right from deep square leg and they do collide",
2.4,"Mohammad Irfan to Babar Azam, FOUR, guides it to the third man boundary. Superb shot. All he does is let a short ball on off stump come on and gives it direction",
2.5,"Mohammad Irfan to Babar Azam, FOUR, full, straight, whips it to long leg. Effortless shot from Babar. This is perhaps the easiest boundary he's hit. Half-volley from Irfan",
