Ball,Commentary,Wicket
0.1,"Mohammad Amir to Mohammad Hafeez, FOUR, short and wide, too wide. Cracked away to the point boundary. Whistled to the fence",
0.2,"Mohammad Amir to Mohammad Hafeez, no run, nice length that. Back of a length on off, defended",
0.3,"Mohammad Amir to Mohammad Hafeez, no run, full outside off, bowled from wider of the crease. Pushed to mid-off",
0.4,"Mohammad Amir to Mohammad Hafeez, no run, back of a length on off, Hafeez walks across to try and flick him away. Off the thigh pad through",
0.5,"Mohammad Amir to Mohammad Hafeez, no run, good length on off. Impeccable lines. Defended into the cover region",
0.6,"Mohammad Amir to Mohammad Hafeez, OUT, gone. Hafeez has to go. Short outside off, angled away. Hafeez tries to pull but gets it off the upper half of the bat. Skied away into the hands of midwicket. Big wicket, with D/L and rain lingering about",['Mohammad Hafeez c Wessels b Mohammad Amir 4 (6b 1x4 0x6) SR: 66.66']
1.1,"Sohail Khan to Allenby, no run, overpitched on off, pushed to mid-off",
1.2,"Sohail Khan to Allenby, no run, back of a length on off, pushed to cover. Good bowling this. Very tight lines",
1.3,"Sohail Khan to Allenby, no run, full and wide, that should have been put away. Squeezed towards point where Shakib makes a good stop",
1.4,"Sohail Khan to Allenby, 1 run, slower ball, worked to short fine leg for a run",
1.5,"Sohail Khan to Malan, 1 run, fullish outside off, driven towards wide mid-off for a single",
1.6,"Sohail Khan to Allenby, no run, great over this. Length on off, pushed to mid-off. Just two of the over.",
2.1,"Mohammad Amir to Malan, no run, full on off, pushed away to extra cover.",
2.2,"Mohammad Amir to Malan, no run, fullish length outside off, Malan tries to go down the ground but fails to connect. Dot balls piling up early",
2.3,"Mohammad Amir to Malan, no run, great bowling. Changes his length, short outside off. Malan surprised by the change-up, lets it go.",
2.4,"Mohammad Amir to Malan, 1 run, flicked to deep square leg off his pads for a run",
2.5,"Mohammad Amir to Allenby, 1 run, shortish and wide, flayed away down to third man.",
2.6,"Mohammad Amir to Malan, no run, full on middle, swatted away to mid-on. Another excellent over from Amir. Pressure building.",
3.1,"Sohail Khan to Allenby, 1 run, overpitched on off, drilled to mid-off",
3.2,"Sohail Khan to Malan, 1 run, slower ball on middle, swiped to deep square leg. Just the one",
3.3,"Sohail Khan to Allenby, 1 run, short delivery down leg, Allenby fails to connect properly with his pull.",
3.4,"Sohail Khan to Malan, no run, full on middle, Malan inside-edges his heave to point. Allenby runs down but is sent back just in time",
3.5,"Sohail Khan to Malan, 1 run, bowling to their field. Length on middle and leg, heaved to deep midwicket",
3.6,"Sohail Khan to Allenby, 1 run, another slower delivery on middle, inside-edged to square leg. These two looking all at sea",
4.1,"Bilawal Bhatti to Allenby, FOUR, smashed for four. Short and wide, width and Allenby cuts it past point for four. Great shot",
4.2,"Bilawal Bhatti to Allenby, 3 runs, full outside off, pushed in the gap at cover for three. Well played. Opened up his stance and made some room.",
4.3,"Bilawal Bhatti to Malan, FOUR, that will be four more. Short on middle, Malan slogs it away to the midwicket fence. All important runs to get close to the target",
4.4,"Bilawal Bhatti to Malan, OUT, gone, that could be the game. Short delivery on middle, Malan looks to slog it away and gets a thick outside edge which goes up and is taken by the keeper.",
4.5,"Bilawal Bhatti to Allenby, 1 run, clipped to midwicket for a run.",['DJ Malan c †Saifullah Bangash b Bilawal Bhatti 8 (11b 1x4 0x6) SR: 72.72']
4.6,"Bilawal Bhatti to Hodge, no run, we have a game. Full on off, driven to mid-off",
5.1,"Shakib Al Hasan to Allenby, 1 run, flat on middle and leg, flicked to square leg",
5.2,"Shakib Al Hasan to Hodge, 1 run, shortish again on middle, worked away to deep midwicket",
5.3,"Shakib Al Hasan to Allenby, no run, turned to square leg",
