Ball,Commentary,Wicket
2.6,"Hasan Ali to Pietersen, no run, slower delivery on middle and leg, misses the faint tickle, ball rolls to the keeper which itself was maybe an indication that it brushed something. KP is pleading for a wide, not given",
3.1,"Mohammad Asghar to Ahmed Shehzad, OUT, looks to step out and hit that into Sharjah, but can't connect. This was nicely tossed up, lured him into the big hit, the ball spun away sharply from the middle and off region and Akmal whipped the bails off quickly. Asghar lets out a roar. Poor stroke from the experienced Shehzad.",
3.2,"Mohammad Asghar to Sangakkara, 1 run, worked with the spin to short fine, off the mark immediately",['Ahmed Shehzad st †Kamran Akmal b Mohammad Asghar 6 (9b 1x4 0x6) SR: 66.66']
3.3,"Mohammad Asghar to Pietersen, FOUR, he's picked the bones out of that one. Gets into position to sweep and hits it well against the spin, one bounce into the deep square leg boundary",
3.4,"Mohammad Asghar to Pietersen, no run, spins away, almost 45 degrees, KP lets it go",
3.5,"Mohammad Asghar to Pietersen, 1 run, punched to long off",
3.6,"Mohammad Asghar to Sangakkara, no run, steps out and eases it to cover",
4.1,"Wahab Riaz to Pietersen, no run, pulls and misses. That was a pacy bouncer, of the kind he bowled repeatedly to Watson at the 2015 World Cup. Akmal took that way above his head",
4.2,"Wahab Riaz to Pietersen, 1 run, whipped away into the deep square leg region",
4.3,"Wahab Riaz to Sangakkara, no run, back of a length on off, solidly pushed back to the bowler",
4.4,"Wahab Riaz to Sangakkara, 1 run, length and angled in, squirted behind square off the inside edge",
4.5,"Wahab Riaz to Pietersen, no run, back of a length and outside off, jabbed back at the bowler",
4.6,"Wahab Riaz to Pietersen, FOUR, short on the leg stump, KP pulls it, does so stylishly behind square on the leg side",
5.1,"Tait to Sangakkara, FOUR, back of a length pacy outside off, Sanga uses it to his advantage and just glides it square on the off side",
5.2,"Tait to Sangakkara, no run, back of a length and slanting away outside off, dabbed towards point with soft hands",
5.3,"Tait to Sangakkara, no run, full and straight, whipped to short midwicket",
5.4,"Tait to Sangakkara, FOUR, width outside off, Sanga goes low and creams it through the covers. Whoa, that bent-knee drive. So serene",
5.5,"Tait to Sangakkara, no run, Tait retorts with a snorter, one for the over. Bumper outside off as Sanga rocks his head out of the way",
5.6,"Tait to Sangakkara, FOUR, veering into the pads, flicked through midwicket. Su-sweet. A snorter, lots of pace, a few boundaries. Typical Tait over",
6.1,"Shahid Afridi to Pietersen, 2 runs, slides on outside off, KP crashes it through the off-side gap",
6.2,"Shahid Afridi to Pietersen, FOUR, dropped short, fizzes outside off, KP rocks back and cuts behind point for four now",
6.3,"Shahid Afridi to Pietersen, 1 run, full and outside off, forward and eased through the covers",
6.4,"Shahid Afridi to Sangakkara, 1 run, flat on off, Sanga turns it behind square with the wrists",
6.5,"Shahid Afridi to Pietersen, 1 run, KP waits on the back foot and dabs a cut towards the gully region",
6.6,"Shahid Afridi to Sangakkara, 1 run, full and straight as Sanga turns another single behind square on the leg side",
7.1,"Sammy to Sangakkara, 1 run, back of a length and on off, helped towards point",
7.2,"Sammy to Pietersen, 1 run, full on the stumps, smooth drive to long-on",
7.3,"Sammy to Sangakkara, 1 run, drop-and-run single in front of the cover region. KP gives the thumbs up to Sanga",
7.4,"Sammy to Pietersen, 1 run, short and wide outside off, KP stands tall and forces to long-off",
7.5,"Sammy to Sangakkara, no run, short and wide, Sammy gets away with that as Sanga leans back and cuts straight to Tait at short third man",
7.6,"Sammy to Sangakkara, FOUR, Sanga nails this and brings up the fifty for Quetta. Fractionally short and outside off, Sanga square-cuts it away in the gap, wide of backward point. Short third man had no chance as well",
8.1,"Shahid Afridi to Pietersen, 1 run, hurrying ball on off, slapped to long-off",
8.2,"Shahid Afridi to Sangakkara, 1 run, flicked off the pads through midwicket",
8.3,"Shahid Afridi to Pietersen, 1 leg bye, Afridi fires a googly, and strikes the pad, but it looked to be slipping down leg",
8.4,"Shahid Afridi to Sangakkara, 1 run, full and outside off, 97.1ks, hit to long-off",
8.5,"Shahid Afridi to Pietersen, 1 run, skids off the surface, and slides in, nudged to leg",
8.6,"Shahid Afridi to Sangakkara, no run, quick fizzer outside off, that's an Afridi special, beats the outside edge",
9.1,"Sammy to Pietersen, 1 run, length ball on off, eased to long-on",
9.2,"Sammy to Sangakkara, 1 run, floated full and outside off, slower ball. Sanga spots it and drives to long-off",
9.3,"Sammy to Pietersen, 1 run, full and outside off, KP opens the face, and runs to short third man, where the 41-year old Hodge throws himself to his left to stop the ball",
9.4,"Sammy to Sangakkara, no run, shortish and down leg, Sanga does not connect with a pull. That nearly shaved the leg stump",
9.5,"Sammy to Sangakkara, 1 run, this was neither too short nor too wide outside off, Sanga shapes to cut and bottom-edges it past the keeper",
9.6,"Sammy to Pietersen, no run, back of a length and outside off, KP targets the leg-side wide a big slog and has to settle with a thick edge onto the pad",
10.1,"Shahid Afridi to Sangakkara, no run, slides across off, Sanga pushes and gets beaten",
10.2,"Shahid Afridi to Sangakkara, FOUR, hint of width outside off, Sanga now goes over the covers after making some room. Pleasing hit",
10.3,"Shahid Afridi to Sangakkara, FOUR, Sanga shuffles across off, goes low and inside the line, and slog-sweeps over backward square leg",
10.4,"Shahid Afridi to Sangakkara, 1 run, Afridi gives this more flight, bunted to long-off",
10.5,"Shahid Afridi to Pietersen, 1 run, fired outside off, flat-bat thump down the ground, to long-off",
10.6,"Shahid Afridi to Sangakkara, no run, Afridi hits 100ks, Sanga camps back and inside-edges it onto his pad",
11.1,"Sammy to Pietersen, 2 runs, length ball on off, KP clears his front leg and clouts it to cow corner",
11.2,"Sammy to Pietersen, SIX, back of a length on off, KP launches it over midwicket for a six. It's a crowd catch! He can claim a share to one crore",
11.3,"Sammy to Pietersen, SIX, Bang! Bang! overpitched and outside off, right in the slot. KP extends his arms again, slugs it over long-off",
11.4,"Sammy to Pietersen, 1 run, low full toss, KP loads up and pastes it to long-on",
11.5,"Sammy to Sangakkara, 2 runs, leg-stumpish ball, flicked towards fine leg",
11.6,"Sammy to Sangakkara, OUT, Bairstow pulls off a cracking catch. He runs in from long-off, attacks the ball, dives forward and pouches it inches from the ground. Fullish and outside off, Sanga goes for a lofted hit and only skewers it. Peshwar break the thriving stand",
12.1,"Shahid Afridi to Pietersen, FOUR, tossed up and full outside off, KP lifts it over the covers, one-bounce four",
12.2,"Shahid Afridi to Pietersen, 1 run, KP picks it away off his pads behind square and raises a fifty off 34 balls, his first in the PSL",['KC Sangakkara c Bairstow b Sammy 37 (29b 6x4 0x6) SR: 127.58']
12.3,"Shahid Afridi to Sarfraz Ahmed, no run, darted on off, defended to the off side",
12.4,"Shahid Afridi to Sarfraz Ahmed, OUT, soft, soft dismissal. Captain gets captain. Afridi's celebrations are largely subdued. He held this one back a bit and found some turn. Sarfraz targets the leg side with a flick. He makes a mess of it and spoons it back to the bowler off the leading edge",
12.5,"Shahid Afridi to Mohammad Nawaz, 1 run, full on middle, Nawaz knocks a single to cover",
12.6,"Shahid Afridi to Pietersen, no run, fired short and just a shade outside off, cut into the hands of point",
13.1,"Wahab Riaz to Mohammad Nawaz, no run, back of a length, tucks the batsman up for room. Played back to the bowler",['Sarfraz Ahmed c & b Shahid Afridi 0 (2b 0x4 0x6) SR: 0.00']
13.2,"Wahab Riaz to Mohammad Nawaz, no run, tapped to the man at point",
13.3,"Wahab Riaz to Mohammad Nawaz, 1 run, dug in short and Wahab hits the bat hard. Nudged to cover, a direct hit could have dismissed KP there",
13.4,"Wahab Riaz to Pietersen, 2 runs, length and just outside off, smeared over cover. Bairstow shows off his reflexes again, chases and hauls the ball in by the edge of the boundary",
13.5,"Wahab Riaz to Pietersen, 1 run, short and angled away outside off, steered to third man",
13.6,"Wahab Riaz to Mohammad Nawaz, SIX, short of a length and outside off, clubbed over midwicket. Nawaz muscled it",
14.1,"Tait to Pietersen, OUT, Tait comes back and takes down KP. Big, big wicket. Full and slanting into the pads. KP aims a pick-up shot and miscues it. The ball drops into the hands of long-on who has his hands outstretched in joy",
14.2,"Tait to Mohammad Nawaz, FOUR, short and wide outside off, guided behind point. Tait's pace works against him",
14.3,"Tait to Mohammad Nawaz, no run, Nawaz is beaten for pace and bounce. Lifting ball outside off, cut and a miss",
14.4,"Tait to Mohammad Nawaz, no run, sharp bouncer on the leg stump, boings over to the keeper. Nawaz was late to hook",
14.5,"Tait to Mohammad Nawaz, no run, pops in and pops out at mid-off. From hero to villain in the same over, Hasan Ali drops it. Width outside off, flashed to him. The ball bobbled out once the elbow hit the ground",['KP Pietersen c Hasan Ali b Tait 53 (38b 5x4 2x6) SR: 139.47']
14.6,"Tait to Mohammad Nawaz, 1 run, flayed to cover, a direct hit from Bairstow could have had Nawaz. End of an eventful over",
15.1,"Hasan Ali to Mohammad Nawaz, no run, short and slippery on middle, fended onto the pitch",
15.2,"Hasan Ali to Mohammad Nawaz, no run, back of a length and angled away, played to point",
15.3,"Hasan Ali to Mohammad Nawaz, no run, Nawaz steps out, meets a short ball. Goes for a mighty heave and misses",
15.4,"Hasan Ali to Mohammad Nawaz, SIX, Nawaz steps out and backs away outside leg, he gets another short ball. Pulled over backward square leg",
15.5,"Hasan Ali to Mohammad Nawaz, 1 run, down the track and slogged to deep midwicket",
15.6,"Hasan Ali to Elliott, 1 run, Elliott gets to face up now. He gets off the mark with a dragged single behind square off the inside edge",
16.1,"Tait to Elliott, no run, short and wide outside off from wide of the crease, Elliott slashes and does not connect",
16.2,"Tait to Elliott, 1 run, punched to point, diving save, but can't prevent the single",
16.3,"Tait to Mohammad Nawaz, 2 leg byes, sliding into the pads, diverted behind square",
16.4,"Tait to Mohammad Nawaz, no run, yorker outside off, Nawaz can't dig it out",
16.5,"Tait to Mohammad Nawaz, OUT, back of a length and outside off, Nawaz loads up for a slog. That was too quick for the batsman. He can only send a top edge to third man. 170 looks too far away now",
16.6,"Tait to Elliott, 2 runs, too full and wide outside off, carved down to third man, impressive fielding from Hodge in the deep",
17.1,"Wahab Riaz to McCullum, no run, back of a length and swerves away outside off, almost eating up N-Mac for dinner",
17.2,"Wahab Riaz to McCullum, 1 run, N-Mac steps away outside leg and slices to point. A direct hit could have had Elliott, Hodge misses it",
17.3,"Wahab Riaz to Elliott, no run, lovely slower ball outside off with extra bounce, foxes Elliott. He can't touch it",
17.4,"Wahab Riaz to Elliott, 1 leg bye, banged in short with extra bounce, another slower lifter. Elliott is early into the hook and is socked on the back of the helmet as the padding slips out",['Mohammad Nawaz (3) c Wahab Riaz b Tait 20 (18b 1x4 2x6) SR: 111.11']
17.5,"Wahab Riaz to McCullum, no run, back of a length as this slower one climbs over the stumps, swing and a miss",
17.6,"Wahab Riaz to McCullum, OUT, short and on the leg stump, N-Mac goes for a pull but can't manufacture his own pace. The slower short ball is pulled feebly to deep midwicket. N-Mac got more height than desired distance",
18.1,"Tait to Anwar Ali, 1 run, full on the stumps, hacked to long-on",
18.2,"Tait to Elliott, no run, Tait does a Wahab. He pulls pace off this outside off. Another swing and a miss",
18.3,"Tait to Elliott, 1 run, blockhole ball on off, driven to long-on",
18.4,"Tait to Anwar Ali, 4 leg byes, leg-side short ball, gloved away.... Deflected fine on the leg side, off the thigh in fact",
18.5,"Tait to Anwar Ali, no run, short and just outside off, the batsman goes for a slog but does not lay bat on it",['NL McCullum c Mohammad Hafeez b Wahab Riaz 1 (4b 0x4 0x6) SR: 25.00']
18.6,"Tait to Anwar Ali, no run, bumpy short ball outside off, Anwar nearly swings himself off his feet. He can't touch this",
19.1,"Wahab Riaz to Elliott, OUT, Target practice... Elliott picks out short fine leg to perfection. Short, leg-stump ball, pulled into the lap of Tait. Wahab has his second wicket",
19.2,"Wahab Riaz to Zulfiqar Babar, OUT, big swing and a miss outside off. Babar run-out on his first ball. He sets off for a single after missing the ball, replays show that he was late to respond to Anwar Ali. The keeper collects the ball and ferries it back to Wahab. He runs towards the stumps and then under-arms it to see the back of Babar",
19.3,"Wahab Riaz to Anwar Ali, OUT, Quetta have fallen away after the KP-Sanga stand. They have been dismissed for 133. Length ball around off, Anwar toe-ends it to Sammy at long-off. Wahab's last four balls have all resulted in wickets",
