Ball,Commentary,Wicket
0.1,"Anwar Ali to Mohammad Hafeez, no run, full and aimed at off, Hafeez presses forward and blocks to cover",
0.2,"Anwar Ali to Mohammad Hafeez, no run, back of a length and zips away outside off, Hafeez prods at it before dragging his bat inside the line",
0.3,"Anwar Ali to Mohammad Hafeez, no run, full on off, patted to point on the front foot",
0.4,"Anwar Ali to Mohammad Hafeez, no run, angling into the pads, deflected behind to the keeper",
0.5,"Anwar Ali to Mohammad Hafeez, 2 runs, pitched up and outside off, driven to mid-off, they take another one via a ricochet off the stumps",
0.6,"Anwar Ali to Mohammad Hafeez, 2 byes, full and jags back in sharply from outside off, cuts the batsman into half. Beats the keeper as well",
1.1,"Zulfiqar Babar to Kamran Akmal, no run, drifting in on middle, poked towards point",
1.2,"Zulfiqar Babar to Kamran Akmal, no run, flighted and outside off, Akmal goes against the spin. He can't put bat on the slog sweep",
1.3,"Zulfiqar Babar to Kamran Akmal, FOUR, pitched up outside off, Akmal drills it through point",
1.4,"Zulfiqar Babar to Kamran Akmal, no run, flat and darted in, punchily played back to Babar",
1.5,"Zulfiqar Babar to Kamran Akmal, no run, short and wide outside off, back-foot cut to cover-point",
1.6,"Zulfiqar Babar to Kamran Akmal, no run, hint of turn, pushed to cover",
2.1,"Aizaz Cheema to Mohammad Hafeez, no run, this free-hit full ball is cracked back to the bowler",
2.2,"Aizaz Cheema to Mohammad Hafeez, FOUR, dug in short, Hafeez swivels on the back foot, rolls his wrists and hits a pull to the midwicket boundary",
2.3,"Aizaz Cheema to Mohammad Hafeez, FOUR, dug in outside off now, flat-bat wallop straight down the ground, leaving Cheema in a fritz",
2.4,"Aizaz Cheema to Mohammad Hafeez, no run, hurrying short ball on off, Hafeez hops, gets on top of the bounce and quells it towards cover",
2.5,"Aizaz Cheema to Mohammad Hafeez, no run, full on off, defended towards point on the front foot",
2.6,"Aizaz Cheema to Mohammad Hafeez, 1 run, back of a length and outside off, punched wide of backward point. Finally, the over comes to an end",
3.1,"Zulfiqar Babar to Mohammad Hafeez, no run, turn and bounce, dabbed past slip",
3.2,"Zulfiqar Babar to Mohammad Hafeez, 1 run, full on middle and leg, clipped to mid-on who is hanging back",
3.3,"Zulfiqar Babar to Kamran Akmal, FOUR, full at off, Kamran drops to one knee, gets close to the pitch and slog-sweeps it to the cow corner boundary",
3.4,"Zulfiqar Babar to Kamran Akmal, no run, round-arm dart, catches the back pad, but it was slipping down",
3.5,"Zulfiqar Babar to Kamran Akmal, no run, short ball, chopped from the stumps to point",
3.6,"Zulfiqar Babar to Kamran Akmal, 1 run, inside-out drive to cover, where Shehzad fumbles, allowing a single",
4.1,"Anwar Ali to Kamran Akmal, no run, full on off, driven to mid-off",
4.2,"Anwar Ali to Kamran Akmal, no run, back of a length on off, jabbed back",
4.3,"Anwar Ali to Kamran Akmal, OUT, The middle stump is pegged back. Lovely inducker, nips back in sharply, rips through the gate. Poor shot selection as Akmal attempts a cut. Equally poor footwork",['Kamran Akmal b Anwar Ali 9 (13b 2x4 0x6) SR: 69.23']
4.4,"Anwar Ali to Shahid Yousuf, 1 leg bye, slanting in and hits the pad, leg bye",
4.5,"Anwar Ali to Mohammad Hafeez, 1 run, full and around off, he seeks to drive and inside-edges it to leg",
4.6,"Anwar Ali to Shahid Yousuf, no run, back of a length and largely holds its line outside off. Beaten",
5.1,"Mohammad Nawaz to Mohammad Hafeez, OUT, bowled'em. Slides in with good bounce, Hafeez falls to an ill-advised cut as well. He does not connect. The off stump is pegged back now",
5.2,"Mohammad Nawaz to Hodge, OUT, whoa! That's a rippaaaah. Hodge goes for a golden duck! Drifts in, pitches on middle, zips past the outside edge to hit off. Hodge loses his balance and topples over",['Mohammad Hafeez b Mohammad Nawaz 15 (18b 2x4 0x6) SR: 83.33']
5.3,"Mohammad Nawaz to Bairstow, 1 run, skids in short on off, worked to the leg side as Bairstow averts the hat-trick",
5.4,"Mohammad Nawaz to Shahid Yousuf, no run, drifts in full, pushed back to the bowler",['BJ Hodge b Mohammad Nawaz 0 (1b 0x4 0x6) SR: 0.00']
5.5,"Mohammad Nawaz to Shahid Yousuf, no run, flat on off, forward and blocked to cover",
5.6,"Mohammad Nawaz to Shahid Yousuf, no run, full on middle, slapped straight to mid-on",
6.1,"Aizaz Cheema to Bairstow, 1 run, Bairstow uses his feet and shuffles across as he turns a single to midwicket",
6.2,"Aizaz Cheema to Shahid Yousuf, 1 run, jabbed to mid-on for a quick one",
6.3,"Aizaz Cheema to Bairstow, 1 run, short on off, tucked behind square",
6.4,"Aizaz Cheema to Shahid Yousuf, 1 run, short on off and middle, whipped to midwicket",
6.5,"Aizaz Cheema to Bairstow, no run, short and wide outside off, mishit to cover",
6.6,"Aizaz Cheema to Bairstow, no run, full on off, stops a bit on the batsman, chipped towards midwicket",
7.1,"Mohammad Nawaz to Shahid Yousuf, no run, drifts in on off, blocked",
7.2,"Mohammad Nawaz to Shahid Yousuf, no run, skids in full, inside-edged onto the pad? The lbw appeal is turned down. I guess it was pad first. Nawaz is not pleased",
7.3,"Mohammad Nawaz to Shahid Yousuf, 1 run, full and straight, inside-out drive in the air to deep cover",
