Ball,Commentary,Wicket
4.1,"Rumman Raees to Imad Wasim, 1 run, mistimes a lofted hit to mid-on, but they scoot across for a single",
4.2,"Rumman Raees to Shoaib Malik, 1 run, whipped away off his hip to deep square",
4.3,"Rumman Raees to Imad Wasim, FOUR, wonderful stroke. This one was a half-volley outside off, bat nicely down, nice high elbow, opened the blade a touch to piece the gap between cover and mid-off. Delightful timing. Wasim is on a roll",
4.4,"Rumman Raees to Imad Wasim, 1 run, arches back and dabs it down to third man",
4.5,"Rumman Raees to Shoaib Malik, no run, back of length delivery on middle, pushed back to the bowler",
4.6,"Rumman Raees to Shoaib Malik, no run, dabbed back down the wicket",
5.1,"Watson to Imad Wasim, 1 run, sashays down the pitch and goes over cover, there's a boundary rider in the deep though",
5.2,"Watson to Shoaib Malik, no run, nearly chopped back onto the stumps",
5.3,"Watson to Shoaib Malik, 1 run, bunted to point, bit of hesitation but Malik eventually managed to get through",
5.4,"Watson to Imad Wasim, FOUR, mistimes the pull, ball gets big on him, gets it high on the bat, Raes at fine leg was running back and couldn't hold on. Opportunity missed, you have to say",
5.5,"Watson to Imad Wasim, FOUR, slapped away with disdain. Steps out and flat bats him over mid-off, one bounce into the boundary",
5.6,"Watson to Imad Wasim, 1 run, gets to the pitch of the ball and strokes it to mid-off, untidy effort by the fielder who fires a wayward throw at the bowler's end, one for the overthrow",
6.1,"Russell to Imad Wasim, OUT, excellent delivery, excellent catch. Bowls a cutter on off again, Wasim looks to run it down but manages to get a thick edge that is nicely pouched by Sam Billings diving low to his left. That should rejuvenate Islamabad.",
6.2,"Russell to Shakib Al Hasan, no run, bunts it to point",
6.3,"Russell to Shakib Al Hasan, 1 run, crunched towards deep cover, sweet sound as ball met bat",['Imad Wasim c †Billings b Russell 29 (17b 6x4 0x6) SR: 170.58']
6.4,"Russell to Shoaib Malik, no run, is half-forward as he pats it to the off side, good control this by Russell",
6.5,"Russell to Shoaib Malik, 1 run, plays a short-arm jab towards deep midwicket",
6.6,"Russell to Shakib Al Hasan, no run, excellent bouncer, targetted on middle, Shakib gets out of the way nicely",
7.1,"Mohammad Sami to Shoaib Malik, no run, floats it just around off, he looks to dab it wide of point but can't get any power or direction on the stroke",
7.2,"Mohammad Sami to Shoaib Malik, 2 runs, gets hold of the pull, the man at deep square leg does well to get around to stop that",
7.3,"Mohammad Sami to Shoaib Malik, OUT, played on! Looks to ease it wide of point again, but has no room to work with and ends up chopping it back onto the off stump. Sami lets out a roar, he knows the value of this wicket. Karachi Kings in trouble",
7.4,"Mohammad Sami to Iftikhar Ahmed, 1 run, pulls it towards deep square to get off the mark",
7.5,"Mohammad Sami to Shakib Al Hasan, 1 run, deflected down to third man for an easy single",
7.6,"Mohammad Sami to Iftikhar Ahmed, 2 runs, swivels around and pulls it into the gap between deep square leg and fine leg, did well to get it all along the ground, good work in the deep",['Shoaib Malik b Mohammad Sami 6 (11b 0x4 0x6) SR: 54.54']
8.1,"Rumman Raees to Shakib Al Hasan, 1 run, slower delivery outside off, eased wide of point",
8.2,"Rumman Raees to Iftikhar Ahmed, 1 run, tucked to the left of square leg",
8.3,"Rumman Raees to Shakib Al Hasan, 1 run, gets forward and works it wide of short midwicket",
8.4,"Rumman Raees to Iftikhar Ahmed, no run, shows the full face of the bat and defends",
8.5,"Rumman Raees to Iftikhar Ahmed, no run, length ball on middle, nips away a touch, bunted to cover",
8.6,"Rumman Raees to Iftikhar Ahmed, 1 run, back of length delivery on middle and leg, tucked towards short fine leg",
9.1,"Watson to Iftikhar Ahmed, no run, shapes back in a touch, he looks to flay it over cover, gets an inside edge to the on side",
9.2,"Watson to Iftikhar Ahmed, 1 run, unfurls his wrists to ease it into the point region, stopped by the boundary rider",
9.3,"Watson to Shakib Al Hasan, no run, floats it full and straight on middle, squeezed back to the bowler, good stop on his followthrough",
9.4,"Watson to Shakib Al Hasan, 1 run, backs away to carve one over point, gets a thick outside edge towards third man",
9.5,"Watson to Iftikhar Ahmed, 1 run, slower bouncer outside off, he plays a cross court forehand, gets it down to wide long-on",
9.6,"Watson to Shakib Al Hasan, 1 run, slices it down to square third man",
10.1,"Saeed Ajmal to Shakib Al Hasan, 1 run, starts off with a straighter one, a touch fuller, driven down to long-off",
10.2,"Saeed Ajmal to Iftikhar Ahmed, no run, steps out but can't get to the pitch, played back to the bowler",
10.3,"Saeed Ajmal to Iftikhar Ahmed, no run, width on offer, zips off he pitch, he shapes to cut but is beaten",
10.4,"Saeed Ajmal to Iftikhar Ahmed, no run, sharp turn back in, hit high on the thigh pad",
10.5,"Saeed Ajmal to Iftikhar Ahmed, 3 runs, round-arm delivery, way outside off, lucky to get away with the half-tracker, slapped into the gap at deep point",
10.6,"Saeed Ajmal to Shakib Al Hasan, 1 run, hammered towards deep cover, a touch risky given he exposed all three stumps",
11.1,"Russell to Shakib Al Hasan, 1 run, back of length delivery outside off, eased to third man",
11.2,"Russell to Iftikhar Ahmed, 2 runs, mistimes a lofted hit, long-off was running back, looked to go a lot straighter, ended up slicing it, Ajmal does well",
11.3,"Russell to Iftikhar Ahmed, no run, that's hit him on the helmet. He looks to pull, was cramped for room. He was beaten for pace as well. Hit on the grill",
11.4,"Russell to Iftikhar Ahmed, 2 runs, this one's been deposited into the vacant deep midwicket region, two fielders circling around that but landed between them. Got too much elevation as he looked to hit that slower delivery into Abu Dhabi",
11.5,"Russell to Iftikhar Ahmed, 1 bye, cuts and misses. Keeper fumbles, they steal a single",
11.6,"Russell to Shakib Al Hasan, 1 run, yorker outside off, squeezed to third man",
12.1,"Rumman Raees to Shakib Al Hasan, 1 run, slower one on middle, gets a bit of grip on that, the inside-edge rolls wide of square leg",
12.2,"Rumman Raees to Iftikhar Ahmed, 1 run, Watson's fluffed a chance. Pressure ball, pressure shot. He looks to back away and slap it over point, only ends up lobbing it high in the air, Watson misjudged it completely, in the end, didn't even get a hand on it",
12.3,"Rumman Raees to Shakib Al Hasan, 1 run, backs away and helps it wide of short fine leg",
12.4,"Rumman Raees to Iftikhar Ahmed, FOUR, gets a top edge that races away into the fine leg boundary. He tried to go over square leg, but it doesn't matter",
12.5,"Rumman Raees to Iftikhar Ahmed, OUT, so the drop catch doesn't cost them much. Slower bouncer again, looks to pull but was targeting the longer boundary, didn't get that anywhere near the middle, and the deep midwicket fielder takes a dolly. A scratchy innings has come to an end",
12.6,"Rumman Raees to Shakib Al Hasan, 1 run, worked towards the man running in from deep midwicket",
13.1,"Mohammad Sami to Shakib Al Hasan, FOUR, wow, what a shot! This one was full and straight on middle, tailing away a touch, Shakib makes a bit of room, angles his bat ever so slightly and squeezes it behind point, tremendous timing, pinged that off the middle",
13.2,"Mohammad Sami to Shakib Al Hasan, no run, hit straight to Watson at cover this time",
13.3,"Mohammad Sami to Shakib Al Hasan, 1 run, low full toss outside off, angled down to third man",['Iftikhar Ahmed c Sharjeel Khan b Rumman Raees 19 (20b 1x4 0x6) SR: 95.00']
13.4,"Mohammad Sami to Bopara, 1 run, dabbed wide of third man to get off the mark",
13.5,"Mohammad Sami to Shakib Al Hasan, 1 run, square driven to the deep point fielder",
13.6,"Mohammad Sami to Bopara, no run, good last ball, length ball on middle and off, looks to turn it wide of midwicket, can't get enough bat on it",
14.1,"Saeed Ajmal to Shakib Al Hasan, 1 run, backs away and swings it down to long on, one bounce to the fielder",
14.2,"Saeed Ajmal to Bopara, FOUR, excellent reverse sweep. This one was full on off but he changed the bat grip and got into good position in quick time. Directed it superbly",
14.3,"Saeed Ajmal to Bopara, 1 run, eased wide of short third man",
14.4,"Saeed Ajmal to Shakib Al Hasan, OUT, he's swept that straight to deep square leg. Looked to play the slog over the ropes there, but turned out to be a flat hit. The fielder in the deep came running in, held his balance, got down on one knee and managed to take the catch even as the momentum of the ball threatened to take him back. Shakib was looking mighty dangerous, that is a big wicket. Is that the clincher?",
14.5,"Saeed Ajmal to Bopara, 1 run, eased to short third man, quick single taken",
14.6,"Saeed Ajmal to Saifullah Bangash, OUT, looks to work it wide of midwicket but gets a leading edge that is superbly taken by the cover fielder running backwards. Another one bites the dust. The wicketkeeper walks back without disturbing the scorers.",
15.1,"Watson to Bopara, 1 run, eased to third man, straight to the fielder but the throw was fired at the bowler's end",
15.2,"Watson to Sohail Tanvir, no run, pushed to cover, the non-striker was long way down the pitch, a direct hit at the bowler's end would have certainly given them a wicket. Kamran Ghulam the fielder",
15.3,"Watson to Sohail Tanvir, no run, swing and a miss. Looks to heave it across the line over midwicket",['Shakib Al Hasan c Imran Khalid b Saeed Ajmal 20 (22b 1x4 0x6) SR: 90.90']
15.4,"Watson to Sohail Tanvir, no run, slower bouncer on middle and leg, he ducks under it thinking it would be called wide, umpire says it's fine",
15.5,"Watson to Sohail Tanvir, 1 run, he comes into play immediately, straight to long off",
15.6,"Watson to Bopara, 1 run, pushed straight to point but they squeeze through for a single",['Saifullah Bangash c Imran Khalid b Saeed Ajmal 0 (1b 0x4 0x6) SR: 0.00']
16.1,"Rumman Raees to Bopara, OUT, slower delivery on middle, tucked wide of the bowler, who runs quickly to get to the ball and then turns around to hurl a direct hit at the bowler's end. Tanvir was halfway down the pitch and had no chance of getting back. Superb work by the bowler, tremendous athleticism",
16.2,"Rumman Raees to Bopara, 1 run, flicked off the pad to deep square leg",
16.3,"Rumman Raees to Usama Mir, no run, bunted back to the bowler",
16.4,"Rumman Raees to Usama Mir, no run, looks to pull but is deceived by the slower bouncer, through with the stroke even before the ball got to him",
16.5,"Rumman Raees to Usama Mir, 1 run, tucked away to square leg, no boundary. Pressure building",
16.6,"Rumman Raees to Bopara, 1 run, on the pads, flicked to deep midwicket, good work in the deep",
17.1,"Mohammad Sami to Bopara, 1 run, hit hard but straight to long off",
17.2,"Mohammad Sami to Usama Mir, no run, looks to scoop it away but doesn't come off, they're squeezing this out superbly",['Sohail Tanvir run out 1 (4b 0x4 0x6) SR: 25.00']
17.3,"Mohammad Sami to Usama Mir, 1 run, makes a bit of room and carves that out to deep cover",
17.4,"Mohammad Sami to Bopara, no run, excellent yorker, pacy one too, he can't get under that one, somehow jams his bat down in time",
17.5,"Mohammad Sami to Bopara, 1 run, crunched towards deep midwicket, no chance of the second",
17.6,"Mohammad Sami to Usama Mir, 1 run, another yorker on middle, played back past the bowler to long off",
18.1,"Russell to Usama Mir, 2 runs, slower ball on middle from wide of the crease, heaved over square, the fielder does well to run back and pull it back in",
18.2,"Russell to Usama Mir, FOUR, misses his length, but by only just. He somehow manages to get under it and drill that over the umpire's head. Bisects long-off and long-on. Is there life in this match yet?",
18.3,"Russell to Usama Mir, 1 run, carved over cover",
18.4,"Russell to Bopara, FOUR, full toss on middle, swung away towards deep midwicket where the fielder parries the ball past the boundary even as he tries to defect it to the fielder who runs across from long-on. Thrilling stuff this",
18.5,"Russell to Bopara, no run, that's a perfect yorker, keeps that out. Best ball of the over. Gold under the circumstances",
18.6,"Russell to Bopara, 2 runs, into the blockhole, manages to get it over the bowler's head, they steal a second even as long-on is late to get off the blocks",
19.1,"Watson to Mohammad Amir, FOUR, gets a thick edge, squeezes it between point and short third man. Streaky, but it doesn't matter. Can Amir be the hero?",
19.2,"Watson to Mohammad Amir, no run, accurate delivery, plays it back towards Watson. Bopara wanted to get across and take strike, Watson pulled out of the throw",
19.3,"Watson to Mohammad Amir, no run, backs away to squeeze that over point, misses the yorker, Bopara nearly ran two even as Amir didn't move an inch. Top work by Sam Billings. Looks like he hit the base of the stumps, but the bails didn't come off. Bizarre",
19.4,"Watson to Mohammad Amir, 1 run, backs away and squeezes it to extra cover",
19.5,"Watson to Bopara, SIX, a high full toss on middle, he swings that over the bowler's head, sails over long-off. Bopara, you beauty! Watson looked to bowl a yorker, missed it by a long way. What timing on that one",
19.6,"Watson to Bopara, 1 run, right into the blockhole, this time he gets it right, Bopara backs away to go over cover, but can only get a thick inside edge onto the pad as the ball rolls to the off side",
