Ball,Commentary,Wicket
10.1,"Usama Mir to Sharjeel Khan, 1 run, starts off with a short ball, which is pulled to deep midwicket on the back foot",
10.2,"Usama Mir to Khalid Latif, 1 run, half-tracker outside off, lashed to sweeper cover",
10.3,"Usama Mir to Sharjeel Khan, no run, this one skids off the surface and hits the thigh as Sharjeel misses the sweep",
10.4,"Usama Mir to Sharjeel Khan, 2 runs, dragged short again, this should have been nailed away. Instead, Sharjeel pulls to the left of deep midwicket",
10.5,"Usama Mir to Sharjeel Khan, 1 run, legbreak, turns in. Slog-swept backward of square on the leg side",
10.6,"Usama Mir to Khalid Latif, no run, chopped from outside off to short third man",
11.1,"Mohammad Amir to Sharjeel Khan, no run, short and tucks up the batsman for room. Dropped defensively onto the pitch",
11.2,"Mohammad Amir to Sharjeel Khan, OUT, and Amir comes back and breaks it! This wasn't a threatening ball, however. Short and wide outside off, Sharjeel swings his hands through a pull. Wasim sprints in and hangs on to a low catch at deep midwicket",
11.3,"Mohammad Amir to Ashar Zaidi, 1 run, pitched up and outside off, nice flowy drive through cover",['Sharjeel Khan c Imad Wasim b Mohammad Amir 28 (27b 3x4 0x6) SR: 103.70']
11.4,"Mohammad Amir to Khalid Latif, 1 run, angled in on off from round the wicket, snuck in a bit as well. Jammed to the off side",
11.5,"Mohammad Amir to Ashar Zaidi, 1 run, full and ducks in again, squirted to the midwicket off an inside edge",
11.6,"Mohammad Amir to Khalid Latif, no run, short and wide outside off, swing and a miss",
12.1,"Usama Mir to Ashar Zaidi, 1 run, full and on middle, he steps out and clips through midwicket",
12.2,"Usama Mir to Khalid Latif, 2 runs, full and outside off, shovelled past cover with loads of bottom hand",
12.3,"Usama Mir to Khalid Latif, 1 run, short legbreak outside off, cut to backward point on the back foot",
12.4,"Usama Mir to Ashar Zaidi, no run, Mir has a googly up his sleeve. Rips away outside off with extra bounce and dupes the batsman",
12.5,"Usama Mir to Ashar Zaidi, 1 run, glanced off the pads to Vince at short fine leg. The keeper collects the throw and takes the bails off in a flash, but Latif was in",
12.6,"Usama Mir to Khalid Latif, 2 runs, cracked away through point",
13.1,"Bopara to Ashar Zaidi, no run, Zaidi uses his feet, Bopara floats it just outside leg. Not a wide",
13.2,"Bopara to Ashar Zaidi, no run, Bopara beats the flick and hits the pad. Impact outside off",
13.3,"Bopara to Ashar Zaidi, 1 run, wide line outside off, Zaidi reaches out and squeezes it towards point",
13.4,"Bopara to Khalid Latif, 1 run, length and cuts in, worked through midwicket",
13.5,"Bopara to Ashar Zaidi, 1 run, length and outside off, heaved to cow corner off the inside half",
13.6,"Bopara to Khalid Latif, OUT, another of these floaty slower ones outside off, Latif wants to force it away. But the ball goes only as fat as the bowler. Good awareness from Bopara. He collects the ball, turns back, and produces an over-arm throw to catch Zaidi short; he had strayed from the crease at the non-strikers end",
14.1,"Usama Mir to Russell, no run, full and outside off, drive and a miss",
14.2,"Usama Mir to Russell, no run, another quick legbreak, Russell is beaten again. He cant connect with a cut",['Ashar Zaidi run out 6 (9b 0x4 0x6) SR: 66.66']
14.3,"Usama Mir to Russell, no run, another rushing ball, kept out",
14.4,"Usama Mir to Russell, 2 runs, whipped off the pads through midwicket",
14.5,"Usama Mir to Russell, no run, back of a length and on fired on off, pushed towards point",
14.6,"Usama Mir to Russell, OUT, Mir sets off on a celebratory run! He hangs this one in the air, it stops and dips on Russell. He shapes to drive but chips a return catch. Two in two overs for Karachi",
15.1,"Bopara to Khalid Latif, OUT, Make that three wickets in eight balls. The middle stump is tilted back. Seam-up yorker, Latif is late to jab his bat down. He hears the death rattle",
15.2,"Bopara to Billings, FOUR, low full toss outside off, Billings uses his feet. He is on the move as he squirts it to third man with an open face",
15.3,"Bopara to Billings, OUT, Islamabad crumble further. Four wickets in 10 balls. Billings dances out and is on the move again. He pushes it to point and sets off for a speedy single, Misbah isn't interested; Billings is sent back. Vince lets rip a direct hit and runs his England mate out",['AD Russell c & b Usama Mir 2 (6b 0x4 0x6) SR: 33.33']
15.4,"Bopara to Imran Khalid, 1 run, full and outside off, square-driven to point. They pinch a single off an overthrow",
15.5,"Bopara to Misbah-ul-Haq, 1 run, back of a length, Misbah stands tall, punches through covers and gets off the mark",['Khalid Latif b Bopara 39 (35b 1x4 2x6) SR: 111.42']
15.6,"Bopara to Imran Khalid, no run, full and cuts back in to hit the pad as Khalid messes up a flick",
16.1,"Sohail Tanvir to Misbah-ul-Haq, no run, Tanvir goes wide of the crease and angles it in, quietly blocked back",
16.2,"Sohail Tanvir to Misbah-ul-Haq, 1 run, full and swerves in, clipped through midwicket",['SW Billings run out 4 (2b 1x4 0x6) SR: 200.00']
16.3,"Sohail Tanvir to Imran Khalid, 1 run, just wide of the diving backward point fielder. The batsman attempts a leg-side flick and plops it in the air via a leading edge",
16.4,"Sohail Tanvir to Misbah-ul-Haq, 1 run, full and curls in with the angle, squirted in front of square on the leg side for one",
16.5,"Sohail Tanvir to Imran Khalid, no run, length ball on off, pushed to cover",
16.6,"Sohail Tanvir to Imran Khalid, 1 run, full and outside off, smoothly driven to deep point",
17.1,"Bopara to Imran Khalid, no run, slower ball from Bopara, comes from the back of the hand and catches the pad as the batsman plays all around it",
17.2,"Bopara to Imran Khalid, SIX, back of a length and outside off, swiped over midwicket for a six.Khalid went deep in the crease and manufactured his own pace. Crowd catch. He claims a share to $100,000",
17.3,"Bopara to Imran Khalid, 1 run, full and 113ks, squeezed to backward point",
17.4,"Bopara to Misbah-ul-Haq, 1 run, back of a length on off, heaved to deep midwicket",
17.5,"Bopara to Imran Khalid, 1 run, slower short ball, swung away to deep square leg",
17.6,"Bopara to Misbah-ul-Haq, OUT, Shakib runs in from long-on, keeps his eyes on the ball, and snaffles the catch! Bopara sucks pace off this ball as well. Misbah goes down on one knee. Misbah goes down. Swung into the hands of Shakib",
18.1,"Sohail Tanvir to Mohammad Sami, 1 run, back of a length on off, pushed to cover, straight to Imad Wasim. A direct hit could have dismissed Sami at the non-striker's end",
18.2,"Sohail Tanvir to Imran Khalid, 1 run, short, slower ball outside off. The batsman makes room and carves it over point",
18.3,"Sohail Tanvir to Mohammad Sami, FOUR, Tanvir ventures wide of the crease and sends down an incoming yorker, french-cut behind square leg for four",
18.4,"Sohail Tanvir to Mohammad Sami, no run, impressive slower ball outside off, Sami does not wait for the ball to arrive. Flay and a miss",
18.5,"Sohail Tanvir to Mohammad Sami, 1 run, full toss angled down leg, helped to long leg",
18.6,"Sohail Tanvir to Imran Khalid, no run, another slower ball from Tanvir, foxes the advancing Khalid",['Misbah-ul-Haq c Shakib Al Hasan b Bopara 4 (6b 0x4 0x6) SR: 66.66']
19.1,"Mohammad Amir to Mohammad Sami, FOUR, full and outside off, Sami drills it to the long-off fence",
19.2,"Mohammad Amir to Mohammad Sami, 1 run, yorker on middle, squirted through cover",
19.3,"Mohammad Amir to Imran Khalid, OUT, Khalid backs away outside leg, Amir follows him with a yorker. Khalid misses it, but scampers across for a bye. The keeper, though, was pretty alert, he picked the ball up quickly and ferries it to Amir who hits the stumps with an over-arm throw",
19.4,"Mohammad Amir to Mohammad Sami, SIX, length ball on middle, Sami stands and drills it down the ground again. This time he comfortably clears long-off",
19.5,"Mohammad Amir to Mohammad Sami, no run, bouncer down leg, Sami shapes to hook before belatedly ducking his head out of the way",
19.6,"Mohammad Amir to Mohammad Sami, 3 runs, back of a length and outside off, slogged in front of the on-rushing deep midwicket fielder. Bopara fumbles and Sami gets three",
