Ball,Commentary,Wicket
13.3,"Mendis to Mohammad Nawaz, 1 leg bye, another flatter delivery on middle and leg, Nawaz goes for another awful slog and is hit on the thigh",
13.4,"Mendis to Mohammad Nabi, 1 run, follows Nabi who was making room and keeps it to a single to long-on",
13.5,"Mendis to Mohammad Nawaz, OUT, another stumping for Rizwan, rapidly making up for his misses earlier. Nawaz runs down the track and plays across the line of a ball angled across him. Nowhere near the line of the ball and perishes. Some stunning strokes in the innings, but he succumbs to scoreboard pressure here.",
13.6,"Mendis to Chigumbura, 1 run, good length ball turning away from the right-hander, outside edge to cover",
14.1,"Zafar Gohar to Chigumbura, 1 run, tossed up outside off, chipped to long-off",
14.2,"Zafar Gohar to Mohammad Nabi, 2 runs, advances and drills a flighted delivery through the covers.",
14.3,"Zafar Gohar to Mohammad Nabi, OUT, he has done him in flight! There is something special in an orthodox spin bowler trumping a big-hitting batsman by giving the ball that little bit of air. Here Nabi had opened his shoulders, going down town. Except Gohar got the ball a little wide of his reach, and it had dipped on him as well. The connection is at the very bottom of the bat and long-on runs around to take the catch",['Mohammad Nawaz (3) st †Mohammad Rizwan b Mendis 42 (34b 5x4 1x6) SR: 123.52']
14.4,"Zafar Gohar to Chigumbura, 1 run, that time its flatter and he drive through the covers",
14.5,"Zafar Gohar to Akbar-ur-Rehman, no run, opens the face and drives at cover",
14.6,"Zafar Gohar to Akbar-ur-Rehman, 1 run, pushed through down leg, swept to short fine leg",
15.1,"Mendis to Akbar-ur-Rehman, 1 run, shortish and outside off, cut to backward point",
15.2,"Mendis to Chigumbura, OUT, straight to point. This was flighted on off stump, Chigumbura went after it as hard as he could, but it's a total mis-hit",['Mohammad Nabi c Umar Akmal b Zafar Gohar 6 (6b 0x4 0x6) SR: 100.00']
15.3,"Mendis to Anwar Ali, 2 runs, punched into the covers for a couple of runs as the man running in from the boundary misfields",
15.4,"Mendis to Anwar Ali, 1 run, another short ball outside off patted to long-off",
15.5,"Mendis to Akbar-ur-Rehman, 1 run, good length on off stump, pushed through the covers off the back foot",
15.6,"Mendis to Anwar Ali, OUT, simply done. Anwar panics and runs at Mendis and swings all around a legcutter it seemed like. Gets a leading edge that point hunts down",
16.1,"Zafar Gohar to Zulfiqar Babar, 1 run, defends a good length ball into the covers for a single",['E Chigumbura c Azhar Ali b Mendis 3 (4b 0x4 0x6) SR: 75.00']
16.2,"Zafar Gohar to Umar Gul, OUT, length ball, wide outside off, slogged straight to Umar Akmal at long-on. It has been his day through and through",
