Ball,Commentary,Wicket
5.6,"Mills to Babar Azam, no run, good length outside off, punched to cover",
6.1,"Hasan Khan to Sangakkara, 1 run, tossed up outside off from around the wicket, steps out and gets a leading edge on his drive, to long-off",
6.2,"Hasan Khan to Babar Azam, 2 runs, good length at leg stump, shuffles across the stumps and guides it fine into the leg side",
6.3,"Hasan Khan to Babar Azam, no run, good length, arm ball at middle, pushed to covers",
6.4,"Hasan Khan to Babar Azam, 1 run, back of a length at middle stump, hangs back and punches it to deep midwicket",
6.5,"Hasan Khan to Sangakkara, 1 run, full at off stump, driven to long-on off the front foot",
6.6,"Hasan Khan to Babar Azam, 1 run, back of a length outside off, whipped to deep midwicket off the back foot",
7.1,"Mahmudullah to Babar Azam, FOUR, tosses it up nicely outside off, he stays balanced, gets on top of the bounce, waits for it to come to him and executs a glorious cover drive",
7.2,"Mahmudullah to Babar Azam, 1 run, good length at off stump, uses his wrists to turn it into the leg side",
7.3,"Mahmudullah to Sangakkara, 1 run, good length at the pads, pushed into the open leg side",
7.4,"Mahmudullah to Babar Azam, 1 run, back of a length on the pads, hangs back and whips it uppishly between deep square and deep midwicket",
7.5,"Mahmudullah to Sangakkara, OUT, gone! Beaten in flight. Good length outside off, looks like he premeditated charging down the track. Couldn't get to the pitch, tried to hit it on the up over covers but was well beaten",['KC Sangakkara st †Sarfraz Ahmed b Mahmudullah 28 (18b 1x4 2x6) SR: 155.55']
7.6,"Mahmudullah to Gayle, no run, tossed up at off stump, pushes off the front foot to extra cover",
8.1,"Hasan Khan to Babar Azam, 1 run, good length outside off, driven to long-off",
8.2,"Hasan Khan to Gayle, no run, good length at middle stump, tries to turn it into the leg side lazily, gets a leading edge that lands safely in front of him",
8.3,"Hasan Khan to Gayle, no run, full at middle stump, punched back to the bowler",
8.4,"Hasan Khan to Gayle, no run, good length at leg stump, gets on one knee and misses the slog sweep",
8.5,"Hasan Khan to Gayle, no run, good length at middle, pushed to midwicket off the front foot",
8.6,"Hasan Khan to Gayle, 1 run, low full toss at middle stump, drives it long-on's left",
9.1,"Mahmudullah to Gayle, 1 run, faster one, good length on the pads, turns it behind square on the leg side",
9.2,"Mahmudullah to Babar Azam, 1 run, back of a length on the pads, glanced to deep square",
9.3,"Mahmudullah to Gayle, no run, good length at middle stump, goes on the back foot and pushes back to the bowler",
9.4,"Mahmudullah to Gayle, 1 run, arm ball, good length at off stump, pushed into the off side with soft hands",
9.5,"Mahmudullah to Babar Azam, no run, good length, fired into the pads, looked like it was seam-up. Flicked to midwicket where Shehzad takes two strides and dives low to his right",
9.6,"Mahmudullah to Babar Azam, 1 run, good length outside off, punched to long-on off the back foot",
10.1,"Hasan Khan to Babar Azam, no run, back of a length in the corridor, back foot punch miscues straight to covers",
10.2,"Hasan Khan to Babar Azam, 1 run, steps out and makes it a full toss at middle, but can only hit it straight to deep midwicket",
10.3,"Hasan Khan to Gayle, no run, good length, arm ball, wide outside off and left alone",
10.4,"Hasan Khan to Gayle, no run, good length at middle, catches yet another attempted slog sweep on the pads",
10.5,"Hasan Khan to Gayle, no run, tossed up at middle, opens up to drive this but gets an inside edge onto pad",
10.6,"Hasan Khan to Gayle, no run, yorker at middle stump, pushed back to the bowler",
11.1,"Mahmudullah to Babar Azam, no run, good length at off stump, steps out and drives it back to the bowler",
11.2,"Mahmudullah to Babar Azam, OUT, good length, seam up, angled down the leg, gets on one knee and connects this sweep nicely but Hasan has run in and dived forward to take it inches off the ground. Superb fielding. That was flat and dipping fast",
11.3,"Mahmudullah to Shoaib Malik, 2 runs, good length at middle, pushes back and tries to hit this very hard, but it's not timed well and sweeper gets across to his right",['Babar Azam c Hasan Khan b Mahmudullah 36 (37b 4x4 0x6) SR: 97.29']
11.4,"Mahmudullah to Shoaib Malik, 1 run, good length on middle stump, pushed off the back foot to deep midwicket",
11.5,"Mahmudullah to Gayle, 1 run, tossed up at middle, driven down to long-off",
11.6,"Mahmudullah to Shoaib Malik, no run, back of a length at off stump, pulls it straight to midwicket",
12.1,"Mills to Gayle, no run, back of a length in the corridor, pushes at it and gets a forearm, one bounce to slip",
12.2,"Mills to Gayle, FOUR, short and wide, hangs back and slaps it over covers and well to the left of sweeper cover",
12.3,"Mills to Gayle, 1 run, back of a length at the pads, glanced to fine leg, he's liking this pace",
12.4,"Mills to Shoaib Malik, no run, good length at off stump, tries to flick across the line, leading edge into the off side",
12.5,"Mills to Shoaib Malik, 1 run, full outside off, leans into the cover drive that goes straight to sweeper cover",
12.6,"Mills to Gayle, no run, what a ball. Gayle had no idea what happened there. Back of a length outside off, slower ball, climbs onto him and hits his arms. He's through his attempted defence - a blind push - about 4 light years before it reaches him and doesn't even know where to look as it bobs up in front of him",
13.1,"Mahmudullah to Shoaib Malik, no run, good length at off, goes for the cut, spins back in, not enough room, inside edge onto pad",
13.2,"Mahmudullah to Shoaib Malik, 1 run, good length at middle, stands in the crease, no feet and slogs across the line, straight to deep midwicket",
13.3,"Mahmudullah to Gayle, 1 run, full at middle, crunches it past Malik at the non-strikers, but long-on puts in a nice slide to his right. Rossouw down there",
13.4,"Mahmudullah to Shoaib Malik, FOUR, good length at middle, no feet once more, but the attempted slog is fine enough to beat deep square",
13.5,"Mahmudullah to Shoaib Malik, OUT, short at middle stump, seam up again, this isn't a great ball. Malik lights up and tries to pummel this over the leg side boundary, but it is too big, and he hasn't middled it. Goes straight to Hasan, who can stay on his feet for this one",
13.6,"Mahmudullah to Gayle, no run, good length at off stump, defended off the front foot to point",
14.1,"Anwar Ali to Pollard, 1 run, slower bouncer at middle, pulls it along the ground to fine leg",['Shoaib Malik c Hasan Khan b Mahmudullah 9 (9b 1x4 0x6) SR: 100.00']
14.2,"Anwar Ali to Gayle, no run, bouncer at middle stump, ducks under it",
14.3,"Anwar Ali to Gayle, no run, off cutter, good length in the corridor, flies past his outside edge as he pokes at it",
14.4,"Anwar Ali to Gayle, 1 run, slower ball, back of a length outside off, waits for it and punches to long-off",
14.5,"Anwar Ali to Pollard, no run, bouncer at his chest, goes for an expansive pull, fine leg was in, but he gets no connection and it rolls to that fielder",
14.6,"Anwar Ali to Pollard, 1 run, yorker at middle stump, goes deep in his crease and smashes it past the bowler's head, long-off runs to his right and puts in a slide",
15.1,"Mir Hamza to Pollard, 1 run, short at middle, nails the pull shot, deep square leg has to put in a dive, but they're never going to run more than a single",
15.2,"Mir Hamza to Gayle, SIX, he's eaten some strategy for dinner, during that break. Full at middle stump, clears the front foot and lifts it over long-on",
15.3,"Mir Hamza to Gayle, no run, slower bouncer at middle stump, attempted hook, hits the sticker of the bat and falls harmlessly in front of short fine",
15.4,"Mir Hamza to Gayle, 1 run, low full toss at middle stump, flicked to deep midwicket",
15.5,"Mir Hamza to Pollard, no run, slower bouncer, sits in the pitch, and flies past his attempted hook shot, just above his right shoulder",
15.6,"Mir Hamza to Pollard, FOUR, slower ball outside off, slogs across the line, gets a top-edge and it flies over short third man...for six? It didn't look like it, but that's the signal. Let's wait for the replays....yep, lands just inside and it will be overturned",
16.1,"Anwar Ali to Gayle, 1 run, back of a length outside off, pushed to cover off the back foot",
16.2,"Anwar Ali to Pollard, FOUR, good length at off stump, throws his bat across the line, doesn't quite connect, but rolls his wrists enough to get it past deep square",
16.3,"Anwar Ali to Pollard, 1 run, short ball down the leg, the kind of ball that deserves to fly 100 metres, but he swivels, goes too hard at it and loses one hand. Forehand top-spinner down to fine-leg",
16.4,"Anwar Ali to Gayle, no run, bouncer at middle, opens up his arms and sways at this, but it flies over his shoulder",
16.5,"Anwar Ali to Gayle, 1 run, good length at leg stump, whips it into the leg side uppishly, they take about 4 steps each and go back. Just a single.",
16.6,"Anwar Ali to Pollard, 1 run, slower ball, good length at middle stump, he thinks this is in the slot but doesn't pick the slower ball. Through his slog early, hits the back leg and rolls through the slip cordon for short third to cut off",
17.1,"Mills to Pollard, 1 run, good length, angled in at off, walks at it as he gets a leading edge on the attempted flick, flies to third man",
17.2,"Mills to Gayle, 1 run, back of a length in the corridor, hangs back and slaps it flat to sweeper cover",
17.3,"Mills to Pollard, 1 run, back of a length, back of the hand slower ball, sits up outside off, dabbed down to third man",
17.4,"Mills to Gayle, 1 run, back of a length at the hips, glanced to short fine's right",
17.5,"Mills to Pollard, 1 run, back of a length at middle, whipped off the back foot to deep midwicket",
17.6,"Mills to Gayle, 1 run, slower short ball at middle, opens his arms and tucks it down into the leg side with a mistimed pull",
18.1,"Anwar Ali to Gayle, SIX, short ball at middle, not enough pace, not enough height, but enough bat. Deep in the crease and slapped over deep square leg",
18.2,"Anwar Ali to Gayle, OUT, ...and gone. Holes out to deep midwicket. Wasn't a great ball - straight, good length, on the pads. Perfect for a Gayle slog, but not this Gayle. Clears the front leg and slogs it straight to the fielder",
18.3,"Anwar Ali to Bopara, 1 run, slower bouncer outside off, gets under it and uses his wrists to keep the pull down",
18.4,"Anwar Ali to Pollard, no run, slower bouncer outside off, goes down the track and throws an unceremonious swipe at it, misses by a long way and Sarfraz claps for his bowler",
18.5,"Anwar Ali to Pollard, 1 run, good length at off stump, backs away and bludgeons this back at the bowler who is a very smart man because he has ducked under this instead of trying to catch it. That was travelling fast. Long-off cuts it off",['CH Gayle c Hasan Khan b Anwar Ali 29 (34b 1x4 2x6) SR: 85.29']
18.6,"Anwar Ali to Bopara, OUT, back of a length at leg stump, gets some bat on his pull shot but it is straight to the fielder",
19.1,"Mir Hamza to Pollard, FOUR, slower bouncer outside off, backs away, hangs on, and slaps it square through point",
19.2,"Mir Hamza to Pollard, SIX, bouncer at middle stump, gets deep in the crease and gets a lot on this hook shot and it sails over the square leg boundary",
19.3,"Mir Hamza to Pollard, FOUR, slower ball, length ball, middle stump. Easy pickings. Backs away, deposits it between deep midwicket and long-on",
19.4,"Mir Hamza to Pollard, no run, full on the pads, whips it out to deep midwicket...and doesn't run",['RS Bopara c Rossouw b Anwar Ali 1 (2b 0x4 0x6) SR: 50.00']
19.5,"Mir Hamza to Pollard, OUT, low full toss at leg stump, gets under it too much, hits it high into the sky, not much distance, Anwar Ali pouches it ten yards inside the deep midwicket boundary",
19.6,"Mir Hamza to Imad Wasim, SIX, good length outside off, no complications, hangs in the crease, whacks it on the up, straight over the bowler and they get past 150",
