Ball,Commentary,Wicket
0.1,"Imad Wasim to Asad Shafiq, 1 run, good length at off stump, steps down and turns it off his pads to fine leg. Wasn't to the pitch there",
0.2,"Imad Wasim to Ahmed Shehzad, 1 run, good length, angled into the pads, steps out and pushes on the up to long-on",
0.3,"Imad Wasim to Asad Shafiq, 1 run, short and on the pads, whipped to deep midwicket off the back foot",
0.4,"Imad Wasim to Ahmed Shehzad, 1 run, good length at leg stump, steps out, not to the pitch, inside edge into the leg side and a slight hesitation",
0.5,"Imad Wasim to Asad Shafiq, 1 run, back of a length at middle, pushed to long-on's right, they want two but he's run in quickly and relased that in no time",
0.6,"Imad Wasim to Ahmed Shehzad, 1 run, good length at the pads, flicked to square leg",
1.1,"Mohammad Amir to Ahmed Shehzad, 4 leg byes, back of a length, shaped into the thighs, catches the guard and flies past short fine leg",
1.2,"Mohammad Amir to Ahmed Shehzad, no run, full outside off, no shape this time, gets the attempted cover drive on the bottom",
1.3,"Mohammad Amir to Ahmed Shehzad, 2 leg byes, good length on the pads, shimmies across slightly, gets it on the thigh guard again, Sanga puts a one-handed dive to his left but parries it past short fine",
1.4,"Mohammad Amir to Ahmed Shehzad, no run, back of a length in the corridor, expects it to come back in, but it flies past the outside edge",
1.5,"Mohammad Amir to Ahmed Shehzad, no run, good length and angled wide outside off, throws his hands at it, beaten",
1.6,"Mohammad Amir to Ahmed Shehzad, no run, back of a length in the corridor, back foot defence",
2.1,"Usman Khan to Asad Shafiq, no run, full outside off, leans into the cover drive, straight to short extra cover",
2.2,"Usman Khan to Asad Shafiq, FOUR, back of a length outside off, attempted pull, top edge, flies over the slips",
2.3,"Usman Khan to Asad Shafiq, 1 run, good length on the pads, flicked through midwicket",
2.4,"Usman Khan to Ahmed Shehzad, no run, full and outside off, clears the front foot and drives straight to mid-off",
2.5,"Usman Khan to Ahmed Shehzad, no run, back of a length at middle, opens the face and slices it straight to cover on the up",
2.6,"Usman Khan to Ahmed Shehzad, 1 run, good length at middle, pushed tentatively to mid-off off the back foot",
3.1,"Sohail Khan to Ahmed Shehzad, FOUR, wide of the crease, angles this onto the pads, and he happily glances that past short fine leg",
3.2,"Sohail Khan to Ahmed Shehzad, 1 run, good length on the pads, clipped wide of mid-on",
3.3,"Sohail Khan to Asad Shafiq, no run, good length, angled in at middle, punched on the up to mid-on",
3.4,"Sohail Khan to Asad Shafiq, FOUR, back of a length outside off, got leg side of it and flayed it off the middle over covers, good shot",
3.5,"Sohail Khan to Asad Shafiq, no run, back of a length at middle, shoveled on the up to mid-on",
3.6,"Sohail Khan to Asad Shafiq, 1 run, follows him as he makes room, short pitched, down the leg, pulled out to deep square",
4.1,"Usman Khan to Asad Shafiq, FOUR, good length at middle, whips it past mid-on on the up",
4.2,"Usman Khan to Asad Shafiq, 1 run, back of a length, angled across the corridor, pushed back towards mid-on",
4.3,"Usman Khan to Ahmed Shehzad, 1 run, bouncer at middle stump, sways away and nails the hook shot, floored, but straight to the fielder in the deep",
4.4,"Usman Khan to Asad Shafiq, 1 run, back of a length at leg stump, gets deep in the crease and pulls to deep square",
4.5,"Usman Khan to Ahmed Shehzad, FOUR, misses the bouncer, back of a length at middle, it sits up nicely on this languid pitch, he pulls it off the front foot in front of square, one bounce",
4.6,"Usman Khan to Ahmed Shehzad, no run, good length, angled across from leg stump, goes for the flick, closes the face too early but the leading edge goes over the bowler and to mid-on, send his partner back after he'd taken a couple of strides down, but the shy at the stumps misses",
5.1,"Mohammad Amir to Asad Shafiq, no run, back of a length outside off, goes for the back foot punch, checks it last minute and pushes to extra cover",
5.2,"Mohammad Amir to Asad Shafiq, 2 runs, good length at middle stump, leans forward and flicks it fine, deep square leg runs to his right and puts in a dive close to the ropes",
5.3,"Mohammad Amir to Asad Shafiq, no run, dropped! Slower bouncer, he's through the pull shot early and his eyes are off the ball, balloons up for Pollard at short extra, who takes two strides, gets low and puts down a very simple catch that he made look more complicated than it was",
5.4,"Mohammad Amir to Asad Shafiq, FOUR, back of a length on the hips, glanced fine and deep square is not getting to that",
5.5,"Mohammad Amir to Asad Shafiq, FOUR, full outside off, clears the front foot and clatters it between non-striker and the stumps",
5.6,"Mohammad Amir to Asad Shafiq, no run, good length, angled in at off stump, dabbed to backward point",
6.1,"Imad Wasim to Ahmed Shehzad, 1 run, good length at off stump, pushes forward and drops it into the off-side",
6.2,"Imad Wasim to Asad Shafiq, 1 run, good length at off stump, hangs back and mistimes the back foot punch that rolls feebly to deep cover",
6.3,"Imad Wasim to Ahmed Shehzad, no run, tossed up at middle, driven back to the bowler",
6.4,"Imad Wasim to Ahmed Shehzad, no run, full outside off, driven to covers",
6.5,"Imad Wasim to Ahmed Shehzad, 1 run, tossed up outside off, steps down the track and drives it long-off",
6.6,"Imad Wasim to Asad Shafiq, 1 run, tossed up at off stump, goes for the reverse sweep, but hits it straight to short third man",
7.1,"Usama Mir to Asad Shafiq, 1 run, good length at middle, goes right forward and opens the face to push it past cover",
7.2,"Usama Mir to Ahmed Shehzad, SIX, good length outside off, not quite to the pitch, but goes against the turn anyway. Brave shot, works for him, drags it over long-on",
7.3,"Usama Mir to Ahmed Shehzad, FOUR, short and wide, hangs back, picks the spot nicely between point and short third man with his cut",
7.4,"Usama Mir to Ahmed Shehzad, FOUR, drops it short outside off, he jumps back and pulls this nicely between deep midwicket and long-on",
7.5,"Usama Mir to Ahmed Shehzad, SIX, classy! Tossed up at middle, steps down the track, gets to the pitch and lifts it over long-on",
7.6,"Usama Mir to Ahmed Shehzad, 1 run, tossed up outside off, waits on it and drives it to sweeper cover",
8.1,"Imad Wasim to Ahmed Shehzad, no run, good length at off stump, defended back to the bowler",
8.2,"Imad Wasim to Ahmed Shehzad, 1 run, full at off stump, driven to long-off",
8.3,"Imad Wasim to Asad Shafiq, no run, good length outside off, steps out, drives on the up to cover",
8.4,"Imad Wasim to Asad Shafiq, 1 run, good length, angled into the pads, turned away to short fine",
8.5,"Imad Wasim to Ahmed Shehzad, SIX, Shehzad is tired of all the Gayle talk. Tossed up at middle, steps out, gets on top of it and lifts it over the bowler with a nice follow through",
8.6,"Imad Wasim to Ahmed Shehzad, no run, good length, arm ball at off stump, goes back and just about taps it back to the bowler as it slides in",
9.1,"Usman Khan to Asad Shafiq, 1 run, full slower ball at off stump from around the wicket, jammed out to long-on",
9.2,"Usman Khan to Ahmed Shehzad, 1 run, back of a length in the corridor, defended off the back foot to point, who has a shy, hits the stumps and concedes a run",
9.3,"Usman Khan to Asad Shafiq, FOUR, slower bouncer, steps out and is baffled, goes through with the pull, gets a top edge, goes to Sanga's left and fine leg's right",
9.4,"Usman Khan to Asad Shafiq, 1 run, back of a length at middle, smashes this pull shot straight to deep square",
9.5,"Usman Khan to Ahmed Shehzad, 2 runs, back of a length, into the pads, pushed into the leg side with soft hands and Pollard has to run in a long way from deep square on this big ground",
9.6,"Usman Khan to Ahmed Shehzad, 2 runs, good length, angled into the pads, and pushed into the leg side with soft hands once again",
10.1,"Usama Mir to Asad Shafiq, 2 runs, dropped short outside off, pulled to long-on's right, throws it in as they've come back for a two. Bowler takes the bails off and umpire reviews...geez, the ball wasn't in his hands as he took the bails off why did he appeal, and why did it get referred?.",
10.2,"Usama Mir to Asad Shafiq, no run, full toss at middle stump, goes for the slog, inside edge onto the pad",
10.3,"Usama Mir to Asad Shafiq, 1 run, short and wide outside off, cut straight to sweeper cover",
10.4,"Usama Mir to Ahmed Shehzad, 1 run, tossed up on off, driven past the bowler's left, to bring up and impressive fifty",
10.5,"Usama Mir to Asad Shafiq, 1 run, tossed up at off stump, gets low and sweeps it to deep square",
10.6,"Usama Mir to Ahmed Shehzad, 1 run, tossed up outside off, drives it to sweeper cover to bring up the 100 stand",
11.1,"Usman Khan to Ahmed Shehzad, no run, almost throws it away. Good length, angled in at off stump, walks right across the stumps to ramp it, but it misses the stumps",
11.2,"Usman Khan to Ahmed Shehzad, 1 run, full slower ball outside off, steps out, yorks himself and jams it out towards sweeper",
11.3,"Usman Khan to Asad Shafiq, 1 run, slower short one down the leg, gets a glove on his attempted pull and it drops in the pitch area",
11.4,"Usman Khan to Ahmed Shehzad, 1 run, back of a length, angled in at middle, goes back and pushes it to long-on",
11.5,"Usman Khan to Asad Shafiq, 1 run, short and wide, chopped to third man",
11.6,"Usman Khan to Ahmed Shehzad, 1 run, good length at off stump, slices it off the front foot, Imad Wasim puts in a dive and has a shy at the stumps, would've been gone with a direct hit",
