Ball,Commentary,Wicket
0.1,"Mohammad Amir to Tamim Iqbal, no run",
0.2,"Mohammad Amir to Tamim Iqbal, 1 run",
0.3,"Mohammad Amir to Mohammad Hafeez, no run",
0.4,"Mohammad Amir to Mohammad Hafeez, FOUR",
0.5,"Mohammad Amir to Mohammad Hafeez, no run",
0.6,"Mohammad Amir to Mohammad Hafeez, 1 run",
1.1,"Imad Wasim to Mohammad Hafeez, no run, in the blockhole on middle stump, squeezed out into the point region",
1.2,"Imad Wasim to Mohammad Hafeez, FOUR, tossed up a bit more and Hafeez comes down the track. Doesn't get close to the ball, which Imad floats up wider, but he reaches out to put it away through point",
1.3,"Imad Wasim to Mohammad Hafeez, FOUR, down the track again and this time the line is straighter. Hafeez simply clears his front leg and lofts cleanly over the non-striker's head",
1.4,"Imad Wasim to Mohammad Hafeez, no run, shortish outside off, chopped to backward point",
1.5,"Imad Wasim to Mohammad Hafeez, no run, flighted on off stump, blocked back to the bowler",
1.6,"Imad Wasim to Mohammad Hafeez, FOUR, tossed up again and Hafeez is ready for it this time, gets down on one knee, gets his front pad out of the way, and sweeps powerfully to the square leg boundary. What a fluent start from him",
2.1,"Mohammad Amir to Tamim Iqbal, no run, length ball on off stump, blocked towards midwicket",
2.2,"Mohammad Amir to Tamim Iqbal, 1 run, fullish slower ball on middle and off, gets his front foot across and clips towards backward square leg",
2.3,"Mohammad Amir to Mohammad Hafeez, no run, length ball close to off stump, defended with soft hands and the ball rolls gently towards the keeper",
2.4,"Mohammad Amir to Mohammad Hafeez, FOUR, a touch short outside off and Hafeez pounces. He's in a great position, stable, slightly open at the hips, and he just swivels through to pull over midwicket",
2.5,"Mohammad Amir to Mohammad Hafeez, 1 run, length ball outside off, dabbed to third man",
2.6,"Mohammad Amir to Tamim Iqbal, 1 run, length ball on middle stump, clipped away towards deep square leg",
3.1,"Sohail Tanvir to Tamim Iqbal, FOUR, full, a bit of width, and Tamim leans into a crisp drive that races away to the right of cover",
3.2,"Sohail Tanvir to Tamim Iqbal, no run, down the track and Tanvir shortens his length. Makes a bit of room and flat-bats hard but can't beat point",
3.3,"Sohail Tanvir to Tamim Iqbal, 1 run, back of a length on off stump, lets it come on for a controlled short-arm pull to deep square leg",
3.4,"Sohail Tanvir to Mohammad Hafeez, no run, back of a length outside off, dabbed to the left of backward point",
3.5,"Sohail Tanvir to Mohammad Hafeez, 1 run, short ball, sits up on an off-stump line and he pulls firmly but close enough to the deep square leg fielder, Shakib, to reach out and stop it with his left hand",
3.6,"Sohail Tanvir to Tamim Iqbal, no run, length ball outside off, pushed gently into the covers, and the bowler runs across to cut off the possibility of a single",
4.1,"Shakib Al Hasan to Mohammad Hafeez, no run, down the track and he bowls it flat and quick, aiming at the pads. Can't connect with the flick and it hits him on the pad, outside leg stump",
4.2,"Shakib Al Hasan to Mohammad Hafeez, no run, again the round-arm angle cramps Hafeez after he comes down the track, can only play a defensive push into the covers",
4.3,"Shakib Al Hasan to Mohammad Hafeez, SIX, this time he steps inside the line perfectly while stepping out, and Shakib bowls it a little slower. Gets enough swinging room to launch that straight back over the bowler",
4.4,"Shakib Al Hasan to Mohammad Hafeez, 1 run, down the track again, makes room for a push into the cover point region",
4.5,"Shakib Al Hasan to Tamim Iqbal, 1 run, down the track and he fires it across the left-hander, who has to stretch out to poke into the off side",
4.6,"Shakib Al Hasan to Mohammad Hafeez, FOUR, down the track, and again Hafeez steps nimbly inside the line, this time launches it smoothly over extra cover",
5.1,"Sohail Tanvir to Tamim Iqbal, no run, shortish, and it stops on Tamim as he looks to pull. Through his shot too early and the ball hits him on the stomach",
5.2,"Sohail Tanvir to Tamim Iqbal, 1 run, slower ball, fairly full and close to off stump. Presses forward for a push into the cover point region",
5.3,"Sohail Tanvir to Mohammad Hafeez, 1 run, back of a length on off stump, clipped neatly to the right of mid-on",
5.4,"Sohail Tanvir to Tamim Iqbal, no run, makes himself room against the length ball on off stump, slaps it hard but can't get it past backward point",
5.5,"Sohail Tanvir to Tamim Iqbal, 1 run, full outside off, jabbed away towards third man",
5.6,"Sohail Tanvir to Mohammad Hafeez, 1 run, just a touch short and Hafeez plays a crunching pull from an off-stump line. There's a man back at deep midwicket, though",
6.1,"Shakib Al Hasan to Mohammad Hafeez, 1 run, down the track and Shakib loops it up full, next to Hafeez's feet. No hitting room and he jabs it back to the left of the bowler",
6.2,"Shakib Al Hasan to Tamim Iqbal, 2 runs, full, turning down leg, Tamim clips it away towards fine leg",
6.3,"Shakib Al Hasan to Tamim Iqbal, FOUR, down the track and Shakib serves up a full-toss, leg-stumpish. Tamim just swats it away to the square leg boundary",
6.4,"Shakib Al Hasan to Tamim Iqbal, 1 run, sees him coming and fires it wider. Reaches out to push to sweeper cover",
6.5,"Shakib Al Hasan to Mohammad Hafeez, SIX, full-toss, and Hafeez clears his front leg and makes swinging room to launch that over extra cover",
6.6,"Shakib Al Hasan to Mohammad Hafeez, no run, sees him stepping out again and bowls it very slow, at the pads. Through the sweep too quick and it hits him on the body",
7.1,"Usama Mir to Tamim Iqbal, 1 run, quickish on middle stump. Shuffles across to tuck into the square leg region",
7.2,"Usama Mir to Mohammad Hafeez, FOUR, short and wide, and he simply reaches out and meets it with a cleverly angled bat face to send it racing into the gap between backward point and short third man. Poor delivery",
7.3,"Usama Mir to Mohammad Hafeez, 1 run, full and wide this time and Hafeez reaches out to drive, ends up spooning it in the air to the right of short third man off the outside half of his bat. Simmons moves quickly and dives to his right but the ball drops just wide of him",
7.4,"Usama Mir to Tamim Iqbal, 1 run, full on middle stump, Tamim lap-sweeps towards Simmons, who fumbles the pick-up at short fine leg, allowing them to run an easy single",
7.5,"Usama Mir to Mohammad Hafeez, 1 run, tossed up outside off, driven to sweeper cover",
7.6,"Usama Mir to Tamim Iqbal, 1 run, down the track to the off-stump ball, hits with the turn, on the bounce to long-on",
8.1,"Bopara to Tamim Iqbal, no run, back of a length slower ball outside off, swiped towards mid-on",
8.2,"Bopara to Tamim Iqbal, 1 run, down the track now, gets inside the line of this length ball outside off, flat-bats towards sweeper cover",
8.3,"Bopara to Tamim Iqbal, 1 run, short on off stump, pulled to deep midwicket",
8.4,"Bopara to Mohammad Hafeez, 1 run, short ball, sits up on off stump, pulled to deep square leg to bring up his half-century. He's looking in such fluent form here",
8.5,"Bopara to Tamim Iqbal, 1 run, short, angling into the batsman, pulled to deep square leg",
8.6,"Bopara to Mohammad Hafeez, 1 run, slower ball wide of off, dabbed away to the right of short third man, who makes a full-length sprawling save",
9.1,"Usama Mir to Mohammad Hafeez, no run, back of a length outside off, dabbed to short third man",
9.2,"Usama Mir to Mohammad Hafeez, 1 run, full on middle and leg, gets his front pad out of the way to drive inside-out to sweeper cover",
9.3,"Usama Mir to Tamim Iqbal, 1 run, down the track and Usama fires a quicker ball across Tamim, who lets it come on and steers to the right of sweeper cover",
9.4,"Usama Mir to Mohammad Hafeez, 1 run, back of a length on middle and leg, makes room to dab backward of point",
9.5,"Usama Mir to Tamim Iqbal, FOUR, shortish, too much width, Tamim frees his arms and slaps it away to the backward point boundary",
