Ball,Commentary,Wicket
0.1,"Zulfiqar Babar to Tamim Iqbal, no run, defended into the leg side",
0.2,"Zulfiqar Babar to Tamim Iqbal, FOUR, slog sweep from Tamim and the ball is dispatched one-bounce over the deep square leg boundary. Plants the front foot across and picks it from the good length region",
0.3,"Zulfiqar Babar to Tamim Iqbal, 1 run, short of a length, stays on the backfoot and whips it away to deep square leg",
0.4,"Zulfiqar Babar to Mohammad Hafeez, no run, flight and some low turn from the good length region and Hafeez manages to ham the bat down and keep it out into the off side",
0.5,"Zulfiqar Babar to Mohammad Hafeez, 1 run, full and on the pads, clipped off the toes through midwicket",
0.6,"Zulfiqar Babar to Tamim Iqbal, no run, sprays it on leg stump, goes back and plays it to short fine leg. Man there, so no run",
1.1,"Mohammad Nawaz to Mohammad Hafeez, no run, very full ball on the stumps, squeezed out back to the bowler",
1.2,"Mohammad Nawaz to Mohammad Hafeez, no run",
1.3,"Mohammad Nawaz to Mohammad Hafeez, FOUR, fractionally short, new ball sits up nicely and Hafeez pulls off the backfoot through the cow corner region",
1.4,"Mohammad Nawaz to Mohammad Hafeez, no run, comes forward to this length ball and pushes it into the off side",
1.5,"Mohammad Nawaz to Mohammad Hafeez, no run, good length and some width on offer outside off, stabs it off the backfoot to backward point",
1.6,"Mohammad Nawaz to Mohammad Hafeez, no run, turn and bounce. Sees some width and tries to cut but is done in by the extra bounce and the ball beats the edge of Hafeez's bat as he lashes at it",
2.1,"Zulfiqar Babar to Tamim Iqbal, FOUR, poor line, too full and on the leg stump and Tamim gets down and across and lap sweeps it to the fine leg boundary",
2.2,"Zulfiqar Babar to Tamim Iqbal, 2 runs, compensates for the earlier lapse and fires this outside off. Tamim gets down and reverse-sweeps this time but does not get hold of it, skews it off the top-edge towards the third man region before it is pulled back",
2.3,"Zulfiqar Babar to Tamim Iqbal, 1 run, charges down the track to make this a full toss before punching it wide of mid-on",
2.4,"Zulfiqar Babar to Mohammad Hafeez, no run, good length ball, turning away sharply and Hafeez gets beaten as he sticks his bat out without feet",
2.5,"Zulfiqar Babar to Mohammad Hafeez, no run, beate, tossed up on off, draws him forward and gets it to spin past the outside edge",
2.6,"Zulfiqar Babar to Mohammad Hafeez, no run, generously flighted outside off, Hafeez comes forward and pushes it straight back to the bowler",
3.1,"Anwar Ali to Tamim Iqbal, 1 run, starts off with a short of a length ball on the stumps that is tucked off the pads to deep square leg for a single",
3.2,"Anwar Ali to Mohammad Hafeez, 1 run, short of a length outside off, waits for it on the backfoot before whipping it towards mid-on",
3.3,"Anwar Ali to Tamim Iqbal, no run, good length ball, plants the front foot across and defends into the off side. Thinks of a single and is sent back",
3.4,"Anwar Ali to Tamim Iqbal, FOUR, short of a length on off, comes down the track and pulls it over mid-on. Gets it wide of him and the ball goes on the bounce and over the boundary",
3.5,"Anwar Ali to Tamim Iqbal, 1 run, full and outside off, pushes it off the front foot towards mid-off and they take off for a quick single",
3.6,"Anwar Ali to Mohammad Hafeez, 1 run, good length outside off, opens the bat face to steer it to square third man for a single",
4.1,"Mohammad Nawaz to Mohammad Hafeez, no run, tossed up on leg stump channel, pushed back to the bowler with a straight bat",
4.2,"Mohammad Nawaz to Mohammad Hafeez, 2 runs, gets down for a slog sweep. He has to fetch that from outside off, so was never really in a good position to nail it. Skews it off the top edge and the ball drops short of the fielder running across from deep square leg as it is fielded before the midwicket boundary",
4.3,"Mohammad Nawaz to Mohammad Hafeez, 1 run, full on off, driven uppishly to mid-on as Wahab Riaz comes across and fields it",
4.4,"Mohammad Nawaz to Tamim Iqbal, no run, tries to paddle sweep this one but there is short fine leg in place and the ball goes straight to the fielder there",
4.5,"Mohammad Nawaz to Tamim Iqbal, no run, comes down the track and swipes as he tries to go big over the leg side but misses as the ball spins into him and goes off the pad into the off side",
4.6,"Mohammad Nawaz to Tamim Iqbal, 1 run, advances down the track to meet this on the full and drills it wide of mid-on for a single and the fielder there makes a diving save after running back",
5.1,"Mahmudullah to Tamim Iqbal, no run, sharp turn outside off, Tamim gets beaten",
5.2,"Mahmudullah to Tamim Iqbal, 1 run, comes forward to meet the pitch of this ball before pushing into the off side",
5.3,"Mahmudullah to Mohammad Hafeez, 2 runs, tries to sweep and gets it off the top edge and the ball runs away towards the fine leg boundary before it is pulled back",
5.4,"Mahmudullah to Mohammad Hafeez, FOUR, straight and flat, on the stumps, Hafeez gets the front leg out of the way before sweeping it behind square and the ball goes away to the deep backward square leg boundary",
5.5,"Mahmudullah to Mohammad Hafeez, OUT, Hafeez dashes down the ground and holes out to mid-on. Hasan Khan with a little bit of stutter but he snaffles it in the end. Backtracked a few steps and took it well in the end",['Mohammad Hafeez c Hasan Khan b Mahmudullah 16 (19b 2x4 0x6) SR: 84.21']
5.6,"Mahmudullah to Tamim Iqbal, no run, tries to cut this short ball but mistimes it to cover-point",
6.1,"Hasan Khan to Kamran Akmal, no run, gets down to sweep this but the ball spins away sharply from a fullish length and beats him",
6.2,"Hasan Khan to Kamran Akmal, no run, tries to slap this short and wide ball and cannot find the gap on the off side field",
6.3,"Hasan Khan to Kamran Akmal, OUT, tries to cut this short ball but there is not enough width on offer. Gets cramped for room and skews it off the inside edge and the ball goes off the wicketkeeper's thigh and first slip runs across to snaffle it",
6.4,"Hasan Khan to Morgan, no run",['Kamran Akmal c Asad Shafiq b Hasan Khan 0 (3b 0x4 0x6) SR: 0.00']
6.5,"Hasan Khan to Morgan, no run, defended back to the bowler",
6.6,"Hasan Khan to Morgan, 1 run, whipped past mid-on to the deep for a single",
7.1,"Rossouw to Morgan, OUT, beautifully done! Offers up a tempter outside off and Morgan falls for bait. Draws him forward by pitching it up and there is sharp turn on the surface. Morgan is forced to reach out, away from the body and gets a healthy outside edge that carries comfortably to first slip where Asad Shafiq pouches it",
7.2,"Rossouw to Sohaib Maqsood, 1 run, tucked off the pads to the leg side",
7.3,"Rossouw to Tamim Iqbal, SIX, short and wide outside off, pulled off the backfoot over wide long-on. Tamim does not really get hold of the shot but he gets it just over Mahmudullah who is leaping in front of the boundary with hands outstretched",['EJG Morgan c Asad Shafiq b Rossouw 1 (4b 0x4 0x6) SR: 25.00']
7.4,"Rossouw to Tamim Iqbal, no run, comes forward and pushes into the off side",
7.5,"Rossouw to Tamim Iqbal, no run, worked to cover-point, it's a packed off-side field and he cannot find the gap",
7.6,"Rossouw to Tamim Iqbal, 1 run, rocks back and cuts this short ball to sweeper cover for a single that brings up the fifty for Peshawar",
8.1,"Hasan Khan to Tamim Iqbal, no run, full and on the pads from around the wicket to the left-hander, clipped away to short fine leg",
8.2,"Hasan Khan to Tamim Iqbal, no run, close call for lbw. Tamim tries to tuck off the pads to the leg side but there is not much turn from the length region and rps him on the pad. Probably pitched outside leg as the umpire is unmoved",
8.3,"Hasan Khan to Tamim Iqbal, no run, comes forward and whips it to the midwicket region as the bowler darts across and fields it",
8.4,"Hasan Khan to Tamim Iqbal, 1 run, flicked to midwicket",
8.5,"Hasan Khan to Sohaib Maqsood, FOUR, short ball, stays back and lays into a pull shot as the ball screams past the deep midwicket boundary",
8.6,"Hasan Khan to Sohaib Maqsood, 1 run, short and wide outside off, stays in the crease and cuts it out to the deep. Sweeper cover in place, so only a single",
9.1,"Mahmudullah to Sohaib Maqsood, 1 run, gets down to sweep this length ball and sweeps it out to deep square leg comfortably as it does not turn much",
9.2,"Mahmudullah to Tamim Iqbal, no run, short and wide, turning away, punched firmly off the backfoot to point",
9.3,"Mahmudullah to Tamim Iqbal, no run, turn away outside off again, does not sit up as much as it is short of a length and Tamim cannot punch it out, fails to make contact",
9.4,"Mahmudullah to Tamim Iqbal, 1 run, tucked away to deep midwicket",
9.5,"Mahmudullah to Sohaib Maqsood, 1 run, fired flat and straight on the stumps, slightly short of good length and it is pulled away to deep midwicket, fielder at deep square leg runs across and gathers it",
9.6,"Mahmudullah to Tamim Iqbal, 1 run, draws Tamim forward by floating it up and raps him on the pad as the ball goes to short fine leg. Appeal for lbw is not given and the fact that the umpire does not signal leg-bye suggests there was an inside-edge",
10.1,"Zulfiqar Babar to Tamim Iqbal, 1 leg bye, comes forward and nudges it to short leg region and they take the single as the keeper runs forward to pick it up",
10.2,"Zulfiqar Babar to Sohaib Maqsood, no run, stays back to this length ball that spins away from him and stabs it into the off side",
10.3,"Zulfiqar Babar to Sohaib Maqsood, no run, Dropped. Reverse sweep, gets it straight to short third man where Hassan Khan makes a brilliant effort but cannot hold on to it. Leaps to his left and tere is a juggle or two, ends up dropping it. Spectacular effort, nonetheless",
10.4,"Zulfiqar Babar to Sohaib Maqsood, 1 run, short and wide, punched out to sweeper cover",
10.5,"Zulfiqar Babar to Tamim Iqbal, 1 run, short ball, rocks back and pulls and it goes to Rossouw at deep midwicket. He comes forward and the ball is dipping. Seems like it dropped just in front of him. He hurts his fingers a bit as well",
10.6,"Zulfiqar Babar to Sohaib Maqsood, 1 run, pulled to deep midwicket, this time the ball goes comfortably on the bounce to the fielder",
11.1,"Mahmudullah to Sohaib Maqsood, FOUR, flat and quick on middle and leg, Maqsood backs away and slams it hard through extra cover. Wide long-off runs across and dives to his left but lets the ball roll with the momentum to the boundary. Bad luck, that was a good effort",
11.2,"Mahmudullah to Sohaib Maqsood, no run, tries to cut and gets cramped for room and knocks it back to the bowler off the splice",
11.3,"Mahmudullah to Sohaib Maqsood, 1 run, little bit of width on offer and it is punched off the backfoot through the covers region",
11.4,"Mahmudullah to Tamim Iqbal, no run, comes forward to meet this fuller ball and drives it to extra cover",
11.5,"Mahmudullah to Tamim Iqbal, 1 run, stays on the backfoot and whips this length ball to the left of the bowler who runs across and gathers it",
11.6,"Mahmudullah to Sohaib Maqsood, 1 run, swept away to deep backward square leg and it is well-fielded before the boundary as the fielder slides and picks it up",
12.1,"Mohammad Nawaz to Sohaib Maqsood, no run, length ball, pummelled to extra cover",
12.2,"Mohammad Nawaz to Sohaib Maqsood, 1 run, flighted on leg stump, backs away and goes inside-out through the covers",
12.3,"Mohammad Nawaz to Tamim Iqbal, SIX, huge slog sweep and the ball sails over deep midwicket. It is pushed across from around the wicket and on a length, sits up nicely for him as he gets down on one knee and targets the big part of the ground and the ball soars cleanly over the boundary",
12.4,"Mohammad Nawaz to Tamim Iqbal, 1 leg bye, down the leg side, tries to sweep, brushes his pad and goes to short fine leg",
12.5,"Mohammad Nawaz to Sohaib Maqsood, 1 run, short ball, turns a mile after landing and Maqsood ends up dragging his attempted slap towards mid-on",
12.6,"Mohammad Nawaz to Tamim Iqbal, 2 runs, backs away to make room for himself, too much flight on this ball and ends up bowling a full toss that is whipped down to long-on, the ball is fielded before the boundary",
13.1,"Anwar Ali to Sohaib Maqsood, SIX, fullish length ball outside off and he absolutely thumps it as he fetches it from outside off and slogs it over deep midwicket. In the slot and he lays into the shot. Bat makes a lovely follow-through and tremendous balance as well",
13.2,"Anwar Ali to Sohaib Maqsood, 1 run, tries to shuffle across and slog it and the skews it off the leading edge as the ball drops short of the fielder running in from long-off",
13.3,"Anwar Ali to Tamim Iqbal, 1 run, can't get hold of this slog and the ball goes along the ground to deep square leg",
13.4,"Anwar Ali to Sohaib Maqsood, 1 run, backs away but the bowler follows him and fires it full on leg stump as Maqsood is forced to drill it to mid-off",
13.5,"Anwar Ali to Tamim Iqbal, FOUR, advances down the ground to meet the pitch of this length ball and shovels it wide of long-on. Tremendous strike",
13.6,"Anwar Ali to Tamim Iqbal, 1 run, very full ball outside off, jams the bat down and squeezes it out to sweeper cover",
14.1,"Zulfiqar Babar to Tamim Iqbal, 1 run, tossed up outside off, pushed along the ground to long-on",
14.2,"Zulfiqar Babar to Sohaib Maqsood, 1 run, backs away early and the bowler follows him with one that slides in with the angle on leg stump. It's a full toss and is drilled out to sweeper cover",
14.3,"Zulfiqar Babar to Tamim Iqbal, SIX, full toss again and that is a massive six. Tamim lays into a pull shot as the ball goes into the deep midwicket fence. That's the fifty for Tamim",
14.4,"Zulfiqar Babar to Tamim Iqbal, SIX, Zulfiqar just can't get the ball to pitch, can he? another full toss and this one is slogged hard and high and deep into the deep midwicket fence. That's a humongous hit. Wet ball, must be hard to grip it",
14.5,"Zulfiqar Babar to Tamim Iqbal, 1 run, yorker, squeezed out to sweeper cover",
14.6,"Zulfiqar Babar to Sohaib Maqsood, 1 run, very full ball, drilled down to long-off",
15.1,"Perera to Sohaib Maqsood, 1 run, backs away and looks to go inside-out but can only drill it to extra cover for a single",
15.2,"Perera to Tamim Iqbal, no run, fuller ball, slower in pace as well and Tamim reaches a long way outside off looking to slog, can't get the timing right and completes the shot way too early as the ball goes to the wicketkeeper",
15.3,"Perera to Tamim Iqbal, 1 run, very full ball, almost a yorker, wide outside off and Tamim drills it wide of mid-on",
15.4,"Perera to Sohaib Maqsood, 1 run, on the blockhole and on the stumps, dug out into the leg side and they can only get a single. Been an excellent last over so far",
15.5,"Perera to Tamim Iqbal, 1 run, slower low full toss, whipped away off the pads to deep midwicket",
15.6,"Perera to Sohaib Maqsood, no run, backs away but that's a gem of a last ball to end a gem of a last over. Follows the batsman and bowls a yorker and the batsman gets cramped for room and cannot put bat to ball which goes to the wicketkeeper",
