Ball,Commentary,Wicket
0.1,"Tait to Watson, no run, bit of away swinger to begin with, pushed to cover",
0.2,"Tait to Watson, no run, oho toe crusher. Lovely follow-up delivery. In the block-hole and dug out.",
0.3,"Tait to Watson, no run, pushed further up on off stump, plants his front foot across and drives to cover again.",
0.4,"Tait to Watson, no run, fired down the leg and kissed his pad on its way to short fine-leg",
0.5,"Tait to Watson, 1 leg bye, slanting down the leg again and tucks to square leg",
0.6,"Tait to Sharjeel Khan, no run, full and straight on off stump, nudged to mid-on",
1.1,"Junaid Khan to Watson, no run, fuller from around the stumps and punched to mid-off",
1.2,"Junaid Khan to Watson, FOUR, expected! Fuller ball on off stump, gets on the front foot and hits it through the line. Thwacked back past the bowler",
1.3,"Junaid Khan to Watson, no run, length ball on off stump and dabs to gully.",
1.4,"Junaid Khan to Watson, no run, pitched up on off stump, tad wider too and crunched to cover-point. Sweeoer does well.",
1.5,"Junaid Khan to Watson, FOUR, shot Wato! Full again on off stump, gets a decent stride forward and launches it over mid-off for four more",
1.6,"Junaid Khan to Watson, 1 run, alters his length back a bit on middle and off, pulled to vacant on side for a single.",
2.1,"Tait to Watson, no run, fuller and wider on off stump, play and a miss",
2.2,"Tait to Watson, no run, drags his length back a bit on off and pushed to cover, no run there",
2.3,"Tait to Watson, no run, slower ball on off stump, waits and dabs to wide of point. Yousuf covers good ground and does well.",
2.4,"Tait to Watson, 1 run, length ball on off stump and runs it past the man at point for a single",
2.5,"Tait to Sharjeel Khan, no run, ripper! Pitched on off and swung away to fox his defence.",
2.6,"Tait to Sharjeel Khan, FOUR, fuller ball on off and thwacked back. Junaid on his follow through sticks his hand out. Oh the was hit with some power.",
3.1,"Junaid Khan to Watson, 1 run, fuller ball on off stump, he gets on the front foot and thwacked back at the bowler",
3.2,"Junaid Khan to Sharjeel Khan, no run, too full to pull, gets beaten and it misses the off pole by a whisker",
3.3,"Junaid Khan to Sharjeel Khan, no run, tad full on off stump and punched to cover-point",
3.4,"Junaid Khan to Sharjeel Khan, 1 run, length ball on off and miscued his pull to long-on, mere single",
3.5,"Junaid Khan to Watson, FOUR, edge and gone. Too much width on off and slashed hard, over short third man",
3.6,"Junaid Khan to Watson, FOUR, well, well. That nearly cleaned up the umpire. Watson was greeted with a full toss from round the stump and he gave it every thing he had, missed the bowler and the umpire by an inch or so.",
4.1,"Mohammad Asghar to Sharjeel Khan, 1 run, on his legs and nudged to deep for a single",
4.2,"Mohammad Asghar to Watson, no run, arm ball, came in with the arm, kept a shade low. Beats the edge.",
4.3,"Mohammad Asghar to Watson, OUT, ohoo it was tossed up on middle, dipped and turned. Watson was on the front foot and had no answer as it spun past his defence and kissed the off pole",['SR Watson b Mohammad Asghar 19 (20b 4x4 0x6) SR: 95.00']
4.4,"Mohammad Asghar to Khalid Latif, no run, full and straight on off, blocked.",
4.5,"Mohammad Asghar to Khalid Latif, no run, quicker ball on off and cuts to point.",
4.6,"Mohammad Asghar to Khalid Latif, 1 leg bye, angled in from middle and brushed his pad on its way to short fine leg.",
5.1,"Wahab Riaz to Khalid Latif, FOUR, fuller on off stump and bunts back past the bowler for four more.",
5.2,"Wahab Riaz to Khalid Latif, no run, length ball on off stump, tad shorter and fends back to the bowler.",
5.3,"Wahab Riaz to Khalid Latif, no run, back of a length on off stump, keeps a shade low and rushes him. Pull and a miss.",
5.4,"Wahab Riaz to Khalid Latif, 1 run, length on off and turned to on side for a single.",
5.5,"Wahab Riaz to Sharjeel Khan, 1 leg bye, full and slanting in, thuds on his pad and they scamper for a leg-bye",
5.6,"Wahab Riaz to Khalid Latif, 2 runs, erred in his line and bowled down the leg. Whipped to long-leg for a couple.",
6.1,"Mohammad Asghar to Sharjeel Khan, 1 run, flatter ball on off and stylishly whipped to leg side for a single",
6.2,"Mohammad Asghar to Khalid Latif, no run, tossed up on off adn pushed back to the bowler",
6.3,"Mohammad Asghar to Khalid Latif, 1 run, fuller again and tucked to vacant mid-on for a single",
6.4,"Mohammad Asghar to Sharjeel Khan, no run, full and straight, quicker too and cramped him for room.",
6.5,"Mohammad Asghar to Sharjeel Khan, no run, nudged to on side, no run there",
6.6,"Mohammad Asghar to Sharjeel Khan, no run, fired it in again. Sharjeel goes for another wild sweep and gets beaten.",
7.1,"Shahid Afridi to Khalid Latif, 1 run",
