Ball,Commentary,Wicket
9.6,"Usama Mir to Misbah-ul-Haq, no run, beauty. A bit of loop draws Misbah forward for a push into the covers, and it dips and turns past his outside edge",
10.1,"Shakib Al Hasan to Khalid Latif, no run, tossed up, slides on with the arm towards off stump, blocked into the covers",
10.2,"Shakib Al Hasan to Khalid Latif, no run, a bit shorter, goes back and pushes into the covers",
10.3,"Shakib Al Hasan to Khalid Latif, 1 run, flighted ball outside off, driven to long-off",
10.4,"Shakib Al Hasan to Misbah-ul-Haq, no run, stays back to a fullish, flat ball angling into off stump, blocked back to the bowler",
10.5,"Shakib Al Hasan to Misbah-ul-Haq, FOUR, short, a bit of width, and it's easily put away, Misbah rocks back and cuts to the left of backward point",
10.6,"Shakib Al Hasan to Misbah-ul-Haq, 1 run, full on off stump, whipped away through square leg",
11.1,"Usama Mir to Misbah-ul-Haq, 1 leg bye, full, angling down leg, looks to flick but can only get some pad on it down to short fine leg",
11.2,"Usama Mir to Khalid Latif, no run, length ball close to off stump, pushes gently to the right of backward point. Sends Misbah back after he hurtles out of his crease. A direct hit at the bowler's end could have had Misbah in trouble",
11.3,"Usama Mir to Khalid Latif, 1 run, length ball on off stump, pushed gently to the left of extra cover",
11.4,"Usama Mir to Misbah-ul-Haq, 1 run, full outside off, driven to long-off",
11.5,"Usama Mir to Khalid Latif, no run, full on middle stump, pushed back to the bowler",
11.6,"Usama Mir to Khalid Latif, no run, quickish length ball on middle and off, gets forward and defends with soft hands",
12.1,"Bopara to Misbah-ul-Haq, no run, steps out of his crease and across his stumps. Bopara bowls it shortish outside off and he pokes it to backward point",
12.2,"Bopara to Misbah-ul-Haq, no run, keeps a bit low outside off, sneaks under Misbah's attempted cut",
12.3,"Bopara to Misbah-ul-Haq, 1 run, fullish outside off. Misbah shuffles across and clips to long-on",
12.4,"Bopara to Khalid Latif, 1 run, short and wide and he gets on his toes to slap it powerfully to sweeper cover",
12.5,"Bopara to Misbah-ul-Haq, 1 run, back of a length outside off. Shuffles across and works it through midwicket",
12.6,"Bopara to Khalid Latif, no run, shortish outside off, skids past Latif's attempted cut",
13.1,"Usama Mir to Misbah-ul-Haq, FOUR, tossed up on middle and leg and he stretches out for a powerful sweep to long leg",
13.2,"Usama Mir to Misbah-ul-Haq, no run, sees Misbah shaping to reverse sweep and fires it in full outside leg. Manages to reach out and play it to backward point",
13.3,"Usama Mir to Misbah-ul-Haq, 1 run, on the pads, nudged away into the square leg region",
13.4,"Usama Mir to Khalid Latif, OUT, down the track and that isn't a great shot from Latif. But it's cleverly bowled by Usama, a quicker legbreak that lands shorter than Latif expects, and rips away to beat his slog. Mushfiqur has the bails off in a flash",
13.5,"Usama Mir to Asif Ali, no run, tossed up on middle stump, whipped to midwicket",
13.6,"Usama Mir to Asif Ali, 1 run, back of a length on off stump, gets on the back foot for a push to the left of extra cover",
14.1,"Sohail Khan to Asif Ali, 1 run, full on middle stump, a bit of swing in, whipped to long-on",['Khalid Latif st †Mushfiqur Rahim b Usama Mir 33 (35b 1x4 3x6) SR: 94.28']
14.2,"Sohail Khan to Misbah-ul-Haq, 1 run, back of a length this time and he steps across to tuck it off his hips through square leg",
14.3,"Sohail Khan to Asif Ali, 2 runs, length ball outside off, heaved to the right of long-on",
14.4,"Sohail Khan to Asif Ali, 1 run, short outside off, pulled to long-on",
14.5,"Sohail Khan to Misbah-ul-Haq, no run, back of a length on off stump, a bit of shape in, blocked to midwicket",
14.6,"Sohail Khan to Misbah-ul-Haq, no run, back of a length outside off, chopped to backward point",
15.1,"Bopara to Asif Ali, FOUR, slower ball wide outside off, and Asif swipes it in the air and just beats long-on sprinting desperately to his right and diving",
15.2,"Bopara to Asif Ali, 1 run, yorker, looks to whip it away and gets an inside edge that hits the pad and rolls into the fine leg region",
15.3,"Bopara to Misbah-ul-Haq, 2 runs, full and wide, steered to the right of the backward point fielder",
15.4,"Bopara to Misbah-ul-Haq, 1 run, slower ball outside off, poked gently towards point for the quick single",
15.5,"Bopara to Asif Ali, no run, slower ball outside off, Asif slogs and misses",
15.6,"Bopara to Asif Ali, no run, again. Slower ball wide of off, Asif hoicks and misses",
16.1,"Mohammad Amir to Misbah-ul-Haq, no run, quick short ball on off stump, blocked back to the bowler",
16.2,"Mohammad Amir to Misbah-ul-Haq, FOUR, full on middle stump, looks for the yorker. Misbah goes deep in his crease to whip it away, gets an inside edge that runs away between his legs and into the fine leg boundary",
16.3,"Mohammad Amir to Misbah-ul-Haq, no run, back of a length outside off, dabbed to backward point",
16.4,"Mohammad Amir to Misbah-ul-Haq, 1 run, fullish, angling into middle and off. Shuffes across to nurdle into the midwicket region",
16.5,"Mohammad Amir to Asif Ali, 1 run, full on off stump, whipped to deep midwicket",
16.6,"Mohammad Amir to Misbah-ul-Haq, no run, bouncer, Misbah ducks his upper body under it",
17.1,"Bopara to Asif Ali, 1 run, back of a length on middle and leg, stays inside the line for the push through cover",
17.2,"Bopara to Misbah-ul-Haq, OUT, down the track now and Bopara bowls a slower ball wide of off stump. Misbah goes through with the big hit, seems to make a good connection, but he gets more elevation and less distance than desired, and the ball swirls around in the air before dropping down into long-on's hands",
17.3,"Bopara to Asif Ali, 4 leg byes, full, angling down leg, and Asif can't connect with the flick but the ball clips his back leg and runs away to the fine leg boundary",
17.4,"Bopara to Asif Ali, SIX, slower ball outside off, and that's a super strike from Asif. Held his shape very well and swung freely through the line and easily cleared the fielder back at long-off",
17.5,"Bopara to Asif Ali, 1 run, length ball outside off, leans back while looking to flat-bat through cover, and ends up miscuing it, on the bounce towards long-off",['Misbah-ul-Haq c Vince b Bopara 38 (38b 5x4 0x6) SR: 100.00']
17.6,"Bopara to Azhar Mahmood, 1 run, low full-toss outside off, lets it come on and squeezes it down to third man",
18.1,"Mir Hamza to Azhar Mahmood, no run, short outside off, slapped to backward point",
18.2,"Mir Hamza to Azhar Mahmood, 1 run, back of a length on middle and leg, clears his front leg and swats it away to deep square leg",
18.3,"Mir Hamza to Asif Ali, SIX, full, angling into off stump, and that's another clean strike, goes deep in his crease with his back leg, clears his front leg, and swivels through his hips to launch over wide long-on",
18.4,"Mir Hamza to Asif Ali, no run, bouncer, Asif ducks under it",
18.5,"Mir Hamza to Asif Ali, SIX, bish, bash, boom. Short ball angling into off stump, and Asif has finished with a six. Steps across, swivels, and pulls it away, high over the square leg umpire. Superb timing, and a crucial innings to close this game",
