Ball,Commentary,Wicket
0.1,"Junaid Khan to Azhar Ali, 2 runs, superb start from Azhar, lunges forward to drill an elegant drive through the covers for a couple",
0.2,"Junaid Khan to Azhar Ali, 1 leg bye, too straight from Junaid. On the leg stump and Azhar gets a bit of pad on that, towards the keeper. A leg bye",
0.3,"Junaid Khan to Gayle, OUT, gone. Gayle fails again. Junaid gets him again. What a big blow this is. Full delivery on middle and leg, a bit of movement. Gayle doesn't get close enough to the pitch and is caught with leaden-feet in his crease. The umpire raises the finger and Gayle slowly trudges off",['CH Gayle lbw b Junaid Khan 0 (1b 0x4 0x6) SR: 0.00']
0.4,"Junaid Khan to Delport, FOUR, supreme shot from Delport. Full outside off, too full and Delport leans into an exquisite drive past wide mid-off for four",
0.5,"Junaid Khan to Delport, no run, fullish length on off at 135 kph. Delport defends to mid-off",
0.6,"Junaid Khan to Delport, no run, nice end from Junaid. Length on off, all Delport can do is stride forward and block",
1.1,"Tait to Azhar Ali, no run, nice start from Tait. Good length on off, Azhar stays forward and blocks",
1.2,"Tait to Azhar Ali, no run, massive appeal from Tait. Hustles Azhar for pace and strikes him in front of leg as he falls over while playing the stroke. Sliding down leg, easy decision",
1.3,"Tait to Azhar Ali, no run, overly full on off and middle, driven to mid-on",
1.4,"Tait to Azhar Ali, 1 run, too straight and flicked into the gap at midwicket for a run",
1.5,"Tait to Delport, no run, beautiful lines. A bit of away movement on off, Delport stays in his crease to push to mid-off",
1.6,"Tait to Delport, no run, driven towards cover",
2.1,"Junaid Khan to Azhar Ali, no run, good delivery from Junaid. Fullish on off and solidly blocked by Azhar",
2.2,"Junaid Khan to Azhar Ali, FOUR, smashed. Good batting from Azhar, putting the pressure back on Junaid. Shimmies down and heaves the ball over mid-on",
2.3,"Junaid Khan to Azhar Ali, 1 run, length on off, Azhar guides a dab to third man. Played that late.",
2.4,"Junaid Khan to Delport, 2 runs, great timing from Delport. Another shimmy to the pitch to flick over midwicket for a couple. Coming hard at Junaid here",
2.5,"Junaid Khan to Delport, no run, yorker on off, defended into the surface",
2.6,"Junaid Khan to Delport, no run, lovely bowling. Slower ball outside off, Delport is beaten all ends up as he comes down again to try and slog. Comprehensively beaten",
3.1,"Tait to Azhar Ali, 1 run, back of a length on off, Azhar gets high on his toes to steer towards third man",
3.2,"Tait to Delport, 2 runs, squeezes the drive in the gap at extra cover. Overly full on off, Delport is hustled a bit for pace but goes through with a drive. Somehow, the ball goes past extra cover for a couple",
3.3,"Tait to Delport, 1 run, good length on off, top-of-off stuff. Guided to third man",
3.4,"Tait to Azhar Ali, FOUR, just using the pace is Azhar. Displaying quality batsmanship. Waits for Tait to provide him with a poor delivery and he nudges this one off his hips past short fine leg for four",
3.5,"Tait to Azhar Ali, no run, fullish length on off, defended",
3.6,"Tait to Azhar Ali, no run, overpitched on off. Azhar drives back to Tait",
4.1,"Wahab Riaz to Delport, no run, almost hits the off stump. Fuller length with just enough inswing to sneak through bat and pad",
4.2,"Wahab Riaz to Delport, no run, blocked from the crease to mid-off",
4.3,"Wahab Riaz to Delport, 1 run, slower ball on off, Delport comes down again and badly times his drive to long-on",
4.4,"Wahab Riaz to Azhar Ali, no run, worked off his pads to midwicket",
4.5,"Wahab Riaz to Azhar Ali, 1 run, back of a length on middle, Azhar feigns a big heave but nurdled to deep square leg instead",
4.6,"Wahab Riaz to Delport, no run, thick inside edge onto the pad. Nice delivery, banged in on a good length outside off. A bit of away swing as well",
