Ball,Commentary,Wicket
3.4,"Narine to Asad Shafiq, FOUR, a slog sweep! Tossed up on off, Shafiq gets low and pounces all over his sweep. Just beats midwicket, the fielder at the boundary makes a mess of his dive",
3.5,"Narine to Asad Shafiq, no run, gives himself room this time, full and straight, hit away to mid-off. Bad timing",
3.6,"Narine to Asad Shafiq, no run, gets waaay outside off stump and misses his sweep. The bowling team inexplicably goes up in appeal. No run",
4.1,"Mohammad Irfan to Pietersen, no run, nicely played. Full delivery outside off, hit up to mid-off with great timing. Doesn't find the gap",
4.2,"Mohammad Irfan to Pietersen, OUT, inside-edged into the stumps. A massive wicket. Pietersen runs at the bowler and wipes his bat through the line. There is a bit of inward seam movement though and the ball takes the inside edge and whacks leg stump. One of the Gladiators' best batsman.",
4.3,"Mohammad Irfan to Rossouw, 1 run, good length outside off, pushed away towards cover from the crease",['KP Pietersen b Mohammad Irfan 3 (7b 0x4 0x6) SR: 42.85']
4.4,"Mohammad Irfan to Asad Shafiq, no run, just struggling with timing are these batsmen. There is some natural movement too. Full on off and middle, swiped to midwicket",
4.5,"Mohammad Irfan to Asad Shafiq, no run, full outside off, comes down again and drives hard to mid-off",
4.6,"Mohammad Irfan to Asad Shafiq, no run, lovely change in pace. A slower delivery on middle, Shafiq is way too early through his pull and is hit on the body. Clever bowling",
5.1,"Narine to Rossouw, no run, flat and wide, driven away towards point",
5.2,"Narine to Rossouw, 1 run, drops short on off, Rossouw goes back and slaps his pull to mid-on. A naughty fumble allows one",
5.3,"Narine to Asad Shafiq, 1 run, falls just short of midwicket. Flat on off, Shafiq gets across, looks to hit over square leg but toe-ends it almost to deep midwicket",
5.4,"Narine to Rossouw, no run, good length. Flat and straight, pushed back",
5.5,"Narine to Rossouw, 1 run, a good single, push and run to cover",
5.6,"Narine to Asad Shafiq, no run, another nasty wipe across the line. Slow down leg, Shafiq gives himself room, Narine follows him. Beaten",
6.1,"Bilawal Bhatti to Rossouw, 1 run, shortish and wide, nailed to the deep sweeper cover fielder",
6.2,"Bilawal Bhatti to Asad Shafiq, no run, runs down at the bowler. Good length on middle, Shafiq advances and mis-times a pull back to the bowler. Looking for muscle, not timing, not his strength",
6.3,"Bilawal Bhatti to Asad Shafiq, FOUR, he'll get four this time. Not the greatest looking stroke. A slower bouncer outside off, Shafiq gets a top edge which flies in the gap at backward square leg",
6.4,"Bilawal Bhatti to Asad Shafiq, no run, good length on off, hammered back to the bowler",
6.5,"Bilawal Bhatti to Asad Shafiq, 1 run, no run there. What? Short and wide, pushed to short cover. Shafiq calls for one, puts his partner in jeopardy too. The fielder misses the stumps at the bowler's end. Out by a distance if he hit",
6.6,"Bilawal Bhatti to Rossouw, 2 runs, bat goes over square leg. Waaaatch out! The third umpire is called for. The ball went somewhere towards midwicket. While everyone was looking at the bat, the batsmen complete two. The bat handle is in Rossouw's hand, the rest of his bat isn't. They have plenty of replacements these days. Rossouw's foot is inside the crease, plenty of replays.",
7.1,"Yasir Shah to Asad Shafiq, FOUR, that's better from Shafiq. Stick to his strengths. One of them is his touch. He gets low and reverse-paddles the ball down to the third man boundary. Fantastic",
7.2,"Yasir Shah to Asad Shafiq, 1 run, the hard sweep this time, earns him one to deep square leg",
7.3,"Yasir Shah to Rossouw, 1 run, tossed up outside off, drilled down to long-off",
7.4,"Yasir Shah to Asad Shafiq, 1 run, flat outside off, Shafiq runs down and flicks to deep square leg. One",
7.5,"Yasir Shah to Rossouw, 1 run, another nice paddle reverse sweep. Flat on off, played with soft hands to short third man",
7.6,"Yasir Shah to Asad Shafiq, no run, short and wide, crashed straight to cover",
8.1,"Bilawal Bhatti to Rossouw, 1 run, good length on off, looks to hit that to long-on. Mis-timed to long-off",
8.2,"Bilawal Bhatti to Asad Shafiq, 3 runs, poor delivery. Short and wide, cut in front of point for a couple. There is an overthrow too. Three the result",
8.3,"Bilawal Bhatti to Rossouw, no run, shortish and straight, Rossouw flat-bats the ball back to the bowler. Bad timing again",
8.4,"Bilawal Bhatti to Rossouw, 1 run, nice slower delivery, good length on off. Mis-timed away towards point",
8.5,"Bilawal Bhatti to Asad Shafiq, 2 runs, there goes McCullum with an acrobatic dive. A low full toss outside off, driven wide of cover for a couple. Just out of reach of Baz",
8.6,"Bilawal Bhatti to Asad Shafiq, 1 run, bad delivery. Short down leg, pulled down to fine leg for one. Lucky to get away with that",
9.1,"Narine to Asad Shafiq, OUT, and gets a wicket with his first ball. Full and straight from Narine, Shafiq gets low, looks to paddle the ball down to fine leg. Fails to make any connection and the stumps light up. A struggling innings ends",
9.2,"Narine to Sarfraz Ahmed, 1 run, poor ball, gets away with it. Short and wide from Narine, cut away but straight to backward point",
9.3,"Narine to Rossouw, no run, shortish outside off, pushed away to cover",
9.4,"Narine to Rossouw, no run, on the pads this time, length down leg, Rossouw misses a flick. Hit on the pad",
9.5,"Narine to Rossouw, 1 run, a tad full this time, drilled down to long-off",
9.6,"Narine to Sarfraz Ahmed, OUT, huge wicket this. Sarfraz goes. Slow delivery outside off, it's short too. Sarfraz sees the length and decides to cut. The offbreak rips in, takes the inside edge and then clatters into the stumps. Poor shot selection. Excellent captaincy from McCullum to have Narine bowl one here.",
10.1,"Yasir Shah to Rossouw, 1 run, Rossouw runs down and heaves one to deep midwicket. Not great timing",
10.2,"Yasir Shah to Mohammad Nawaz, no run, well bowled. Pushed wide outside off, Nawaz leaves.",
10.3,"Yasir Shah to Mohammad Nawaz, 1 run, on the pads, flicked down to short fine leg",['Sarfraz Ahmed b Narine 1 (2b 0x4 0x6) SR: 50.00']
10.4,"Yasir Shah to Rossouw, no run, nice. Slower through the air, straight, pushed back",
10.5,"Yasir Shah to Rossouw, no run, runs down, Yasir fires the ball outside off, inside-edged into the pad",
10.6,"Yasir Shah to Rossouw, no run, short again, wide. Hammered to cover. Another dot. Just two of the over. Good stuff.",
11.1,"Elliott to Mohammad Nawaz, OUT, out? Direct hit and that should be No.5. On a length outside off, carved to point. The fielder picks up cleanly and throws the stumps down at the bowler's end. Fantastic fielding. Elliott got in front of the stumps, but let the ball hit the stumps. The Qalandars have been on point today",
11.2,"Elliott to Rossouw, no run, slower ball outside off, mis-timed back to the bowler",
11.3,"Elliott to Rossouw, 1 run, driven away to deep cover for one",
11.4,"Elliott to Perera, 1 run, another offcutter outside off, so slow. Inside-edged towards midwicket. Pace off ruling the contest",
11.5,"Elliott to Rossouw, 1 run, well bowled. Pace off again, the ball stops on Rossouw, a checked drive makes its way to midwicket. So slow this surface",['Mohammad Nawaz (3) run out 1 (3b 0x4 0x6) SR: 33.33']
11.6,"Elliott to Perera, 1 run, overpitched outside off, driven to cover. Another tidy over ticks by",
12.1,"Narine to Perera, 1 run, short and wide, crashed out to deep point",
12.2,"Narine to Rossouw, 1 run, slow outside off, worked to deep midwicket nicely, just one though",
12.3,"Narine to Perera, no run, darted in on off, the offbreak, defended",
12.4,"Narine to Perera, 1 run, shortish and a tad too wide, drilled out to deep cover for one",
12.5,"Narine to Rossouw, 1 run, a reverse lap to short third man for a run",
12.6,"Narine to Perera, 1 run, pushed down to long-off. End of a fantastic spell of T20 bowling. 4-0-16-2",
13.1,"Elliott to Perera, 1 run, a low full toss, hit down to long-off for one",
13.2,"Elliott to Rossouw, SIX, that's a nice stroke. Too much width from Elliott. Rossouw gets low and hammers a lofted drive over cover. Superb timing",
13.3,"Elliott to Rossouw, 2 runs, a bouncer. Short delivery on off and middle, Rossouw feigned a lap sweep, then executed an upper cut over third man for some runs",
13.4,"Elliott to Rossouw, 1 run, hit to the deep extra cover fielder for one",
13.5,"Elliott to Perera, FOUR, four more. Getting a move along now. Length outside off, hammered past cover and that will be four",
13.6,"Elliott to Perera, 1 run, punched to long-off for one. A good over that, 15 runs from it",
14.1,"Yasir Shah to Perera, 1 run, fired in on middle, pushed to long-on. ""Keeper's end,"" yells Rizwan. The second isn't attempted",
14.2,"Yasir Shah to Rossouw, 1 run, shortish delivery on middle, scythed away to deep point",
14.3,"Yasir Shah to Perera, OUT, taken. Bhatti takes the catch at long-off, a nonchalant attempt but doesn't matter if you take them. Yasir tossed that googly up, inviting a heave. Thisara can't stop himself, skews the ball off the outside half and an easy catch is accepted",
14.4,"Yasir Shah to Rossouw, 1 run, flat delivery outside off, tapped to short third man",
14.5,"Yasir Shah to Hasan Khan, 1 run, nicely driven to long-off with the spin",
14.6,"Yasir Shah to Rossouw, FOUR, uh oh. Naughty fielding. Flat outside off, Rossouw gets a thick outside edge which races down past short third man. Irfan can't get his hand down the ball, concedes a couple extra runs",
15.1,"Sohail Tanvir to Hasan Khan, 1 run, a length delivery on off, played down to third man for one",
15.2,"Sohail Tanvir to Rossouw, 1 run, on a length outside off, dabbed down to third man",['NLTC Perera c Bilawal Bhatti b Yasir Shah 12 (11b 1x4 0x6) SR: 109.09']
15.3,"Sohail Tanvir to Hasan Khan, 1 run, another neat dab down to third man for a run",
15.4,"Sohail Tanvir to Rossouw, FOUR, runs down and gets the ball past mid-off. Knew which area he wanted to attack and executed well. Hammered a slower delivery past mid-off",
15.5,"Sohail Tanvir to Rossouw, FOUR, four more! Advances down and inside-edges his heave past the stumps for four. Fortuitous, but Gladiators will not care",
15.6,"Sohail Tanvir to Rossouw, 1 run, slower ball on off, pushed down to mid-on",
16.1,"Yasir Shah to Rossouw, 1 run, sees Rossouw coming, fires this on middle, pushed to long-on",
16.2,"Yasir Shah to Hasan Khan, 1 run, good single, pushed to McCullum at cover and Rossouw sets off. Should not have been one there",
16.3,"Yasir Shah to Rossouw, 1 run, flat on middle, a mis-timed reverse sweep to short third man",
16.4,"Yasir Shah to Hasan Khan, no run, better from McCullum. Flat delivery outside off, hit to cover. No run",
16.5,"Yasir Shah to Hasan Khan, SIX, comes down and gets enough on his drive to clear the fielder. Not quite to the pitch but he had enough to get the ball over the fielder at long-on. Nice clean stroke",
16.6,"Yasir Shah to Hasan Khan, FOUR, four more. Short and wide this time, scythed to deep point for four",
17.1,"Mohammad Irfan to Rossouw, SIX, huge! Short delivery on middle, Rossouw hammers his pull and it clears the fielder at midwicket. Fantastic batting",
17.2,"Mohammad Irfan to Rossouw, 2 runs, hit nicely past cover for a couple more. Fifty for Rossouw. Fantastic rearguard effort this",
17.3,"Mohammad Irfan to Rossouw, 1 run, overpitched outside off, mis-timed to long-off. Just the one this time",
17.4,"Mohammad Irfan to Hasan Khan, 1 run, lovely batting. A yorker on off, opens the face late to get that in front of point. Just one",
17.5,"Mohammad Irfan to Rossouw, 1 run, full and straight, Rossouw can't quire get underneath that. One to long-on",
17.6,"Mohammad Irfan to Hasan Khan, no run, good finish. A yorker on off, hit towards cover. Dot. Good over for Quetta",
18.1,"Sohail Tanvir to Rossouw, no run, well bowled. A slow bouncer outside off. Rossouw tries to cut over point but doesn't make contact",
18.2,"Sohail Tanvir to Rossouw, 1 run, excellent delivery. Yorker outside off, jammed away towards McCullum at cover.",
18.3,"Sohail Tanvir to Hasan Khan, 1 run, full and straight, mis-timed to long-on for one.",
18.4,"Sohail Tanvir to Rossouw, 1 run, a slower ball on middle, Rossouw mis-times his heave to deep midwicket. Lovely change in pace",
18.5,"Sohail Tanvir to Hasan Khan, OUT, slower ball on middle again. Hasan climbed into his mow, but doesn't get enough on that. Timing is hard on this surface, Hasan picks out deep midwicket. Superb over this so far",
18.6,"Sohail Tanvir to Rossouw, 1 run, excellent over that. Just four off it. Slower ball outside off, jammed away to long-off for a run.",
19.1,"Mohammad Irfan to Rossouw, 2 runs, how did he get that there? Looks for a lap sweep over short fine leg, gets the ball over the keeper for a couple.",
19.2,"Mohammad Irfan to Rossouw, 2 runs, swiped away through midwicket. Full and straight from Irfan. The fielder at long-on dives to his left and saves a couple. Good effort",
19.3,"Mohammad Irfan to Rossouw, OUT, taken at long-on. End of an excellent innings that from Rossouw. Full on middle and off, right in the arc. Rossouw gets underneath it nicely, but gets more elevation than distance. Umar Akmal takes a well-judged catch at long-on",
19.4,"Mohammad Irfan to Anwar Ali, 2 runs, nice stuff. Full and straight, hammered to long-off for a couple. The fielder dives to his right to save a couple more",
19.5,"Mohammad Irfan to Anwar Ali, 1 run, a yorker on off, squirted away to deep midwicket, just one more",['Hasan Khan c Roy b Sohail Tanvir 16 (11b 1x4 1x6) SR: 145.45']
19.6,"Mohammad Irfan to Mills, OUT, a yorker on leg, Mills misses his slog and is struck right in front of leg stump. Given. Replays show the ball was missing leg stump.",
