Ball,Commentary,Wicket
0.1,"Mohammad Amir to Kamran Akmal, FOUR, pitched up - too full - attached with width outside off, Kamran leans into it and square-drives it. The ball skips away to the boundary",
0.2,"Mohammad Amir to Kamran Akmal, FOUR, back-to-back boundaries! Good length and slanting away outside off, Kamran employs finesse. Opens the bat-face and glides it past lone slip",
0.3,"Mohammad Amir to Kamran Akmal, no run, full inswinger from Amir, Kamran, who is hanging back, squirts an inside edge onto the pad. The ball rolls away square on the leg side",
0.4,"Mohammad Amir to Kamran Akmal, 1 run, back of a length, this simply goes away outside off with the angle. Slashed down to deep third man for one",
0.5,"Mohammad Amir to Malan, no run, length and outside off, 144.2ks, jabbed towards backward point",
0.6,"Mohammad Amir to Malan, 1 run, skiddy back-of-a-length delivery around off, Malan is pinned on the backfoot as he dabs a single down to third man",
1.1,"Imad Wasim to Malan, no run, pushed through and slides away outside off, past the outside edge",
1.2,"Imad Wasim to Malan, FOUR, fired outside off at nearly 94ks, Malan presses forward and creams a drive in the gap at the covers. The ball is coming onto the bat nicely",
1.3,"Imad Wasim to Malan, no run, tossed up, played back to the bowler",
1.4,"Imad Wasim to Malan, no run, back of a length and rolls on outside off, Malan stands tall and punches to mid-off",
1.5,"Imad Wasim to Malan, FOUR, Wasim errs short and outside off, Malan belts it away between the covers and point for the second boundary of the over",
1.6,"Imad Wasim to Malan, no run, quick fizzer on middle and leg - no room - blocked back to Wasim",
2.1,"Sohail Khan to Kamran Akmal, no run, Kamran weathers an lbw appeal. Back of a length, skids on quickly and raps the back thigh, well above the knee-roll. Kamran plays across the line and misses",
2.2,"Sohail Khan to Kamran Akmal, no run, full awayswinger outside off, Kamran spars at it and watches it scoot past the outside edge. That should keep the slip fielder interested",
2.3,"Sohail Khan to Kamran Akmal, no run, length and outside off, pushed to point",
2.4,"Sohail Khan to Kamran Akmal, no run, wide of the crease, this length ball, though, largely holds its line outside off. Kamran has a leaden-footed flash and does not connect",
2.5,"Sohail Khan to Kamran Akmal, 1 run, wide of the crease, full and angled in, jammed out towards midwicket via an inside edge",
2.6,"Sohail Khan to Malan, FOUR, here comes Malan. Down the track, frees his arms and nails this very full ball - Malan manufactured the length - up and over the covers. Hit flat and hard. Nearly went all the way",
3.1,"Usman Khan to Kamran Akmal, no run, hip-high short ball outside off, Kamran attempts a pull. Has to settle with an inside edge that trickles behind. Sanga dives full-length to his left to stop that. The 39-year old proves that he still has it, again",
3.2,"Usman Khan to Kamran Akmal, no run, good length and angling away outside off, beats the outside edge",
