Ball,Commentary,Wicket
0.1,"Sohail Khan to Wright, 1 run, back of a length on middle stump, tucked away to the right of mid-on",
0.2,"Sohail Khan to Ahmed Shehzad, 2 runs, strays onto the pads and that's a lovely shot, just a minimal flick of the wrist to clip it away smoothly to the left of the deep square leg fielder",
0.3,"Sohail Khan to Ahmed Shehzad, FOUR, fullish outside off, that wasn't quite up there for the drive, but he adjusts beautifully, just slices downwards with a slightly open face to place it through backward point",
0.4,"Sohail Khan to Ahmed Shehzad, no run, length ball on off stump, and Shehzad plays across it, ends up whipping to mid-off with a lot of bottom hand",
0.5,"Sohail Khan to Ahmed Shehzad, 1 run, short outside off, pulled away to the left of deep square leg",
0.6,"Sohail Khan to Wright, no run, back of a length outside off, keeps a bit low to beat Wright's attempted back-foot push",
1.1,"Sohail Tanvir to Ahmed Shehzad, 1 run, length ball on leg stump, clipped away to long leg",
1.2,"Sohail Tanvir to Wright, no run, full on middle and leg, clipped to mid-on",
1.3,"Sohail Tanvir to Wright, no run, fullish outside off, lets it come on for the checked push to backward point",
1.4,"Sohail Tanvir to Wright, no run, back of a length outside off, no footwork from Wright, just fishes at it, looking to push through the off side, and the ball beats his outside edge",
1.5,"Sohail Tanvir to Wright, no run, length ball angling away from off stump, left alone",
1.6,"Sohail Tanvir to Wright, FOUR, fullish on off stump and that's nicely done. Takes a step out of his crease and aims down the ground, over the umpire's head, swings full and free to pick up a two-bounce four",
2.1,"Sohail Khan to Ahmed Shehzad, no run, slower ball on off stump, and Shehzad shapes to drive and then checks himself to block",
2.2,"Sohail Khan to Ahmed Shehzad, 2 runs, short on middle stump, pulled away to the right of deep square leg",
2.3,"Sohail Khan to Ahmed Shehzad, FOUR, slower ball, too short, too much width. Shehzad sets himself up on a stable base, waits, and flat-bats it through cover point",
2.4,"Sohail Khan to Ahmed Shehzad, 2 runs, back of a length outside off, not much width, lets it come on and uses his wrists to cut it away to the right of third man",
2.5,"Sohail Khan to Ahmed Shehzad, no run, slower ball on middle stump, defended to midwicket",
2.6,"Sohail Khan to Ahmed Shehzad, no run, shortish, not much width to cut, chops it down to backward point",
3.1,"Shakib Al Hasan to Wright, no run, back of a length, no turn at all, slides on with the round-arm angle and follows the batsman outside leg. Jabs it down to block into the off side",
3.2,"Shakib Al Hasan to Wright, 5 runs, down the track and he floats it up slower, angling into the pads. Clips it towards square leg and Tanvir comes in, picks up, and fires in a throw that's too wide of the keeper and runs away for four overthrows",
3.3,"Shakib Al Hasan to Ahmed Shehzad, FOUR, slowly tossed up outside off, it's a touch short, and Shehzad rocks back and cuts it away to the backward point boundary",
3.4,"Shakib Al Hasan to Ahmed Shehzad, 1 run, length ball on middle and leg, goes back and works it through backward square leg",
3.5,"Shakib Al Hasan to Wright, no run, back of a length on leg stump, whipped towards deep square leg",
3.6,"Shakib Al Hasan to Wright, 1 run, down the track and he slows it down, angling into the pads. Wright tucks it quietly into the leg side",
4.1,"Imad Wasim to Wright, OUT, down the track, looks to make room and Imad fires it wide of off stump. Wright reaches out to it, toe-ends it in the air to backward point",['LJ Wright c Mir Hamza b Imad Wasim 11 (12b 1x4 0x6) SR: 91.66']
4.2,"Imad Wasim to Pietersen, no run, full and flat on the pads, clipped towards backward square leg",
4.3,"Imad Wasim to Pietersen, 1 run, length ball on off stump, driven to long-off",
4.4,"Imad Wasim to Ahmed Shehzad, no run, makes a lot of room and he fires it in quicker on off stump, driven towards sweeper cover",
4.5,"Imad Wasim to Ahmed Shehzad, no run, back of a length on leg stump, saw him make room again. Chops it to backward point",
4.6,"Imad Wasim to Ahmed Shehzad, 1 run, length ball on middle stump, whipped to deep square leg",
5.1,"Shakib Al Hasan to Ahmed Shehzad, FOUR, tossed up outside off and Shehzad is down the track to whip it away over wide mid-on and find the boundary to the left of deep midwicket",
