Ball,Commentary,Wicket
0.1,"Anwar Ali to Nauman Anwar, no run, length ball in the corridor, and he gets some late swing away to beat Nauman's edge as he pushes at it with his hands",
0.2,"Anwar Ali to Nauman Anwar, FOUR, a bit too much width this time and Nauman plants his front foot forward and slaps it away with a horizontal bat to the right of the diving backward point fielder",
0.3,"Anwar Ali to Nauman Anwar, 1 run, a bit shorter this time, lets it come on and steers it down to third man",
0.4,"Anwar Ali to Shoaib Malik, no run, length ball on off stump, blocked back to the bowler",
0.5,"Anwar Ali to Shoaib Malik, no run, full on off stump, punched back to the bowler",
0.6,"Anwar Ali to Shoaib Malik, no run, short outside off, too much bounce for Malik to connect with the pull",
1.1,"Zulfiqar Babar to Nauman Anwar, no run, sees him moving away from the stumps to make room, follows with a full ball speared into his feet. Blocked into the off side",
1.2,"Zulfiqar Babar to Nauman Anwar, no run, down the track, is a little too close to the pitch to get elevation, drives all along the ground and smashes it into the stumps at the other end",
1.3,"Zulfiqar Babar to Nauman Anwar, 1 run, down the track, makes a lot of room. Babar looks to deny that room, and he manages to squeeze an inside-out drive to the left of mid-off",
1.4,"Zulfiqar Babar to Shoaib Malik, 1 run, flat, back of a length on the pads, tucked away to deep square leg",
1.5,"Zulfiqar Babar to Nauman Anwar, no run, tossed up a bit slower, angling in from wide of the crease. Nauman is through his slog-sweep too quickly and it beats him and misses leg stump",
1.6,"Zulfiqar Babar to Nauman Anwar, no run, full on leg stump, jabbed into the on side",
2.1,"Anwar Ali to Shoaib Malik, FOUR, full-toss, too straight, and it's whipped away to the left of midwicket",
2.2,"Anwar Ali to Shoaib Malik, FOUR, length ball, too wide of off stump, and Malik frees his arms for the slap to the right of backward point",
2.3,"Anwar Ali to Shoaib Malik, 1 run, back of a length outside off, dabbed to third man",
2.4,"Anwar Ali to Nauman Anwar, OUT, bowled him. It's full, not quite a yorker but full enough, on middle stump, and Nauman plays across it and all over it",['Nauman Anwar b Anwar Ali 6 (9b 1x4 0x6) SR: 66.66']
2.5,"Anwar Ali to Vince, 1 run, full on leg stump, clipped away towards long leg",
2.6,"Anwar Ali to Shoaib Malik, no run, length ball on off stump, blocked into the covers",
3.1,"Zulfiqar Babar to Vince, 1 run, tossed up full on middle and leg, clipped through square leg",
3.2,"Zulfiqar Babar to Shoaib Malik, no run, full on off stump, blocked to short cover",
3.3,"Zulfiqar Babar to Shoaib Malik, no run, back of a length, sliding on towards off and middle. Goes deep in his crease to work it to the right of midwicket",
3.4,"Zulfiqar Babar to Shoaib Malik, SIX, down the track, really timed his jump out of the crease perfectly, got to the pitch of this middle-and-leg ball and whipped it over mid-on",
3.5,"Zulfiqar Babar to Shoaib Malik, FOUR, down the track again and this time the line is slightly wider, Malik steps inside it and hits it over mid-off, who came into the circle after the previous ball",
3.6,"Zulfiqar Babar to Shoaib Malik, 1 run, and again down the track, but now Babar fires it flatter at his feet, and he jabs it back to the bowler",
4.1,"Aizaz Cheema to Shoaib Malik, no run, extra bounce from back of a length, and he's hit on the gloves as his hands go up instinctively to protect himself",
4.2,"Aizaz Cheema to Shoaib Malik, 1 run, full, angling into off stump, clipped to mid-on, who's on the edge of the circle, allowing a fairly comfortable single",
4.3,"Aizaz Cheema to Vince, 2 runs, shot! Vince is really good with his hands, making those last-minute adjustments. It was a shortish ball on off stump that kept a little low. He shaped to pull, but adjusted, turned his wrists, and just helped it away towards long leg",
4.4,"Aizaz Cheema to Vince, SIX, shortish again, and this one sits up nicely, and Vince just opens up at the hips and swats that over the square leg boundary",
4.5,"Aizaz Cheema to Vince, 1 run, fullish on middle and leg, clipped towards long leg",
4.6,"Aizaz Cheema to Shoaib Malik, 1 run, short and wide, and he'll be a little cross with himself. Stood up on his toes and slapped it hard, but hit it too close to cover point to get more than one for it",
5.1,"Mohammad Nawaz to Shoaib Malik, 1 run, flighted ball on middle and leg, sliding in with the angle, clipped to the right of midwicket",
5.2,"Mohammad Nawaz to Vince, 1 run, down the track to a flat delivery on off stump, clips it wide of mid-on",
5.3,"Mohammad Nawaz to Shoaib Malik, 1 run, down the track and Nawaz bowls a nice straight line, denies hitting room. Clipped away to deep midwicket",
5.4,"Mohammad Nawaz to Vince, FOUR, down the track, and this time he makes a ton of room, exposes all three stumps to drive the middle-and-leg-stump ball inside-out through extra cover",
5.5,"Mohammad Nawaz to Vince, 1 run, full on leg stump, whipped to deep midwicket",
5.6,"Mohammad Nawaz to Shoaib Malik, 1 run, down the track to the flat length ball on off stump, clips down the ground towards mid-on",
6.1,"Aizaz Cheema to Shoaib Malik, no run, back of a length outside off, angling in from wide of the crease. No room for the dab to third man and it beats the outside edge",
6.2,"Aizaz Cheema to Shoaib Malik, no run, length ball on off stump, looked like the slower one, came in a touch as Malik looked to push into the covers, hit his inside edge and then his pad",
6.3,"Aizaz Cheema to Shoaib Malik, no run, slower ball outside off, Malik slogs across the line and misses",
6.4,"Aizaz Cheema to Shoaib Malik, 1 run, shortish outside off, slapped away through backward point",
6.5,"Aizaz Cheema to Vince, 1 run, back of a length slower one outside off, lets it come on to dab to third man",
6.6,"Aizaz Cheema to Shoaib Malik, 1 run, back of a length outside off, lets it come on and steers to third man",
7.1,"Elliott to Shoaib Malik, 1 run, full on middle and leg, clipped through midwicket",
7.2,"Elliott to Vince, 1 run, back of a length on the pads, tucked away to long leg",
7.3,"Elliott to Shoaib Malik, 1 run, back of a length offcutter, tucks him up for room as he goes back to cut. Chops it away towards sweeper cover",
7.4,"Elliott to Vince, no run, back of a length outside off, a bit of extra bounce to beat the edge as he reaches out to cut",
7.5,"Elliott to Vince, no run, slower ball on middle stump. Into the flick too soon and he hits it back to the bowler",
7.6,"Elliott to Vince, 2 runs, length ball on off stump, gets forward for a controlled drive to the left of long-off",
8.1,"Mohammad Nawaz to Shoaib Malik, 1 run, down the track and he slants it into the pads, lofts on the bounce to the fielder at long-on",
8.2,"Mohammad Nawaz to Vince, 1 run, flatter now as Vince skips out, and he flicks it away to deep midwicket",
8.3,"Mohammad Nawaz to Shoaib Malik, 1 run, just a touch short, goes deep in his crease to pull to deep square leg",
8.4,"Mohammad Nawaz to Vince, 1 run, down the track, doesn't get to the pitch of this length ball fired at the pads, quietly clips it away to deep square leg",
8.5,"Mohammad Nawaz to Shoaib Malik, 1 run, once again, sees him coming and fires it at his pads, dropping his length a bit. Malik pushes it down the ground to the man at long-on",
8.6,"Mohammad Nawaz to Vince, no run, full on off and middle, blocked back to the bowler",
9.1,"Elliott to Shoaib Malik, 1 run, back of a length on off and middle, whipped to deep midwicket",
9.2,"Elliott to Vince, OUT, bowled him! Not short enough to pull and it sneaks through to hit the top of middle stump",
9.3,"Elliott to Shakib Al Hasan, 1 run, fullish outside off, driven to long-off",['JM Vince b Elliott 23 (17b 1x4 1x6) SR: 135.29']
9.4,"Elliott to Shoaib Malik, 1 run, back of length outside off, lets it come on and pokes it to the right of backward point",
9.5,"Elliott to Shakib Al Hasan, no run, back of a length outside off, not short enough to cut and it hurries through to beat his bat",
9.6,"Elliott to Shakib Al Hasan, 1 run, back of a length outside off, plays a controlled pull/swipe down to long-on",
10.1,"Mohammad Nabi to Shakib Al Hasan, no run, length ball on off stump, looks for the pushed single to point, he's sent back. Elliott didn't pick up the ball cleanly, or it could have been an interesting situation",
10.2,"Mohammad Nabi to Shakib Al Hasan, 1 run, back of a length on off stump, holds up a bit. Looks to punch through cover and gets an inside edge through backward square leg",
10.3,"Mohammad Nabi to Shoaib Malik, no run, down the track, too close to the pitch of the ball for a big shot, can only smash it back to the bowler, on the bounce",
10.4,"Mohammad Nabi to Shoaib Malik, 1 run, full and flat on off and middle, clipped to long-on",
10.5,"Mohammad Nabi to Shakib Al Hasan, 1 run, tossed up outside leg, saw him making room. Swiped down to long-on",
10.6,"Mohammad Nabi to Shoaib Malik, SIX, full-toss on off and middle and Malik punishes it. Clears his front leg and swings it away powerfully over wide long-on",
11.1,"Mohammad Nawaz to Shakib Al Hasan, 4 leg byes, slowly tossed up and Shakib is through the slog-sweep too early. Turned in sharply, hit his thigh, and deflected to the right of the keeper",
11.2,"Mohammad Nawaz to Shakib Al Hasan, 1 run, full on off and middle, clipped to deep midwicket",
11.3,"Mohammad Nawaz to Shoaib Malik, 1 run, fullish on leg stump, clipped to deep midwicket",
11.4,"Mohammad Nawaz to Shakib Al Hasan, no run, back of a length outside off, quicker ball, beats Shakib as he looks to steer down to third man",
11.5,"Mohammad Nawaz to Shakib Al Hasan, 1 run, full on off stump, poked away towards extra cover",
11.6,"Mohammad Nawaz to Shoaib Malik, 1 run, down the track and Nawaz fires it into his feet. Gets his front leg out of the way to drive to long-on",
12.1,"Mohammad Nabi to Shoaib Malik, 1 run, back of a length, turning into leg stump, tucked away to deep square leg",
12.2,"Mohammad Nabi to Shakib Al Hasan, no run, sees him making room and bowls it cleverly, full outside off. Can't reach for it and is forced to leave it alone",
12.3,"Mohammad Nabi to Shakib Al Hasan, no run, now he mixes it up, fires it at his feet. Clipped to midwicket",
12.4,"Mohammad Nabi to Shakib Al Hasan, 1 run, full outside off, flat-batted to sweeper cover",
12.5,"Mohammad Nabi to Shoaib Malik, OUT, and he's gone. Similar to a couple of his recent dismissals. Doesn't quite get to the pitch of the ball after stepping out of the crease, goes through with his shot anyway, and picks out long-on moving quickly to his right",
12.6,"Mohammad Nabi to Shakib Al Hasan, no run, tossed up outside off, swiped hard, straight back to the bowler",
13.1,"Mohammad Nawaz to Bopara, 1 run, length ball sliding into the pads, clipped away through midwicket",['Shoaib Malik c Ahmed Shehzad b Mohammad Nabi 45 (38b 3x4 2x6) SR: 118.42']
13.2,"Mohammad Nawaz to Shakib Al Hasan, 1 run, very full, close to off stump, stabbed away through point",
13.3,"Mohammad Nawaz to Bopara, no run, full and flighted on middle and leg, defended into the covers",
13.4,"Mohammad Nawaz to Bopara, 1 run, down the track and it's bowled a little quicker. Wants to loft over extra cover and ends up dragging it down to long-on",
13.5,"Mohammad Nawaz to Shakib Al Hasan, 1 run, tossed up outside off, flat-batted to long-off. Was actually looking to hit that over the on side",
13.6,"Mohammad Nawaz to Bopara, 1 run, full on leg stump, clipped through midwicket",
14.1,"Mohammad Nabi to Bopara, no run, quickish and full close to off stump, doesn't get to the pitch as he comes out of his crease, jabs it out into the oiff side",
14.2,"Mohammad Nabi to Bopara, FOUR, shot! That's a difficult one, Nabi saw him shape to reverse-sweep and bowled a full-toss on leg stump, and he uses his hands really well to manouevre it to the left of short third man",
14.3,"Mohammad Nabi to Bopara, no run, full on middle stump, blocked back down the pitch",
14.4,"Mohammad Nabi to Bopara, 1 run, tossed up a bit slower on middle stump, clipped away, almost straight to midwicket. They take him on and take the single. Would have probably been out had it been a direct hit",
14.5,"Mohammad Nabi to Shakib Al Hasan, no run, makes room and Nabi fires it full and wide. Reaches out but can't put bat to ball",
14.6,"Mohammad Nabi to Shakib Al Hasan, 1 run, full outside off, driven to sweeper cover",
15.1,"Elliott to Shakib Al Hasan, OUT, floats this full and wide of off and Shakib takes it on, goes for the big hit and slices a simple catch to sweeper cover",
15.2,"Elliott to Sohail Tanvir, 1 run, shortish outside off, plays a controlled whip out to deep square leg",
15.3,"Elliott to Bopara, 1 run, slower ball on off stump, lets it come on and dabs towards short third man",
15.4,"Elliott to Sohail Tanvir, no run, back of a length outside off, and Tanvir slashes with an angled bat and can't connect",['Shakib Al Hasan c Aizaz Cheema b Elliott 10 (19b 0x4 0x6) SR: 52.63']
15.5,"Elliott to Sohail Tanvir, 1 run, full outside off, too early into the big cover slap, and ends up dragging it away into the leg side",
15.6,"Elliott to Bopara, 1 run, length ball angling into the pads, tucked away through backward square leg",
16.1,"Zulfiqar Babar to Bopara, 1 run, tossed up outside off, driven to sweeper cover",
16.2,"Zulfiqar Babar to Sohail Tanvir, FOUR, tossed up outside leg and Tanvir puts it away, gets forward and sweeps it away to the backward square leg boundary",
16.3,"Zulfiqar Babar to Sohail Tanvir, 1 run, full-toss outside off, driven to long-off",
16.4,"Zulfiqar Babar to Bopara, 1 run, full on leg stump, clipped to the left of short fine leg",
16.5,"Zulfiqar Babar to Sohail Tanvir, 1 run, full on off stump, whipped to short fine leg",
16.6,"Zulfiqar Babar to Bopara, 1 run, full on leg stump, flicked to deep midwicket",
17.1,"Elliott to Bopara, 1 run, tossed up outside off, doesn't really middle the big lofted hit, maybe deliberately checked his shot a little so it bounced well short of long-off",
17.2,"Elliott to Sohail Tanvir, OUT, back of a length outside off, and Elliott grabs another wicket. Looks to pull and miscues it off the outside half of the bat, high in the air down to the man at deep backward square leg",
17.3,"Elliott to Bopara, no run, full and fairly wide outside off. Reaches out for it and misses. Keeper appeals, but the sound was bat hitting ground",
17.4,"Elliott to Bopara, no run, fullish outside off, driven into the covers",
17.5,"Elliott to Bopara, OUT, slower ball on off stump, and that's number four for Mr. Elliott. Comes forward to drive, realises he's not to the pitch of the ball and is playing too early, checks his shot, and spoons it high in the air for the bowler to take after taking a couple of steps backwards and to his left",
17.6,"Elliott to Imad Wasim, 1 run, back of a length on middle and leg, shuffles across to work it through midwicket",['Sohail Tanvir c Mohammad Nawaz b Elliott 8 (7b 1x4 0x6) SR: 114.28']
18.1,"Zulfiqar Babar to Imad Wasim, 1 run, full outside off, driven firmly to long-off",
