Ball,Commentary,Wicket
8.6,"Bravo to Haddin, FOUR, short slower ball wide of off stump, and Haddin adjusts to the lck of pace, sets himself up on the back foot, and cuts it away to the left of the diving backward point fielder",
9.1,"Azhar Ali to Khalid Latif, 1 run, shortish legbreak on off stump, waits on the back foot to whip it down to long-on",
9.2,"Azhar Ali to Haddin, no run, not quite short enough to cut and he bottom-edges it into the ground, bounces up and deflects off the keeper's pad into the leg side",
9.3,"Azhar Ali to Haddin, no run, quickish length ball outside off, leans back and dabs to short third man",
9.4,"Azhar Ali to Haddin, 1 run, tossed up on middle stump, driven inside-out to long-off",
9.5,"Azhar Ali to Khalid Latif, 1 run, length ball on middle and off, goes on the back foot to work it to deep midwicket",
9.6,"Azhar Ali to Haddin, 1 run, back of a length on middle stump, Haddin makes himself room to chop it away to sweeper cover",
10.1,"Ehsan Adil to Haddin, 1 leg bye, back of a length, angling down leg. Looks to work it away and can't put bat to ball. Rolls off the outside of his pad into the square leg region",
10.2,"Ehsan Adil to Khalid Latif, no run, back of a length close to off stump, lets it come on and dabs to backward point",
10.3,"Ehsan Adil to Khalid Latif, 1 run, slower short ball wide of off stump, slapped away to sweeper cover",
10.4,"Ehsan Adil to Haddin, no run, back of a length on off stump, blocked back to the bowler",
10.5,"Ehsan Adil to Haddin, 1 run, back of a length on leg stump, tucked away towards deep midwicket",
10.6,"Ehsan Adil to Khalid Latif, 1 run, length ball angling into off stump. Stays on the back foot and uses his wrists to play it down to long-on",
11.1,"Azhar Ali to Khalid Latif, 1 run, shortish on middle and leg, pulled away to deep square leg",
11.2,"Azhar Ali to Haddin, 1 run, short legbreak turning away from off stump, slapped to sweeper cover",
11.3,"Azhar Ali to Khalid Latif, 1 run, short again, chopped away to the left of sweeper cover",
11.4,"Azhar Ali to Haddin, 1 run, down the track now to drive this middle-stump ball inside-out, drives straight to extra cover, where Delport fumbles to allow the single",
11.5,"Azhar Ali to Khalid Latif, 1 run, nice flight on off stump, Latif doesn't quite get to the pitch with his front-foot stride, drives to the left of extra cover",
11.6,"Azhar Ali to Haddin, 1 run, tossed up outside off, driven to long-off, and that's Haddin's half-century",
12.1,"Mendis to Haddin, no run, shortens his length outside off as he sees Haddin step out. Slapped to backward point",
12.2,"Mendis to Haddin, no run, length ball wide of off, slapped to extra cover",
12.3,"Mendis to Haddin, OUT, down the track and he floats it up wide of off stump. Loads of confusion after Haddin flat-bats to extra cover. Azhar Ali fumbles, but there's such a huge mix-up between the batsmen that he can field the ball on the second attempt and throw to the keeper and still get Latif run-out. Haddin ran all the way to the other end, where Latif was unmoved till Azhar misfielded the ball. By the time he decided to run, it was too late",
12.4,"Mendis to Misbah-ul-Haq, FOUR, short ball outside off and that is hammered. Just stands there and pulls it away wide of long-on. Bam.",
12.5,"Mendis to Misbah-ul-Haq, 1 run, flighted outside off, stretches out to play a checked push to long-off",['Khalid Latif run out 25 (24b 2x4 0x6) SR: 104.16']
12.6,"Mendis to Haddin, 1 run, back of a length outside off, dabbed to the left of short third man",
13.1,"Azhar Ali to Haddin, no run, down the track and that's a missed stumping. Sharp legbreak outside off, Haddin misses the inside-out drive, and Rizwan juggles the ball behind the stumps. Haddin drags his foot back, even though he drops his bat while doing so",
13.2,"Azhar Ali to Haddin, no run, and again he beats the edge. Reaches out to drive and the turn beats him. The keeper has the bails off in a flash, and Haddin's foot was momentarily in the air, but I think he's brought it down just in time",
13.3,"Azhar Ali to Haddin, 2 runs, back of a length on middle and off, turns away fairly sharply. Goes on the back foot to whip down the ground towards long-on",
13.4,"Azhar Ali to Haddin, 1 run, back of a length again, whipped from outside off stump down to long-on",
13.5,"Azhar Ali to Misbah-ul-Haq, FOUR, tossed up on middle and leg and Misbah picks the length very quickly, stretches out to sweep firmly to the long leg boundary",
13.6,"Azhar Ali to Misbah-ul-Haq, 1 run, a bit fuller, sweeps again and plays it to short fine leg",
14.1,"Zia-ul-Haq to Misbah-ul-Haq, no run, not quite full enough for the cover drive as he slanted it out wide of off stump. Too early into the shot and Misbah drags it towards mid-on",
14.2,"Zia-ul-Haq to Misbah-ul-Haq, FOUR, length ball on middle stump and Misbah flicks it away flamboyantly, Cooper has to sprint quickly to his left to stop it at deep square leg, he got a hand to it, but there was simply too much momentum on that shot",
14.3,"Zia-ul-Haq to Misbah-ul-Haq, FOUR, short outside leg, Misbah doesn't quite middle the pull, but his placement - whether intended or not - was perfect, top-edges it to the vacant long leg boundary",
14.4,"Zia-ul-Haq to Misbah-ul-Haq, FOUR, short on leg stump, and this one just sits up at waist height, easily pulled away to the long leg boundary",
14.5,"Zia-ul-Haq to Misbah-ul-Haq, OUT, slower ball on off stump, and Misbah inside-edges the flick into his pad. Rolls away a short distance into the leg side and he chances the quick single. Haddin doesn't respond to Misbah's call immediately, and by the time he starts moving, Zia has quickly chased the ball down and he throws down the stumps direct to find him well short at the keeper's end",
14.6,"Zia-ul-Haq to Asif Ali, no run, short ball wide of off stump, chopped towards backward point",
15.1,"Bravo to Misbah-ul-Haq, 1 run, slower ball on off stump, clipped to long-on",
15.2,"Bravo to Asif Ali, 1 run, slower ball wide of off stump, sliced away towards deep point",['BJ Haddin run out 54 (42b 5x4 2x6) SR: 128.57']
15.3,"Bravo to Misbah-ul-Haq, 1 run, full, close to off stump, whipped to long-on",
15.4,"Bravo to Asif Ali, 1 run, high full-toss, was a slower ball. Asif didn't spot it till the last moment, ducked into it, and it dipped late to hit him on the glove when he was almost at full crouch, and ricocheted into the leg side",
15.5,"Bravo to Misbah-ul-Haq, 1 run, slower ball outside off, dabbed gently into the cover point region",
15.6,"Bravo to Asif Ali, 1 run, full-toss outside off, swiped away to long-on",
16.1,"Ehsan Adil to Asif Ali, no run, full outside off, jabbed to extra cover",
16.2,"Ehsan Adil to Asif Ali, OUT, low full-toss on middle and leg, and Asif shuffles across and misses the flick. Hits low on the front pad, and that looked plumb at first glance. Hit in line with middle and leg, and would have clipped the edge of leg stump according to ball tracking",
16.3,"Ehsan Adil to Azhar Mahmood, no run, length ball outside off, leans across to dab to backward point",
16.4,"Ehsan Adil to Azhar Mahmood, no run, full on off stump, another dot ball, driven straight to short extra cover",
16.5,"Ehsan Adil to Azhar Mahmood, 1 run, on the pads now, clipped away to the left of deep square leg",
16.6,"Ehsan Adil to Misbah-ul-Haq, 1 run, fullish on off stump, clipped to long-on",['Asif Ali lbw b Ehsan Adil 3 (6b 0x4 0x6) SR: 50.00']
17.1,"Bravo to Misbah-ul-Haq, no run, full on off stump, driven back firmly, hits the stumps at the other end. Bravo reached out, didn't get his fingertips to it. Otherwise, the non-striker was well out of his crease",
17.2,"Bravo to Misbah-ul-Haq, 2 runs, shortish on off stump but not quite short enough to pull. Miscued it high in the air, and Zia, the man at deep square leg, is on his heels and late to come in off the rope. Maybe he was expecting someone else to be calling for that catch. The ball lands a few feet in front of him and to his right",
17.3,"Bravo to Misbah-ul-Haq, FOUR, full-toss on the pads and that is a poor ball with fine leg in the circle. Misbah swivels at the hips and whips it away to the right of that fielder",
17.4,"Bravo to Misbah-ul-Haq, 1 run, full on leg stump, clipped away to the left of deep square leg",
17.5,"Bravo to Azhar Mahmood, no run, slower ball, full and close to off stump. Azhar looks to dab it towards point and gets a thin edge that drops short of the keeper",
17.6,"Bravo to Azhar Mahmood, 1 run, slower ball outside off, driven to long-off",
18.1,"Mendis to Azhar Mahmood, FOUR, short, wide, slapped, and that races away into the gap between short third man and backward point",
18.2,"Mendis to Azhar Mahmood, 1 run, full on middle and leg, chipped in the air, on the bounce to long-off",
18.3,"Mendis to Misbah-ul-Haq, 1 run, full and wide outside off, slog-swept to deep midwicket",
18.4,"Mendis to Azhar Mahmood, FOUR, floated up wide of off stump and that is flat-batted with a vengeance, not too far to the right of sweeper cover, but hit so hard he had no chance",
18.5,"Mendis to Azhar Mahmood, 1 run, on the pads now, worked away to the left of short fine leg",
18.6,"Mendis to Misbah-ul-Haq, FOUR, sees Misbah stepping across the stumps and floats it wide of off stump. Looks for that sweep again, and the top edge runs away for four, to the left of short third man",
