Ball,Commentary,Wicket
0.1,"Anwar Ali to Watson, no run, the first ball of PSL is a dot! Pitched up and curls in a touch, Watson presses forward and squirts it in front of midwicket via an inside edge",
0.2,"Anwar Ali to Watson, no run, width outside off, Watson slashes it away. Shehzad dives smartly to his left and stops the ball",
0.3,"Anwar Ali to Watson, no run, extra bounce and keeps going away with the angle outside off, cut and a miss",
0.4,"Anwar Ali to Watson, no run, back of a length and ducks in, tapped in front of point",
0.5,"Anwar Ali to Watson, no run, full and seams back in again, to catch Watson on the pad",
0.6,"Anwar Ali to Watson, no run, Anwar Ali opens the PSL with a maiden. Riches in T20. Shortish and outside off, Watson slaps it straight to cover",
1.1,"Zulfiqar Babar to Sharjeel Khan, no run, arrowed in and takes the pad. The ball is skidding on",
1.2,"Zulfiqar Babar to Sharjeel Khan, 1 run, flatter on off, Sharjeel goes for a sweep. Nabi flies to his left at square leg, but can't hang on to the chance. The ball almost stuck in his left hand. That would have been a stunning one-handed catch",
1.3,"Zulfiqar Babar to Watson, 2 runs, slides in with the angle, turned through midwicket",
1.4,"Zulfiqar Babar to Watson, no run, looped up, Babar lands this on off and gets it to turn away past the flashing drive",
1.5,"Zulfiqar Babar to Watson, no run, angled in, and rips past the outside edge. Watson had no clue about it",
1.6,"Zulfiqar Babar to Watson, 2 runs, Watson finally hits a gap in the covers. He uses his feet and slices it towards the off-side sweeper",
2.1,"Anwar Ali to Sharjeel Khan, 1 run, shortish, tucks the left-hander for room, nudged quietly in front of square on the leg side",
2.2,"Anwar Ali to Watson, FOUR, dug in short, Anwar does not have much pace to pose a threat. Watson skips back and dismisses it over midwicket with a pull",
2.3,"Anwar Ali to Watson, no run, back of a length and outside off, back-foot punch to the covers",
2.4,"Anwar Ali to Watson, no run, full and cuts back in, leaving the batsman prodding and inside-edging it onto the pad",
2.5,"Anwar Ali to Watson, no run, Anwar sucks pace off this outside off. Cutter, which is hit straight to the point fielder. Watson is struggling with his placement",
2.6,"Anwar Ali to Watson, 1 run, overpitched on off, front-foot drive to mid-off",
3.1,"Mohammad Nabi to Watson, no run, flighted offbreak, defended to the leg side on the front foot",
3.2,"Mohammad Nabi to Watson, no run, skiddy ball on middle, punched to midwicket",
