Ball,Commentary,Wicket
11.2,"Watson to Mohammad Nawaz, 1 run, back of a length on middle, dab-and-run single to cover",
11.3,"Watson to Wright, no run, low full toss on the pads as the batsman misses the flick. Heading down leg",
11.4,"Watson to Wright, no run, Watson almost tricks Wright. Slower ball on off, he is early into the drive. Wright ends up chipping it to the left of the diving Watson",
11.5,"Watson to Wright, 1 run, dragged short on off, Wright cracks a pull to deep midwicket",
11.6,"Watson to Mohammad Nawaz, 2 runs, width outside off, Nawaz throws his hands at a drive. Sliced towards third man",
12.1,"Badree to Wright, no run, wicket-to-wicket line, pushed back to the bowler",
12.2,"Badree to Wright, FOUR, horrid short ball outside off, Wright pounces on it. Clubbed to the left of long-on; one-bounce four",
12.3,"Badree to Wright, 1 run, Badree pushes it flatter, swept away for one",
12.4,"Badree to Mohammad Nawaz, no run, low full toss, gently pushed to the covers",
12.5,"Badree to Mohammad Nawaz, no run, pitched up around off, tapped to cover again",
12.6,"Badree to Mohammad Nawaz, 1 run, googly? worked to the midwicket region",
13.1,"Watson to Mohammad Nawaz, no run, full and slanting away outside off, beats the cut",
13.2,"Watson to Mohammad Nawaz, 2 runs, shorter ball on the stumps, Nawaz drags it over midwicket",
13.3,"Watson to Mohammad Nawaz, no run, full at the base of off, jabbed back to Watson",
13.4,"Watson to Mohammad Nawaz, 1 run, Nawaz goes for a big swipe, he hits it behind square off a thick inside edge",
13.5,"Watson to Wright, FOUR, poor ball. Full toss on off, Wright clears his front foot and sends it clattering over midwicket",
13.6,"Watson to Wright, no run, length ball on off, Wright targets the leg side with a slog. He has to settle with a skewered shot to point",
14.1,"Badree to Mohammad Nawaz, 1 run, width outside off, cut away square",
14.2,"Badree to Wright, no run, pushed through on off, played to the covers",
14.3,"Badree to Wright, 1 run, Wright uses his feet and clips a single behind square leg",
14.4,"Badree to Mohammad Nawaz, no run, Nawaz charges at Badree, he does not meet the pitch and takes it on the pad",
14.5,"Badree to Mohammad Nawaz, 2 runs, shorter and outside off, slapped over the covers",
14.6,"Badree to Mohammad Nawaz, 1 run, slides on outside off, run away towards short third man off an outside edge",
15.1,"Russell to Mohammad Nawaz, 2 runs, too full and outside off, lashed through backward point",
15.2,"Russell to Mohammad Nawaz, 1 run, short, rising ball outside off, Nawaz rides it neatly to third man",
15.3,"Russell to Wright, SIX, banged in short, Wright jumps on it, pulling it over midwicket with great authority",
15.4,"Russell to Wright, no run, Russell bangs a bouncer, Wright hunkers down and lets it pass over him to the keeper",
15.5,"Russell to Wright, no run, Russell goes wide of the crease and spears it too full, pushed back to the bowler",
15.6,"Russell to Wright, FOUR, Quetta Gladiators win the first match of the PSL. Looked like a slower ball on the pads, glanced to the fine leg boundary",
