Ball,Commentary,Wicket
0.1,"Anwar Ali to Shahzaib Hasan, 2 runs, shapes into the pads, slight swing on a good length, flicked uppishly to fine leg's left",
0.2,"Anwar Ali to Shahzaib Hasan, no run, swings it in from off stump at a good length, inside edge onto the pads, half-appeal",
0.3,"Anwar Ali to Shahzaib Hasan, no run, good length, swinging in from off stump, leans in, puts a pad across and pushes it aerially to mid-on",
0.4,"Anwar Ali to Shahzaib Hasan, no run, keeping that swing going. Good length, tails in from off stump, pushed back to the bowler who gestures a throw. Aggression.",
0.5,"Anwar Ali to Shahzaib Hasan, 2 runs, good length on off, this one goes straight, he pushes it to mid-off, who has overrun. Slides as he misfields but recovers and throws it. The bails are dislodged and Gayle is short on the second run. Goes upstairs. Oh dear. Gayle was 3 yards short but the bowler hasn't received the ball cleanly. Knocks the bails off with his hands.",
0.6,"Anwar Ali to Shahzaib Hasan, no run, pushes this outside off, no swing from the ball as it evades the bat swing",
1.1,"Mills to Gayle, no run, back of a length outside off, angles in after pitching, left alone and it carries nicely",
1.2,"Mills to Gayle, no run, back of a length outside off, this one goes straight through, he has no interest in going after that. Left alone.",
1.3,"Mills to Gayle, no run, 147 kph, same length, same line, same response. Shoulders arms.",
1.4,"Mills to Gayle, no run, 139 kph, and again. He has Gayle thinking. Hitting that channel outside off. Gayle hasn't brought out the cut still. Lets another one go",
1.5,"Mills to Gayle, 1 run, back of a length, angles in at the corridor, opens his face and pushes it to point's right",
1.6,"Mills to Shahzaib Hasan, no run, 142 kph, back of a length at middle, cramps him near his mid-riff and he bunts it with soft hands towards second slip",
2.1,"Anwar Ali to Gayle, no run, good length, angled across and slightly outside off, lets it go",
2.2,"Anwar Ali to Gayle, SIX, 133 kph, and he's had enough. This is good length and in the corridor, shuffles down the track and lifts him straight over. Didn't connect fully, which is why it didn't go out of the stadium. Six, nonetheless.",
2.3,"Anwar Ali to Gayle, no run, good length on middle and leg, defended towards midwicket and the bowler cuts it off",
2.4,"Anwar Ali to Gayle, 1 run, short of a length on middle, backs away and pulls it straight to deep square leg",
2.5,"Anwar Ali to Shahzaib Hasan, FOUR, full and on leg stump, he gets in nice shape and lifts it with a full face over mid-on",
2.6,"Anwar Ali to Shahzaib Hasan, 1 run, full and drifts onto the pads, pushed to square leg",
3.1,"Mills to Shahzaib Hasan, FOUR, uff! Good length on off, no feet as he absolutely smashes this on the up. Mid-off gets a hand on it with his dive but it still flies to the boundary",
3.2,"Mills to Shahzaib Hasan, 2 runs, short and into his rib cage, he swivels and turns away the pull shot and old Zulfiqar puts in the big left boot after running to his left from fine leg",
3.3,"Mills to Shahzaib Hasan, FOUR, good length outside off, angles in and he slaps it past him, through the line, on the up and it goes through Gayle's leg and past mid-on",
3.4,"Mills to Shahzaib Hasan, OUT, the bowler wins this contest. Anticipates the batsman's hard hands and throws a slower delivery wide and full, Shahzaib is through the shot before it arrives and his attempt at hitting it is just a feeble push, top edge, and Mills takes it himself",['Shahzaib Hasan c & b Mills 19 (13b 3x4 0x6) SR: 146.15']
3.5,"Mills to Babar Azam, 1 run, fires in a short ball at his ribs, he gets on top of it nicely and pushes it past the short leg fielder",
3.6,"Mills to Gayle, 1 leg bye, a full slower ball and he beats him and catches him on the pads, but it hits him down the leg and looks like there was an inside edge too",
4.1,"Zulfiqar Babar to Gayle, 1 run, full on middle, Gayle smashes it back at him and it goes past him before he can get his hands down to catch it. Can't call that a drop. Long-on gets around",
4.2,"Zulfiqar Babar to Babar Azam, 1 run, full on middle, goes inside out and hits his drive in the air, just past the bowler",
4.3,"Zulfiqar Babar to Gayle, 1 run, full toss fired in at middle stump, gets down and slogs it towards deep midwicket, one bounce",
4.4,"Zulfiqar Babar to Babar Azam, no run, good length, angled into the pads, forward defence",
4.5,"Zulfiqar Babar to Babar Azam, no run, good length on middle stump, gets right forward and defends",
4.6,"Zulfiqar Babar to Babar Azam, 1 run, drops it short and angles it in, but has protection for a well timed whip to deep square",
5.1,"Perera to Babar Azam, 1 run, back of a length outside off, picks the length early and pulls it majestically past midwicket, but it's only one with Gayle at the other end",
5.2,"Perera to Gayle, no run, slower ball, full on the pads, waits for it and flicks it to square leg",
5.3,"Perera to Gayle, OUT, good catch! Good length, pitches on leg and sticks into the pitch, he goes for the flick but it climbs on him and gets him high on the bat. Balloons back to Perera who dives across the pitch to snap it up",
5.4,"Perera to Sangakkara, 1 run, slower ball at a yorker length on the pads, pushes it to deep square",['CH Gayle c & b Perera 10 (14b 0x4 1x6) SR: 71.42']
5.5,"Perera to Babar Azam, no run, slower ball, back of a length outside off, cuts it to cover. Perera has decided to turn to spin tonight.",
5.6,"Perera to Babar Azam, 1 run, back of a length on off stump, he walks cross and glances it down to fine leg",
6.1,"Hasan Khan to Babar Azam, 1 run, around the wicket, good length on off stump, goes back and punches to long-off",
6.2,"Hasan Khan to Sangakkara, 1 run, full outside off, leans in and turns it to long-on sweetly",
6.3,"Hasan Khan to Babar Azam, no run, good length on middle, pushed to midwicket",
6.4,"Hasan Khan to Babar Azam, 1 run, tossed up nicely on middle, goes down the track and just gets to the pitch as he drives it to long-off",
6.5,"Hasan Khan to Sangakkara, 1 run, good length on middle, uses the wrists again and flicks it past a diving midwicket",
6.6,"Hasan Khan to Babar Azam, 1 run, good length on middle, hangs back and pushes into the leg side",
7.1,"Zulfiqar Babar to Babar Azam, 1 run, good length at middle stump, no turn, goes back and clips it to deep midwicket",
7.2,"Zulfiqar Babar to Sangakkara, no run, good length, angled across the left hander from around, he pushes it back to the bowler",
7.3,"Zulfiqar Babar to Sangakkara, no run, pushed across him, he gets back and punches it but midwicket dives and cuts out a single",
7.4,"Zulfiqar Babar to Sangakkara, 1 run, good length on off, walks across and punches it to the left of midwicket",
7.5,"Zulfiqar Babar to Babar Azam, 1 run, good length on middle, steps out and drives it to long-on",
7.6,"Zulfiqar Babar to Sangakkara, 1 run, full on the pads, flicked down to deep square leg",
8.1,"Hasan Khan to Sangakkara, 1 run, full on off stump, goes forward and drives to long-on",
8.2,"Hasan Khan to Babar Azam, FOUR, drops it short outside off, he gets good bat on his cut and point puts in a half-hearted effort low to his right. Sweeper cover gets across but his dive won't prevent a boundary",
8.3,"Hasan Khan to Babar Azam, 1 run, full on the pads, pushed with soft hands into the leg side",
8.4,"Hasan Khan to Sangakkara, 1 run, good length on the pads, turned away to deep midwicket off the back foot",
8.5,"Hasan Khan to Babar Azam, 1 run, tossed up on middle, driven to long-off",
8.6,"Hasan Khan to Sangakkara, 1 run, goes for an arm ball,, drops it short, he gets on the back foot and punches it to long-on",
9.1,"Mohammad Nawaz to Sangakkara, 1 run, back of a length on off stump, punched to long-on",
9.2,"Mohammad Nawaz to Babar Azam, 1 run, dropped short on off stump, turns away from him and gets the bottom of the bat on his pull shot. Straight to deep midwicket",
9.3,"Mohammad Nawaz to Sangakkara, no run, good length on middle, punched to midwicket",
9.4,"Mohammad Nawaz to Sangakkara, SIX, good length on off and he's had enough of the back foot. Steps out and slams this nice and handsomely over the midwicket boundary. Vintage Sanga",
9.5,"Mohammad Nawaz to Sangakkara, 1 run, goes back and punches this good length ball to long-off",
9.6,"Mohammad Nawaz to Babar Azam, no run, good length on off stump, driven back to the bowler",
10.1,"Zulfiqar Babar to Sangakkara, 1 run, good length on middle stump, steps out and whips it to deep midwicket",
10.2,"Zulfiqar Babar to Babar Azam, FOUR, dropped short and he leans back and slams the pull shot between deep midwicket and long-on",
10.3,"Zulfiqar Babar to Babar Azam, 1 run, dropped short again, this time he goes back and slashes it to sweeper cover",
10.4,"Zulfiqar Babar to Sangakkara, FOUR, fired in full on leg stump, he's premeditated the sweep, but adjusts nicely to the length to paddle it fine",
10.5,"Zulfiqar Babar to Sangakkara, no run, good length outside off, tries to push it through the off, gets a thick inside edge back to the bowler",
10.6,"Zulfiqar Babar to Sangakkara, 1 run, dropped short at middle stump, pulls it straight to deep mid",
11.1,"Perera to Sangakkara, no run, 106 kph, slower ball, good length and wide outside off, Sanga reaches out and doesn't connect his slash. Goes straight to point",
11.2,"Perera to Sangakkara, 1 run, slower ball, full on leg stump, clears his front foot and slaps it past Perera, who couldn't really attempt the catch",
11.3,"Perera to Babar Azam, 1 run, back of a length slower ball on off stump, waits for it and drives inside out to sweeper",
11.4,"Perera to Sangakkara, 2 runs, follows the batsman down the leg side and nails the yorker, but the soft-handed flick is good enough for him to hustle back for the second",
11.5,"Perera to Sangakkara, OUT, slower ball, back of a length outside off, makes room, waits for it and connects the slash nicely, but there isn't enough pace and he doesn't have enough power to clear the field. Deep point runs in a couple of yards and takes it easily",
11.6,"Perera to Babar Azam, 1 run, slower ball, angled in on a good length at middle, shuffles across and pushes it to deep midwicket",
12.1,"Zulfiqar Babar to Babar Azam, 1 run, full on off stump, steps out and converts it into a full toss. Carves it to sweeper cover",['KC Sangakkara c Hasan Khan b Perera 25 (22b 1x4 1x6) SR: 113.63']
12.2,"Zulfiqar Babar to Pollard, 1 run, fires in a full toss at middle, thumped down to long-on",
12.3,"Zulfiqar Babar to Babar Azam, 1 run, dropped short and hurries him as he plays the pull. Connects well but straight to the deep fielder",
12.4,"Zulfiqar Babar to Pollard, 1 run, low full toss on the pads, driven to deep midwicket",
12.5,"Zulfiqar Babar to Babar Azam, 1 run, good length outside off, steps out and drives it nicely wide of long-off who gets across nicely",
12.6,"Zulfiqar Babar to Pollard, 1 run, full on middle stump, steps out and yorks himself. Jammed out to long-on",
13.1,"Mills to Pollard, 1 run, around the wicket, cramps him at hip-height, but he turns it down to fine leg",
13.2,"Mills to Babar Azam, no run, 133 kph, bouncer directed towards his head and he ducks under it",
13.3,"Mills to Babar Azam, no run, back of the hand slower ball, good length outside off, waits for it and pokes away from the body, but is beaten",
13.4,"Mills to Babar Azam, no run, good length, tails slightly away from the batsman at off stump, he can't connect his inside-out drive and it goes on the bounce to covers",
13.5,"Mills to Babar Azam, no run, good length outside off, bottom of the bat on his attempted drive on the up, straight to cover again, who has a shy at Pollard's stumps at the non-striker's. Nothing to report.",
13.6,"Mills to Babar Azam, no run, slower ball, back of a length outside off, cuts it straight to cover. Brilliant over, brilliants skills. He cuts his pace down about 30kph with that slower ball - from the mid-140s",
14.1,"Mohammad Nawaz to Pollard, SIX, backs away, gets followed, the ball is short of a good length, but no worries. He hangs back and lifts it nonchalantly off the back foot straight over the bowler",
14.2,"Mohammad Nawaz to Pollard, FOUR, flat and fired down towards the pads, steps out and slams it on the up past his partner who has to duck quickly and is barely back up as it races away to the boundary",
14.3,"Mohammad Nawaz to Pollard, OUT, follows him down the leg side again and this time he gets it closer to the big man's body and gets it in on the angle. Pollard is nonchalant again as he lifts this, but it has caught the inside half of his bat and it goes straight to long-on",
14.4,"Mohammad Nawaz to Shoaib Malik, SIX, no hanging around for Malik! Tossed up on middle, steps out and slams it over long-on first ball",
14.5,"Mohammad Nawaz to Shoaib Malik, 1 run, fired back of a length at his pads, stays back in the crease and turns it to fine leg",
14.6,"Mohammad Nawaz to Babar Azam, 1 run, back of a length at middle, slight turn, but goes behind at hits against it as he turns it to deep square",['KA Pollard c Pietersen b Mohammad Nawaz 14 (7b 1x4 1x6) SR: 200.00']
15.1,"Anwar Ali to Babar Azam, 1 run, back of a length outside off, hangs back and slogs it unceremoniously, one bounce to deep midwicket",
15.2,"Anwar Ali to Shoaib Malik, no run, short ball outside off, goes over his attempted pull and falls well in front of a diving Sarfraz. Pitch slowing down?",
15.3,"Anwar Ali to Shoaib Malik, 2 runs, full and on the pads, eased away nicely off to deep square leg's right",
