Ball,Commentary,Wicket
0.1,"Mohammad Irfan to Asad Shafiq, FOUR, bouncer at middle stump, no control as he hooks, top edge flies over Badree at short fine, and he isn't going to bust his knees to try and cut it off",
0.2,"Mohammad Irfan to Asad Shafiq, 1 run, back of a length at leg stump, gets on his toes and drops it into the leg side",
0.3,"Mohammad Irfan to Ahmed Shehzad, 1 leg bye, full on the pads, slight angle in, raps him on the pads",
0.4,"Mohammad Irfan to Asad Shafiq, 1 run, back of a length at leg stump, tapped wide of mid-on",
0.5,"Mohammad Irfan to Ahmed Shehzad, no run, good length, angled across off stump, defended off the front foot",
0.6,"Mohammad Irfan to Ahmed Shehzad, 2 runs, good length outside off, slices past point on the up and this rolls away fast. Third man has to scramble and put in a tumbling dive to stop this to his right",
1.1,"Badree to Asad Shafiq, 1 leg bye, good length at middle, puts the pad across the line and tries to tickle it fine. Big appeal, but it was going down leg. Googly.",
1.2,"Badree to Ahmed Shehzad, 2 runs, drops it short, climbs back and thumps it to deep midwicket",
1.3,"Badree to Ahmed Shehzad, 1 run, that was a rank short ball wide of off, but Shehzad had decided to step out, so he has to adjust and it it straight to mid-off on the up",
1.4,"Badree to Asad Shafiq, no run, googly, good length at off stump, thick inside edge back to the bowler on the attempted cut",
1.5,"Badree to Asad Shafiq, 1 run, drops it short at off stump, pulled to deep midwicket",
1.6,"Badree to Ahmed Shehzad, no run, flat, good length, hurries him and spins slightly away, defended off the back foot",
2.1,"Mohammad Irfan to Asad Shafiq, 1 run, short ball at off stump, gets on top of it and keeps the hook down",
2.2,"Mohammad Irfan to Ahmed Shehzad, 1 run, back of a length at middle, nips back and he gets an inside edge onto pad that rolls to the keeper...who hits the stumps and gives away a run as it richochets into the leg side",
2.3,"Mohammad Irfan to Asad Shafiq, no run, back of a length at middle stump, goes for a heave and is beaten",
2.4,"Mohammad Irfan to Asad Shafiq, OUT, got him! Shafiq has played out a reverse-evolution of the pull shot. In control the first time, wild slog the next, and this time he's playing it away from the body and drags it on from outside off",['Asad Shafiq b Mohammad Irfan 8 (9b 1x4 0x6) SR: 88.88']
2.5,"Mohammad Irfan to Pietersen, 1 run, back of a length on the hips, walks across the stumps and dabs it to short fine's left",
