Ball,Commentary,Wicket
0.1,"Anwar Ali to Simmons, no run, immediate movement for the bowler, pitched on off and jagged back in and thuds high on his thigh.",
0.2,"Anwar Ali to Simmons, no run, pitches further up on off stump and he lets it go through to the keeper",
0.3,"Anwar Ali to Simmons, no run, on the pads, tad fuller too and eased to square leg, no run yet!",
0.4,"Anwar Ali to Simmons, 4 byes, oh ohh! Length ball on off stump, jags back alarmingly and cuts him into half. Sarfraz dives to his left but couldn't hold on. First runs on the board.",
0.5,"Anwar Ali to Simmons, 1 run, dab and run. Touch fuller in length on off stump, fends in of cover with soft hands and scampers for a quick single",
0.6,"Anwar Ali to Nauman Anwar, OUT, No No Nauman. Golden duck for the evening. It was back of a length on off stump, plants his front foot across and tries to clear Dubai but only manages a top edge as it files straight to third man. Babar snaffles with all ease. Two ducks in a row.",['Nauman Anwar c Zulfiqar Babar b Anwar Ali 0 (1b 0x4 0x6) SR: 0.00']
1.1,"Zulfiqar Babar to Simmons, no run, tossed up on off stump and pushed to cover",
1.2,"Zulfiqar Babar to Simmons, no run, slower through the air, induced the drive and beats him.",
1.3,"Zulfiqar Babar to Simmons, no run, arm ball, came back in with the arm and dabs to point",
1.4,"Zulfiqar Babar to Simmons, no run, flatter and quicker on off stump. Blocked to cover.",
1.5,"Zulfiqar Babar to Simmons, no run, fired down the leg and kissed his pad on its way to the keeper",
1.6,"Zulfiqar Babar to Simmons, no run, flatter agaai, keeps a shade low and snakes through his cut. Another play and a miss.",
2.1,"Anwar Ali to Vince, 1 run, length delivery on off stump, gets on the front foot and dabs to gully and pinches a quick run",
2.2,"Anwar Ali to Simmons, SIX, flat batted swat. Back of a length on off stump, lunged forward and slapped over deep mid wicket. It was hit with some serious power.",
2.3,"Anwar Ali to Simmons, 1 run, fuller on off stump, pushed back past the bowler for a quick single",
2.4,"Anwar Ali to Vince, 1 run, keeping it full on off stump and drives wide of mid-off for another single.",
2.5,"Anwar Ali to Simmons, 1 run, in the block hole, dug out and scampered for a single. Nabi at cover, picks up the ball and hurls in a throw at the bowlers end and misses.",
2.6,"Anwar Ali to Vince, 1 run, length ball on off stump, waits on the back foot and runs it down to third man",
3.1,"Zulfiqar Babar to Vince, no run, tossed up on off stump and blocked to cover",
3.2,"Zulfiqar Babar to Vince, no run, saunters down the track and plays an inside out, straight to cover.",
3.3,"Zulfiqar Babar to Vince, no run, flatter on off and edged to cover. No run yet.",
3.4,"Zulfiqar Babar to Vince, no run, tossed up on off stump and nudged to on side",
3.5,"Zulfiqar Babar to Vince, no run, oh that's looks nasty. It was a length on off stump, Vince goes back for the cut and cuts straight to slip. It has hit him on his nose and its bleeding. It came back to him in blink of an eye and had no time whatsoever to react. Akbar is walking off the field now.",
3.6,"Zulfiqar Babar to Vince, 2 runs, fuller on leg stump and nudged to deep mid wicket for a couple",
