Ball,Commentary,Wicket
0.1,"Narine to Mohammad Hafeez, 1 run, off the mark in PSL 2017. Gift of a full toss on the leg side, punched to long-on",
0.2,"Narine to Malan, no run, purchase off the pitch. Squared up by turn and bounce, defended off the back foot to the off side",
0.3,"Narine to Malan, 1 run, on the pads, whipped to deep square as they jog the single",
0.4,"Narine to Mohammad Hafeez, no run, gets forward and turns the incoming delivery to short midwicket",
0.5,"Narine to Mohammad Hafeez, no run, makes a bit of room and cuts it straight to point",
0.6,"Narine to Mohammad Hafeez, 1 run, this one swerves back in from length outside off, worked to midwicket",
1.1,"Sohail Tanvir to Mohammad Hafeez, no run, slants this full and across Hafeez, who is half-forward as he defends",
1.2,"Sohail Tanvir to Mohammad Hafeez, no run, slower and fuller delivery on middle, Hafeez plants forward and defends with the full face of the bat",
1.3,"Sohail Tanvir to Mohammad Hafeez, no run, steps out to smash this over mid-on but is beaten by the late away movement. Why Hafeez, why?",
1.4,"Sohail Tanvir to Mohammad Hafeez, no run, hit high on the thigh pad as he plays all around a length ball on middle. Woefully out of touch",
1.5,"Sohail Tanvir to Mohammad Hafeez, 1 run, too full on middle and leg, nurdled to deep square leg",
1.6,"Sohail Tanvir to Malan, OUT, down the track and across the line a little too much as he looks to flick, but the ball swings back in a long way from outside off. Looks like it hit him on middle and leg. The ball still had some distance to travel but Aleem Dar felt it would have hit the stumps.",['DJ Malan lbw b Sohail Tanvir 1 (3b 0x4 0x6) SR: 33.33']
2.1,"Narine to Mohammad Hafeez, no run, play and a miss. Shaped to play for the turn but this went straight on",
2.2,"Narine to Mohammad Hafeez, OUT, got him, got him. Ripper from Narine. Hafeez completely foxed by the turn. Played for one that goes away, this one sneaked through the big gap between bat and pad. Simplest of stumpings for Rizwan. What's happening here? Hello! Hafeez's dreadful run of form continues",
2.3,"Narine to Morgan, no run, floats a slider across Morgan who lets it go",['Mohammad Hafeez st †Mohammad Rizwan b Narine 3 (11b 0x4 0x6) SR: 27.27']
2.4,"Narine to Morgan, no run, I really don't know how this missed the off stump. Ripper. Squares Morgan up, he plays inside the line.",
2.5,"Narine to Morgan, no run, beaten again! Tentative again, clueless in defense, played for the one that comes in maybe, this one went away to miss the edge.",
2.6,"Narine to Morgan, 1 run, touch too short on middle and leg, worked wide of midwicket",
3.1,"Sohail Tanvir to Morgan, 2 runs, crunching cover drive. Touch too full, Morgan presses forward and eases that on the up. Well done by Irfan, who pulled it back in",
3.2,"Sohail Tanvir to Morgan, no run, dabs a length delivery on off to point",
