Ball,Commentary,Wicket
0.1,"Mohammad Amir to Delport, no run, good length at off stump, slight shape away, punched on the up to mid-off",
0.2,"Mohammad Amir to Delport, 3 runs, good length at off stump, gives it the charge and lifts it over mid-off as the bat turns in his hands",
0.3,"Mohammad Amir to McCullum, 1 run, back of a length on the pads, glanced to short fine's left",
0.4,"Mohammad Amir to Delport, no run, bouncer at off stump, sways away and drops his wrists to let it go",
0.5,"Mohammad Amir to Delport, OUT, what a catch! Bouncer angled down the leg, goes for the hook, gets a glove. It flies high to Sanga's right but he's leaped and held on with his right hand. He was still in the air as he took it, full stretch",['CS Delport c †Sangakkara b Mohammad Amir 3 (4b 0x4 0x6) SR: 75.00']
0.6,"Mohammad Amir to Fakhar Zaman, no run, good length outside off, careless waft at it without any feet, beaten",
1.1,"Imad Wasim to McCullum, no run, full outside off, driven back to the bowler",
1.2,"Imad Wasim to McCullum, 1 run, good length at off stump, goes back and pushes it to deep midwicket",
1.3,"Imad Wasim to Fakhar Zaman, no run, good length, sliding away from outside off, lets it go",
1.4,"Imad Wasim to Fakhar Zaman, 2 runs, good length outside off, swept to deep square's left",
1.5,"Imad Wasim to Fakhar Zaman, no run, good length, slid across from off stump, chopped straight to backward point",
1.6,"Imad Wasim to Fakhar Zaman, SIX, good length outside off, gets on one knee and nails the slog sweep right off the middle and straight into the empty spectator area at the midwicket boundary",
2.1,"Mohammad Amir to McCullum, no run, good length in the corridor, squares him up with the angle, defended to point",
2.2,"Mohammad Amir to McCullum, 1 run, short at the chest, miscues the pull shot and it goes off his body to short fine",
2.3,"Mohammad Amir to Fakhar Zaman, no run, back of a length outside off, tries to chop it between first slip and short third and gets it straight to slip",
2.4,"Mohammad Amir to Fakhar Zaman, 1 run, bouncer at middle, he's late on the pull shot, gets a top edge but it lands well wide of Pollard at mid-on",
2.5,"Mohammad Amir to McCullum, 2 leg byes, 148 kph, full at leg stump, attempted flick raps him on the pads and rolls down to fine leg, phew that was quick",
2.6,"Mohammad Amir to McCullum, FOUR, back of a length in the corridor, arches backwards and ramps it neatly over short third man",
3.1,"Sohail Khan to Fakhar Zaman, no run, back of a length in the corridor, pushes straight to backward point off the back foot",
3.2,"Sohail Khan to Fakhar Zaman, FOUR, short and wide, waits for it and finds the gap between backward point and cover point",
3.3,"Sohail Khan to Fakhar Zaman, 1 run, back of a length outside off, dabbed to short third man",
3.4,"Sohail Khan to McCullum, 1 run, back of a length at middle, tries to heave this behind square on the leg side, gets an inside edge onto body into off side infield",
3.5,"Sohail Khan to Fakhar Zaman, FOUR, short and wide, stands on his toes and slaps it in front of cover point",
3.6,"Sohail Khan to Fakhar Zaman, no run, bouncer at middle, gets nice bounce and carry past Zaman's attempted hook",
4.1,"Usman Khan to McCullum, 1 run, good length, angled across the right hander from middle stump, plays close to the body and pushes it to extra cover",
4.2,"Usman Khan to Fakhar Zaman, 1 run, short and at the batsman's mid-riff, nudged towards midwicket off the back foot",
4.3,"Usman Khan to McCullum, no run, Baz steps out, gets followed down the leg side with a slower bouncer, has to sway away from it in the end, good direction on the bouncer",
4.4,"Usman Khan to McCullum, no run, short at middle stump, makes room and nails the cut shot this time, but it's straight to Imad at backward point who is pumped up and seems to have something to say very audibly",
4.5,"Usman Khan to McCullum, FOUR, back of a length at middle stump, clears the front leg and slap-slogs it over midwicket, one bounce",
4.6,"Usman Khan to McCullum, no run, slower ball, good length at middle stump, makes room and slaps it to covers",
5.1,"Sohail Khan to Fakhar Zaman, no run, back of a length outside off, backs away to slice it through, but is beaten on the outside edge with his attempted cut",
5.2,"Sohail Khan to Fakhar Zaman, OUT, back of a length outside off, angled across, Zaman didn't need to do too much - all the fielders are in on the off side. But his eyes have lit up, hands have hardened and he's slapped it on the up straight to backward point at face height",
5.3,"Sohail Khan to Umar Akmal, 1 run, wide of the crease, short of good length outside off, walks across and pushes it wide of mid-on",['Fakhar Zaman c Imad Wasim b Sohail Khan 19 (15b 2x4 1x6) SR: 126.66']
5.4,"Sohail Khan to McCullum, 1 run, back of the hand slower ball, dropped short outside off, hangs back and pulls it to deep square",
5.5,"Sohail Khan to Umar Akmal, no run, good length, angled in at off stump, closes the face too early as he tries to nudge this into the leg side, leading edge doesn't fly too far",
5.6,"Sohail Khan to Umar Akmal, no run, back of a length outside off, back foot defence",
6.1,"Usman Khan to McCullum, FOUR, goes around, bowls short and wide, he throws his hands at it, gets it off the bottom but there's still enough pace on it for it to fly past point",
6.2,"Usman Khan to McCullum, no run, good length at middle stump, pushed to covers off the back foot",
6.3,"Usman Khan to McCullum, 1 run, good length at the pads, pushed to deep midwicket",
6.4,"Usman Khan to Umar Akmal, 1 run, back of a length outside off, gets on top of the bounce and opens the face to run it down to third man",
6.5,"Usman Khan to McCullum, no run, back of length at middle, back foot defence",
6.6,"Usman Khan to McCullum, 2 runs, slower ball, back of a length at middle, goes for the pull, badly timed, gets it in front of deep midwicket",
7.1,"Usama Mir to Umar Akmal, SIX, classy! Tossed up outside off, steps out, makes room, and launches it inside-out over extra cover",
7.2,"Usama Mir to Umar Akmal, 1 run, full toss at off stump, punched to deep midwicket",
7.3,"Usama Mir to McCullum, FOUR, full outside off, vicious cover drive that should've been stopped by cover, who has dived over it...bad effort",
7.4,"Usama Mir to McCullum, FOUR, dropped short at middle, hangs back and pulls it between the fielders on the leg side boundary",
7.5,"Usama Mir to McCullum, no run, good length outside off, front foot defence",
7.6,"Usama Mir to McCullum, no run, good length at off stump, grips, turns and bounces, gets it high on the bat as he plays a forward defence",
8.1,"Imad Wasim to Umar Akmal, 1 run, full outside off stump, driven to long-on",
8.2,"Imad Wasim to McCullum, 1 run, good length at middle, goes back and pushes it from in front of his pads to deep midwicket",
8.3,"Imad Wasim to Umar Akmal, no run, good length outside off, steps out early and checks his shot. Rides the turn and pushes it to point",
8.4,"Imad Wasim to Umar Akmal, 1 run, good length at off stump, steps out and punches to long-off",
8.5,"Imad Wasim to McCullum, no run, good length at middle stump, pushed back to the bowler",
8.6,"Imad Wasim to McCullum, no run, drags it down the leg side but he hits the pull shot straight to short fine - just needed to get it on either side of that fielder for a four",
9.1,"Usama Mir to Umar Akmal, 1 run, tossed up at leg stump, driven to long-on",
9.2,"Usama Mir to McCullum, 1 run, full at off stump, hangs back, clears the front leg and drills it aerially, straight to sweeper cover",
9.3,"Usama Mir to Umar Akmal, no run, steps out early, beaten in flight, pushed to point",
9.4,"Usama Mir to Umar Akmal, 1 run, tossed up at middle stump, steps out and thumps it back past the bowler's right. Babar run's to his left and misses with his hands but stops with his legs",
9.5,"Usama Mir to McCullum, OUT, tossed up at middle stump, goes for the slog sweep, gets it off the bottom of the bat and it's sliced towards Babar at long-on, who doesn't need help from his feet this time other than to run a few yards to his left to get under that - safely pouched",
9.6,"Usama Mir to Umar Akmal, no run, good length outside off, defended off the front foot",
10.1,"Shoaib Malik to Narine, 1 run, full at leg stump, punched towards long-on, Malik reckons Akmal blocked him as he tried to field that, but he didn't even move, no controversy",['BB McCullum c Babar Azam b Usama Mir 31 (28b 5x4 0x6) SR: 110.71']
10.2,"Shoaib Malik to Umar Akmal, 1 run, good length at the pads, pushed to short fine, would've been out with a direct hit",
10.3,"Shoaib Malik to Narine, no run, good length, looped outside off, draws him in for a drive but he isn't to the pitch, Misses, back leg drags slightly as Sanga whips the bails off...sent upstairs...and it looks like he's in. Not-out.",
10.4,"Shoaib Malik to Narine, 1 run, good length outside off, this time he charges at it and gets an outside edge that flies over point who has walked in too far. Short third man runs behind him and sweeps up",
10.5,"Shoaib Malik to Umar Akmal, no run, full at the pads, turned off the wrists, straight to short fine",
10.6,"Shoaib Malik to Umar Akmal, 1 run, short at the leg stump, pulled straight to deep square",
