Ball,Commentary,Wicket
9.5,"Elliott to Babar Azam, no run, slower ball, good length at leg stump, gets on one knee to ramp it fine, it flies over leg stump",
9.6,"Elliott to Babar Azam, FOUR, good length outside off, shapes up and slogs it past deep midwicket's left",
10.1,"Yasir Shah to Sangakkara, 1 run, good length at middle, gets slow and middles the sweep nicely, one bounce to long leg",
10.2,"Yasir Shah to Babar Azam, FOUR, looped at off stump, he thought it would be fuller, goes inside-out to pick the cover boundary, doesn't get to the pitch and gets a thick outside edge that flies past sweep",
10.3,"Yasir Shah to Babar Azam, no run, good length at off stump, steps out and yorks himself",
10.4,"Yasir Shah to Babar Azam, 1 run, another loopy ball at leg stump, not to the pitch once again, closes the face early and leading edge goes above Yasir",
10.5,"Yasir Shah to Sangakkara, no run, good length at off stump, taps it back to the bowler",
10.6,"Yasir Shah to Sangakkara, no run, Sanga is also beaten in flight. Steps out and has to get his pad across to cover the line of this good length ball. Gets an inside edge onto pad and it lands safely between bowler and midwicket who converge",
11.1,"Narine to Babar Azam, 1 run, short and wide, cut straight to deep cover",
11.2,"Narine to Sangakkara, OUT, short and wide, he's making room but the ball is spinning away and out of his reach. Tries to hit the cut too hard, gets a top edge and point gets under it and takes it easily",
11.3,"Narine to Babar Azam, 2 runs, back of a length outside off, late cut dabbed past first slip",['KC Sangakkara c Aamer Yamin b Narine 20 (23b 2x4 0x6) SR: 86.95']
11.4,"Narine to Babar Azam, no run, this one comes back in and gets an inside edge onto pad on the attempted late cut",
11.5,"Narine to Babar Azam, no run, good length at off stump, defended off the back foot",
11.6,"Narine to Babar Azam, no run, good length at leg stump, raps the pads, bobs up and they appeal for a catch after Rizwan takes it, no bat",
12.1,"Fakhar Zaman to Shoaib Malik, no run, short and past the wide marker...not given",
12.2,"Fakhar Zaman to Shoaib Malik, 1 run, good length outside off, dropped into the off side off the back foot",
12.3,"Fakhar Zaman to Babar Azam, OUT, good length outside off, no feet, throws his hands at it on the up and goes for the extravagant...but it's gone high, not far, and straight to long-off",
12.4,"Fakhar Zaman to Shoaib Malik, no run, good length outside off, angles in and turns away sharply to beat the outside edge",
12.5,"Fakhar Zaman to Shoaib Malik, 1 run, back of a length outside off, angled in and turns away again. Why are they playing across? This time he just about manages to push it to long-on against the turn",['Babar Azam c Umar Akmal b Fakhar Zaman 49 (42b 7x4 0x6) SR: 116.66']
12.6,"Fakhar Zaman to Bopara, 1 run, good length at off stump, driven to long-off",
13.1,"Yasir Shah to Bopara, 1 run, full at off stump, driven to sweeper cover",
13.2,"Yasir Shah to Shoaib Malik, no run, good length at leg stump, tries to turn it into the leg side, leading edge back to the bowler",
13.3,"Yasir Shah to Shoaib Malik, 2 runs, back of a length outside off, pushed to point who has a shy and get a direct hit...third umpire has been called for. He's well in. They got an extra run off the ricochet as well",
13.4,"Yasir Shah to Shoaib Malik, OUT, good length at off stump, dropped into the off side towards short third man off the back foot, this time Bopara is sent back and the direct hit catches him short! Gohar, the substitute fielder. No need of a third umpire this time. Brilliant fielding. It was Bopara's call and he ran, but Malik wasn't looking or listening",
13.5,"Yasir Shah to Shoaib Malik, no run, short and wide, chopped to point",
13.6,"Yasir Shah to Shoaib Malik, no run, good length at middle stump, front foot defence",
14.1,"McCullum to Imad Wasim, FOUR, one step, two step, seam up, short ball, down the leg, lifts it easily over short fine",['RS Bopara run out 2 (2b 0x4 0x6) SR: 100.00']
14.2,"McCullum to Imad Wasim, no run, tosses up an offspinner, slow at middle stump, driven back to him",
14.3,"McCullum to Imad Wasim, no run, floated at middle stump, really slow, inside edge onto pad off the attempted slog",
14.4,"McCullum to Imad Wasim, 1 run, dropped short outside off, goes across, gets the toe end of the bat as he pulls it over the bowler",
14.5,"McCullum to Shoaib Malik, 1 run, full at off stump, driven to long-off",
14.6,"McCullum to Imad Wasim, SIX, tossed up nicely on leg stump, this time he waits for it, gets under it and slams it high into the sky and past the long-on boundary",
15.1,"Narine to Shoaib Malik, 1 run, back of a length at off stump, pushed off the back foot to short third man",
15.2,"Narine to Imad Wasim, OUT, good length, fired down the leg side, he's used the reverse sweep to drag it out to point...direct hit! There was good bat on that reverse sweep, so it flew to the fielder - Yamin - and he caught and released it in no time to destroy the stumps. Malik hadn't even started his despairing dive as it crashed into the stumps",
15.3,"Narine to Pollard, 1 run, full at off stump, driven to long-on",
15.4,"Narine to Imad Wasim, no run, full at middle stump, driven back to the bowler",
15.5,"Narine to Imad Wasim, no run, good length at off, spins away as he tries to whip it across the line, checks his shot and taps it back to the bowler",
15.6,"Narine to Imad Wasim, FOUR, good length outside off, goes with the turn and slaps it on the up over extra cover. Gorgeous",['Shoaib Malik run out 6 (11b 0x4 0x6) SR: 54.54']
16.1,"Sohail Tanvir to Pollard, 1 run, full outside off, stays in the crease, goes inside out and lifts it on the bounce to long-off",
16.2,"Sohail Tanvir to Imad Wasim, 1 run, yorker at middle stump, slammed down to long-on",
16.3,"Sohail Tanvir to Pollard, 1 run, full on the pads, flicked out to deep midwicket",
16.4,"Sohail Tanvir to Imad Wasim, 1 run, slower ball, back of a length at the legs, turned away to deep square leg's left",
16.5,"Sohail Tanvir to Pollard, SIX, slam! Floats up a slower ball outside off, he waits for it and lifts it over long-on. Too easy for him. Too easy.",
16.6,"Sohail Tanvir to Pollard, 1 run, Strong comeback. Yorker at leg stump, tries to flick it, leading edge to point who almost over runs it but manages to retain balance in the end",
17.1,"Aamer Yamin to Pollard, 2 runs, is that another run out?! Yorker on the boots, flicks it to deep midwicket's right...he runs in, picks up and throws in on the bounce right next to the stumps...but the big man and his big stride have made it past the crease",
17.2,"Aamer Yamin to Pollard, 1 run, good length outside off, right in the crunching zone, he crunches alright. But it hits the bottom and bounces over McCullum and straight to long-off",
17.3,"Aamer Yamin to Imad Wasim, 1 run, low full toss at off stump, slices it straight to extra cover",
17.4,"Aamer Yamin to Pollard, FOUR, is this his night? full at off stump, it's almost like he knows where it's coming. Hangs back, no feet, full face and lifts it over the bowler who has only slightly missed the length there",
17.5,"Aamer Yamin to Pollard, no run, goes for the bouncer, it's slightly down the leg side, he's missed the pull and is furious with the umpire. He wants a wide. The rules state he isn't right to question the umpire, but outside of the law, everybody sympathizes with Pollard. That was well wide.",
17.6,"Aamer Yamin to Pollard, 1 run, yorker outside off, jammed out to long-off",
18.1,"Sohail Tanvir to Pollard, 1 run, he would've got a wide for this one but he got bat on it. Full toss and well wide, bowled from around the wicket. He can only get the bottom of the bat to long-off",
18.2,"Sohail Tanvir to Imad Wasim, 1 bye, over the wicket, good length outside off, he walks across the stumps to ramp it over short fine, Rizwan moved slightly to his right and had to fall down to stop the ball. Lost time as a result and couldn't get the throw in as they ran past",
18.3,"Sohail Tanvir to Pollard, SIX, that's not where to bowl! Overpitched outside off, stands tall and hits yet another one straight over the bowler. Bad length to bowl to Pollard",
18.4,"Sohail Tanvir to Pollard, no run, that's more like it. In the blockhole, wide of off stump, tries to chop it to the off side, beaten",
18.5,"Sohail Tanvir to Pollard, 2 runs, full toss on the pads, whips it past square leg who is inside the circle, deep midwicket comes across but Pollard wants that second more than he wants anything and scampers back easily",
18.6,"Sohail Tanvir to Pollard, 3 runs, low full toss outside off, swings away slightly and gets the outside edge on his closed face. It flies over extra cover, to long-off where Akmal runs across to his left, gets down to it and tries to pull out some flair as he does a no-see flick to McCullum who ran back form extra cover...it lands wide of McCullum and they come back for a three for Pollard to keep strike",
19.1,"Aamer Yamin to Pollard, 2 runs, full outside off, slaps it flat to long-off's left. It's McCullum there this time and he moves nimbly and pushes it back into the ground as his feet shadow the boundary. Great fielding",
19.2,"Aamer Yamin to Pollard, 1 run, goes for the bouncer, misses it by some way. Short at middle, he swivels and pummels the pull shot straight to deep square. Pollard is disappointed",
19.3,"Aamer Yamin to Imad Wasim, 1 run, full outside off, Pollard has taken off for the run before the ball reaches the other end. Cover drive goes straight to extra cover. Once again, mid-off was in and he's lucky to get away",
19.4,"Aamer Yamin to Pollard, no run, yorker outside off, Amir has run off like a mad man in celebration. That was baffling. He only turns around and remembers to appeal after he reaches Pollard at the other end. He's just about nailed it inside the wide marker. Pollard has hit the ground with the bat. No edge. Not out.",
19.5,"Aamer Yamin to Pollard, SIX, smashed away! They keep feeding him these overpitched balls outside off, he keeps dispatching them! He knew where it was coming, he held his shape and drilled it to McCullum's left at long-off",
19.6,"Aamer Yamin to Pollard, SIX, he's done it! Overpitched and angled into the pads, he stands tall and whips it with all the Carribbean flair he can muster, watches it sail over the square leg boundary, throws the bat away, throws the helmet away, drops to the floor and does spontaneous push-ups!",
