Ball,Commentary,Wicket
0.1,"Imad Wasim to Smith, FOUR, runs straight away. Short of good length, not much turn outside off. Smith crunchily punches off the backfoot, past the extra cover fielder diving to his left",
0.2,"Imad Wasim to Smith, no run, arm ball, comes in with the arm and pings him in front. Missing leg",
0.3,"Imad Wasim to Smith, no run, drifting in with the arm again, extremely loopy. Clipped away to short fine leg",
0.4,"Imad Wasim to Smith, FOUR, in-dipper, sees the angle coming in and shifts his weight towards the off side to open up the on side play. Shorter in length also and it is pulled to backward square leg",
0.5,"Imad Wasim to Smith, no run, quicker ball, raps him on the pad. Seems like it was heading down leg",
0.6,"Imad Wasim to Smith, 1 run, gets a leading edge to the off side as the bat face closes early and they run a quick single as the ball goes to the covers region",
1.1,"Mohammad Amir to Smith, FOUR, takes on the angle of the bowler. Slightly off with the line, loosener from Amir, short of good length and it is pulled away behind square",
1.2,"Mohammad Amir to Smith, no run, much better angle. Angles it away but just enough to cramp him for room outside off. Short of a length again and Smith tries to crunch it through the off side with a half-angled bat but cannot make contact as the ball narrowly beats the edge",
1.3,"Mohammad Amir to Smith, 1 run, short of a length, rises on the toes to ride the bounce before dropping it in front of the forward short leg region and takes off for the single as Amir gathers the ball",
1.4,"Mohammad Amir to Duckett, no run, good length ball, thinks of turning it away into the leg side but he is forced to play the line and he defends it back to the bowler",
1.5,"Mohammad Amir to Duckett, no run, short of good length outside off, not much movement, stands in the crease and punches it to mid-off",
1.6,"Mohammad Amir to Duckett, 1 run, back of a length, stays in the crease and works it with the angle to mid-on, wide of the fielder there for a quick single",
2.1,"Sohail Khan to Duckett, no run, width on offer outside off. Fullish length, not much movement outside off and Duckett crunches it square of the wicket where point makes a diving save",
2.2,"Sohail Khan to Duckett, 1 run, fullish on the stumps, pushes it to mid-on for a quick single",
2.3,"Sohail Khan to Smith, no run, length ball, angling in on middle, effort ball from Sohail and it is defended off the outer half of the blade to the covers region",
2.4,"Sohail Khan to Smith, FOUR, gets it to straighten from the short of a length region. It was angling in. Smith tries to work it with the angle into the leg side and gets a leading edge that flies through the third man region",
2.5,"Sohail Khan to Smith, 2 runs, angled in outside off, tucked away off the hips to fine leg for a brace",
2.6,"Sohail Khan to Smith, no run, short ball, backs away to make room and tries to go big over the in-field. But the bounce is too steep and he makes no contact as the ball sails comfortably over willow and settles into the keeper's gloves",
3.1,"Usman Khan to Duckett, no run, good length ball, gets it to angle in from outside off and it is punched firmly to mid-off",
3.2,"Usman Khan to Duckett, no run, slightly short of a length, tries to pull it away but it does not come at the pace he would have liked. Does not sit up as much either and he struggles with the timing as he ends up dragging it towards mid-on on the bounce",
3.3,"Usman Khan to Duckett, FOUR, ooh, that one cut back in sharply, seems like it was off the seam. Duckett gets a healthy inside edge and the ball beats the keeper on the way to the fine leg boundary",
3.4,"Usman Khan to Duckett, 1 run, slower full ball outside off, driven off the front foot to the covers region",
3.5,"Usman Khan to Smith, 1 run, good length, pitching outside leg, whips it away off the pads to the midwicket region",
3.6,"Usman Khan to Duckett, 1 run, good length, angling in on off, uses the angle to push it gently from the crease towards mid-on for a quick single",
4.1,"Sohail Khan to Duckett, FOUR, full and wide, holding its line a more than set of stumps outside off and Duckett stays leg side of it. He backed away in fact to give himself room before lifting it over extra cover",
4.2,"Sohail Khan to Duckett, FOUR, this time the length is slightly back, on a length and outside off again. The angle is the same and Duckett punches it crisply off the backfoot through the covers",
4.3,"Sohail Khan to Duckett, OUT, and just when it seemed like he was getting some momentum going, he has picked out mid-on. And it is Pollard, he does not drop those. Fullish and Duckett was looking to clip it away. Fails to keep it along the ground, sends it to the right of Pollard who dives and snaffles it. It was the back-of-the-hand legcutter, actually, so the lack of pace probably meant he could not keep it down",['BM Duckett c Pollard b Sohail Khan 16 (13b 3x4 0x6) SR: 123.07']
4.4,"Sohail Khan to Hussain Talat, 1 run, drops it in front of point with soft hands and calls immediately for a single. Non-striker responds well and makes the crease even as the point fielder's throw at the keeper's end misses the stumps",
4.5,"Sohail Khan to Smith, 1 run, fullish length ball, it's the other variation - the offcutter - this time which is nudged away to backward square leg",
4.6,"Sohail Khan to Hussain Talat, 1 run, back of a length and angling away outside off, opens the bat face to run it down to third man",
5.1,"Imad Wasim to Hussain Talat, 1 run, turns it away into the leg side towards the midwicket region and the bowler runs across to field it",
5.2,"Imad Wasim to Smith, no run, good length on off, punched straight to cover",
5.3,"Imad Wasim to Smith, 1 run, works it down to mid-on who is slightly deep for a single",
5.4,"Imad Wasim to Hussain Talat, no run, pushed across to the left-hander and gives some width outside off, works it square of the wicket but cannot beat point",
5.5,"Imad Wasim to Hussain Talat, no run, opens the bat face but cannot pierce the gap between short third man and backward point",
5.6,"Imad Wasim to Hussain Talat, 1 run, fuller, shuffles across and clips it off the pads through midwicket",
6.1,"Usama Mir to Hussain Talat, 1 run, good length ball, spinning slightly in from middle and off and turned away behind square with the turn",
6.2,"Usama Mir to Smith, 1 run, stays back to this length ball and waits for it before drilling it down to long-on",
6.3,"Usama Mir to Hussain Talat, 2 runs, back of a length and the batsman moves across towards off early before paddling it to short fine leg where Gayle dives and pushes it further away as he does so",
6.4,"Usama Mir to Hussain Talat, no run, tossed up on off and tries for a reverse sweep. Inside-edged to the pads",
6.5,"Usama Mir to Hussain Talat, 1 run, length ball, tucked off the hips to square leg. There is a fielder at deep backward square leg and he is able to pick it up",
6.6,"Usama Mir to Smith, 1 run, good length and spinning away ever-so-slightly, waits before cutting it out to sweeper cover",
7.1,"Imad Wasim to Smith, no run, fired down the leg side, tries to flick but wears it on the thigh guard",
7.2,"Imad Wasim to Smith, 1 run, sharp drift on that one, taking it away from the batsman and giving him room outside off, slapped away to sweeper cover",
7.3,"Imad Wasim to Hussain Talat, 2 runs, too short. The batsman came down the track and Wasim dragged the length back. But he overcompensates and the batsman is able to slap it away to sweeper cover",
7.4,"Imad Wasim to Hussain Talat, 1 run, pitched up ball outside off, drilled down to long-off",
7.5,"Imad Wasim to Smith, FOUR, short of good length. There is no turn at all, so bowling at that length is not helping. Smith rocks back and picks the gap through deep midwicket as he lays into a pull shot",
7.6,"Imad Wasim to Smith, OUT, there was never a run there, it seemed like. Very good fielding sees the back of Talat. It was pushed wide of the bowler, to covers, and Smith called for the run. The bowler runs to his left and throws it to Sangakkara who does the rest",
8.1,"Usama Mir to Smith, 1 run, short of good length, whipped off the backfoot to the leg side",['Hussain Talat run out 11 (12b 0x4 0x6) SR: 91.66']
8.2,"Usama Mir to Watson, no run, gives it too much air and bowls a full toss that is driven back to the bowler",
8.3,"Usama Mir to Watson, 1 run, given a lot of air again and it is too full outside off, drilled through covers",
8.4,"Usama Mir to Smith, 1 run, fuller length and pitching on leg and spinning away, pushes it off the front foot to the off side, drops it to the covers region for a quick single",
8.5,"Usama Mir to Watson, no run, tries to back away and force a cut but gets cramped for room and is beaten",
8.6,"Usama Mir to Watson, 1 run, comes forward and drives gently and away from the body to mid-off",
9.1,"Sohail Khan to Watson, no run, off-cutter, short of good length and angling in, defended to the off side. Some intent has to be shown at some point now, surely",
9.2,"Sohail Khan to Watson, no run, there's the first signs of aggression. Shorter ball and Watson was looking to pull it. But it is a back-of-the-hand legcutter, although it spins like an off-break and comes into Watson cramping him for room. Misses",
9.3,"Sohail Khan to Watson, OUT, you could see this coming. There had to be some sense of urgency shown halfway through the 10th over. And it has fetched a wicket for Islamabad. Short of a length ball but there is no pace on it. Slower again and all Watson can do on the pull is drag it down to long-on and straight into the hands on Kieron Pollard",
9.4,"Sohail Khan to Smith, 1 leg bye, short of good length and cutting back in sharply around the leg stump channel, tries to get the front leg out of the way and work it away fine but ends up wearing it on the pad",
9.5,"Sohail Khan to Haddin, 1 run, slower ball and this one's fired wide outside off as well, making Haddin reach out for it. Haddin gets an under edge and the ball goes on the bounce to the keeper",['SR Watson c Pollard b Sohail Khan 2 (7b 0x4 0x6) SR: 28.57']
9.6,"Sohail Khan to Smith, FOUR, no pace but lot of power. Full and just outside off. Smith clears the front leg and absolutely hammers it over the bowler's head. Flat-batted thump, sends the bowler scampering for cover",
10.1,"Usama Mir to Haddin, 2 runs, short of a length and width on offer outside off. Cut to backward point and he pushes for the second. Sangakkara collects the throw and flicks it to the stumps but he has ground the bat and makes it back safe",
10.2,"Usama Mir to Haddin, SIX, pitched right up and in the slot for Haddin. Not much turn and Haddin is able to get right on top of that Gets the front leg out of the way to give himself room to free his arms and launches it over long-on",
10.3,"Usama Mir to Haddin, 2 runs, tries to do the same over the off side this time as he launches it but does not get hold of it. The ball lands just away from the extra cver fielder running back",
10.4,"Usama Mir to Haddin, 1 run, too full on off, pushes it down to long-on",
10.5,"Usama Mir to Smith, SIX, Smith shows Haddin how it's done. Right on top of it and it is almost an effortless shot. Pitched up outside off and just about enough room outside off. Smith launches it over long-off with exquisite timing",
10.6,"Usama Mir to Smith, no run, flat and short, drifting down leg, Smith tries to pull it fine but cannot beat short fine leg. Got away with that one did the bowler",
11.1,"Usman Khan to Haddin, 1 run, opens the face of his bat to run it down to third man but cannot get it square enough, perhaps because of the lack of room, and the ball goes on the bouncer to the wicketkeeper",
11.2,"Usman Khan to Smith, 1 bye, tries to slog it hard and misses it. There was a slight noise and it seemed like there was an inside edge. The ball misses the stumps and Sangakkara as well. No edge as it's given a bye",
11.3,"Usman Khan to Haddin, 2 runs, dippind full toss, angling in on leg, whipped away to midwicket and they push back for the second, almost bumped into each other but the throw is not sharp enough and they complete the second",
11.4,"Usman Khan to Haddin, 1 run, fuller ball, struck firmly back to the bowler and seems like he has been hit on the left hand. That's his bowling arm and the ball has bounced off the wrist before going to covers. That was hit extremely hard. Must sting. It hit him on the back or side of his palm, seems like",
11.5,"Usman Khan to Smith, 1 run, fuller and angling in, Smith is trying to slog it big and gets an inside edge that goes along the ground to the fine leg region",
11.6,"Usman Khan to Haddin, 2 runs, slower ball full toss, dipping on Haddin. Pushes it through covers and sweeper runs to his right and collects it. Good running as they come back for the second",
12.1,"Mohammad Amir to Smith, no run, short and wide outside off, slashes at it and makes no contact",
12.2,"Mohammad Amir to Smith, FOUR, full toss, angling away. Smith looks to force it through the off side and the ball goes off the outside edge to the third man region. Lucky boundary, but he'll take that",
12.3,"Mohammad Amir to Smith, 1 run, short ball, tries to pull but mistimes it to short midwicket as he is beaten by pace and the ball also got big on him. lazy running from Smith as Amir runs across and fires a throw and Smith was not dragging his bat. Direct hit would have seen the back of him",
12.4,"Mohammad Amir to Haddin, 1 run, front leg out of the way to this length ball and shovels it down to long-on as the ball goes on the bounce to the fielder",
12.5,"Mohammad Amir to Smith, 1 run, fuller outside off, squeezes it out straight down the ground and they jog the single",
12.6,"Mohammad Amir to Haddin, 1 run, shuffles across initially before backing away to this fuller ball that is drilled to long-off",
13.1,"Usman Khan to Haddin, OUT, Haddin has picked out Kieron Pollard. Haddin was looking to launch this fuller ball over long-on, just that it was wide outside off which meant he had to fetch it and drag it from all the way there. And the cow corner is a long boundary. Pollard runs to his right to snaffle it",
13.2,"Usman Khan to Smith, OUT, there's no stopping Pollard. Tell you what, it was not as easy as he made it seem. Smith tries to do what Haddin did earlier and it seems like this is a clean shot. The ball was full again but unlike the previous one, it is coming into Smith, so you would think he has made better connection. Well, he has. Just not high enough for Pollard to watch it sail as he runs to his right and simply sticks his right hand out to pluck it out of nowhere, just like that",
13.3,"Usman Khan to Misbah-ul-Haq, 2 runs, fuller ball, drills it straight down the ground and long-off, running to his right, gets down in time to stop the ball in front of the boundary as he pushes it back",['BJ Haddin c Pollard b Usman Khan 20 (12b 0x4 1x6) SR: 166.66']
13.4,"Usman Khan to Misbah-ul-Haq, SIX, slower ball, on middle and off. Misbah shifts back to use the depth of the crease and slog sweeps it over deep square leg. Clean strike",
13.5,"Usman Khan to Misbah-ul-Haq, no run, yorker, angling in, tries to dig it out to the off side and inside-edges it to the pad",['DR Smith c Pollard b Usman Khan 49 (36b 7x4 1x6) SR: 136.11']
13.6,"Usman Khan to Misbah-ul-Haq, 1 run, goes for the yorker again and bowls a full toss that is pushed down to long-on",
14.1,"Mohammad Amir to Misbah-ul-Haq, 1 run, good bowling. Yorker outside off, squeezed out into the off side and they run a single as Amir runs forward and picks it up on the follow-through",
14.2,"Mohammad Amir to Shadab Khan, 2 runs, fuller on leg and middle, gets away to make room before drilling it straight down the ground. splits the gap between long-on and long-off and they scamper back for the second",
14.3,"Mohammad Amir to Shadab Khan, SIX, tries to vary the length and it goes horribly wrong. Slower bouncer, sitting up nicely at shoulder height and it is pulled with authority over deep square leg",
