Ball,Commentary,Wicket
0.1,"Shoaib Malik to Gayle, 2 runs, full and on middle, Gayle eases it through the covers. No power there, just a well-timed push",
0.2,"Shoaib Malik to Gayle, no run, Malik lands this on off and gets it to turn away, Gayle pokes towards point off an outside edge",
0.3,"Shoaib Malik to Gayle, FOUR, Gayle takes-off! Malik tosses this up, Gayle charges down the track and launches it over mid-on. One-bounce four",
0.4,"Shoaib Malik to Gayle, OUT, six and out! Gayle is gone. Malik strikes in his first over and nabs the big wicket. Flighted and spins away outside off, Gayle reaches out for a lofted hit. He makes a mess of it, skies it to Vince at long-on. Soft dismissal for Gayle. We won't see Amir v Gayle today",['CH Gayle c Vince b Shoaib Malik 6 (4b 1x4 0x6) SR: 150.00']
0.5,"Shoaib Malik to Azhar Ali, 1 run, flat on leg stump, picked away through midwicket",
0.6,"Shoaib Malik to Delport, no run, drifts in, turns and climbs past the outside edge. Successful first over from Malik",
1.1,"Mohammad Amir to Azhar Ali, no run, full and slanting away outside off, driven to cover",
1.2,"Mohammad Amir to Azhar Ali, no run, full and wide outside off, Imad Wasim dives across to his right at point to stop this slash from the batsman",
1.3,"Mohammad Amir to Azhar Ali, no run, Malik now makes a smart diving stop to his right at mid-off. Overpitched and outside off, driven sweetly down the ground for none",
1.4,"Mohammad Amir to Azhar Ali, no run, full and angled in, defended back to the bowler",
1.5,"Mohammad Amir to Azhar Ali, FOUR, Azhar skips out, Amir pulls his length back outside off. He reaches out and smears it over point",
1.6,"Mohammad Amir to Azhar Ali, no run, down the track and lashed away to Wasim who is prowling in the covers",
2.1,"Shoaib Malik to Delport, 1 run, guided off the pads through backward square leg",
2.2,"Shoaib Malik to Azhar Ali, 1 run, the batsman uses his feet and clips it through midwicket",
2.3,"Shoaib Malik to Delport, 1 run, flighted on middle, driven smoothly to long-off",
2.4,"Shoaib Malik to Azhar Ali, 1 run, low full toss on middle and leg, whipped to cow corner",
2.5,"Shoaib Malik to Delport, no run, Malik gets some quick spin, Delport jams his bat down on it",
2.6,"Shoaib Malik to Azhar Ali, 1 run, Azhar dances out and yorks himself. He manages to squeeze it through the off side",
3.1,"Mohammad Amir to Azhar Ali, FOUR, beats mid-on to his left. Length ball on middle, Azhar clears his front leg and powers it down the ground",
3.2,"Mohammad Amir to Azhar Ali, 1 leg bye, Amir retorts with a slower, short ball, which hits the thigh of Azhar. He did not wait for the ball to arrive. Pulled way too early",
3.3,"Mohammad Amir to Delport, 1 run, short ball on middle, punched to mid-on",
3.4,"Mohammad Amir to Azhar Ali, 1 run, back of a length and homing in on the off stump, Azhar waits for it and late-cuts it delicately to third man",
3.5,"Mohammad Amir to Delport, 1 run, inducker from Amir, inside-edged behind square",
3.6,"Mohammad Amir to Azhar Ali, FOUR, Azhar makes room and gallops down the track again, Amir shortens his length. But Azhar extends his arms and carves it away and pings the square boundary on the off side",
4.1,"Shakib Al Hasan to Delport, FOUR, full and on middle and leg, Delport sweeps it in the air over short fine leg",
4.2,"Shakib Al Hasan to Delport, no run, skiddy ball on middle, pushed to mid off",
4.3,"Shakib Al Hasan to Delport, 1 run, Delport sits back in the crease, loads up for a leg-side smite. But checks his shot and punches to long-on",
4.4,"Shakib Al Hasan to Azhar Ali, 1 run, slides in, chopped towards point on the back foot",
4.5,"Shakib Al Hasan to Delport, 1 run, darted onto the pads, punched past the diving bowler to long-on",
4.6,"Shakib Al Hasan to Azhar Ali, OUT, bowled'em! Arm-ball from Shakib. This snakes back in as Azhar steps out and does not lay bat on it. Shakib shoots through the gate and hits the furniture",
5.1,"Sohail Tanvir to Delport, no run, Delport shows the full face of the bat and drives this full one to mid-off",['Azhar Ali b Shakib Al Hasan 18 (16b 3x4 0x6) SR: 112.50']
5.2,"Sohail Tanvir to Delport, no run, back of a length and holds its line on off, clipped to midwicket",
5.3,"Sohail Tanvir to Delport, 1 run, short ball on the hips, swung away backward of square leg",
5.4,"Sohail Tanvir to Sohaib Maqsood, no run, full and outside off, scooped to mid-off",
5.5,"Sohail Tanvir to Sohaib Maqsood, no run, shortish on off, dabbed to cover on the back foot",
5.6,"Sohail Tanvir to Sohaib Maqsood, no run, back of a length and slides away with the angle, Rizwan gets on top of the bounce and punches it straight to the cover fielder",
6.1,"Shakib Al Hasan to Delport, 1 run, glanced off the pads through backward square leg",
6.2,"Shakib Al Hasan to Sohaib Maqsood, no run, drifts in, prodded to the covers off an outside edge",
6.3,"Shakib Al Hasan to Sohaib Maqsood, no run, Maqsood uses his feet, Shakib shortens his length and raps the pad",
6.4,"Shakib Al Hasan to Sohaib Maqsood, 1 run, laced through the covers",
6.5,"Shakib Al Hasan to Delport, 1 run, flat and fired on off, punched to long-off",
6.6,"Shakib Al Hasan to Sohaib Maqsood, 1 run, skids off the surface on off, patted to cover for a speedy single",
7.1,"Sohail Tanvir to Sohaib Maqsood, 1 run, back of a length on the stumps, punched past backward point",
7.2,"Sohail Tanvir to Delport, no run, short and tucks Delport up for room. Tucked towards midwicket",
7.3,"Sohail Tanvir to Delport, 1 run, Tanvir pulls pace off this incutter. Delport gets an inside edge that sneaks away behind square",
7.4,"Sohail Tanvir to Sohaib Maqsood, 1 run, banged in short and outside off, swivel-pulled off the middle to deep midwicket",
7.5,"Sohail Tanvir to Delport, 1 run, more shoulder on this short ball outside off, Delport seeks to pull, he is rushed onto it. Top-edged hook, which lands just in front of fine leg",
