Ball,Commentary,Wicket
0.1,"Sohail Tanvir to Ahmed Shehzad, no run, just short of a good length and outside off, Shehzad chops on the back foot to point",
0.2,"Sohail Tanvir to Ahmed Shehzad, FOUR, back of a length and outside off, Shehzad stylishly drives on the back foot, splitting cover-point and extra-cover. Top shot",
0.3,"Sohail Tanvir to Ahmed Shehzad, no run, good length ball on off stump, played back to the bowler",
0.4,"Sohail Tanvir to Ahmed Shehzad, 1 run, leg-stump half-volley, whipped away to deep midwicket",
0.5,"Sohail Tanvir to Saad Nasim, 1 run, short of a length on off, skids on to rap the thigh. He looks to work it across the line and does not connect",
0.6,"Sohail Tanvir to Ahmed Shehzad, 1 run, full on middle, driven on the front foot to the left of mid-on",
1.1,"Narine to Ahmed Shehzad, 1 run, non-turning length-ball offbreak, worked on the back foot to the leg side",
1.2,"Narine to Saad Nasim, no run, pushed through on middle, no turn, beats the inside edge, but swings in the air and raps the pad in front of middle. Was it heading down leg? Not given. I thought that would go onto hit the stumps",
1.3,"Narine to Saad Nasim, 1 run, full on off, clipped through midwicket",
1.4,"Narine to Ahmed Shehzad, 1 run",
1.5,"Narine to Saad Nasim, 1 run, back of a length and angled in, twirled through midwicket",
1.6,"Narine to Ahmed Shehzad, no run",
2.1,"Sohail Tanvir to Saad Nasim, 2 runs, back of a length on off stump, hoicked across the line over wide mid-on",
2.2,"Sohail Tanvir to Saad Nasim, OUT, throat-high short ball just outside off, cramps Nasim for room. He shimmies out, pulls and top-edges it in the air. Rizwan, the keeper, tracks down the skier",['Saad Nasim c †Mohammad Rizwan b Sohail Tanvir 5 (6b 0x4 0x6) SR: 83.33']
2.3,"Sohail Tanvir to Ahmed Shehzad, 1 run, hip-high short ball on off, picked off through midwicket",
2.4,"Sohail Tanvir to Pietersen, 1 run, full on off, KP is off the king pair with a little nudge to the leg side",
2.5,"Sohail Tanvir to Ahmed Shehzad, FOUR, shortish and outside off, Shehzad throws his bat at it and scythes it to the third man boundary",
2.6,"Sohail Tanvir to Ahmed Shehzad, 1 run, pitched up and outside off, driven to mid-off",
3.1,"Narine to Ahmed Shehzad, no run, knuckle ball goes the other way outside off, dabbed to point",
3.2,"Narine to Ahmed Shehzad, no run, pushed through on a length outside off, tapped to cover",
3.3,"Narine to Ahmed Shehzad, 1 run, really full on off, Shehzad plays a wristy drive to long-on",
3.4,"Narine to Pietersen, no run, KP drives away from the body and swishes the ball to cover",
3.5,"Narine to Pietersen, no run, full and outside off, gets forward and plays it back to Narine",
3.6,"Narine to Pietersen, 1 run, looks like a seam-up quick fizzer, punched down the ground to long-on",
4.1,"Mohammad Irfan to Pietersen, 1 run, full-toss on off, cracked to mid-off",
4.2,"Mohammad Irfan to Ahmed Shehzad, OUT, chopped on. Too close to the off stump for the cut although the length was short enough for the shot. Shehzad flashes his hands at the ball and ends up dragging a thick inside edge back onto the stumps",
4.3,"Mohammad Irfan to Rossouw, FOUR, Rossouw uses his feet right away and lifts this full ball over the top",['Ahmed Shehzad b Mohammad Irfan 15 (15b 2x4 0x6) SR: 100.00']
