Ball,Commentary,Wicket
0.1,"Zulfiqar Babar to Roy, no run, looped up and Babar finds turn with the new ball. No shot offered",
0.2,"Zulfiqar Babar to Roy, FOUR, dropped short and outside off, Roy rocks back and thumps it away to the midwicket boundary",
0.3,"Zulfiqar Babar to Roy, 1 run, sliding into the pads, nudged to leg for one",
0.4,"Zulfiqar Babar to Fakhar Zaman, no run, skids on outside off, and beats the attempted cut",
0.5,"Zulfiqar Babar to Fakhar Zaman, FOUR",
0.6,"Zulfiqar Babar to Fakhar Zaman, FOUR, tossed outside off, Zaman comes down the track and drills it over the bowler's head",
1.1,"Anwar Ali to Roy, no run",
1.2,"Anwar Ali to Roy, no run",
1.3,"Anwar Ali to Roy, no run, just short of a good length and outside off, drags a pull behind square on the leg side",
1.4,"Anwar Ali to Roy, 1 run, good length and outside off, Roy leans back and creams the ball to point",
1.5,"Anwar Ali to Fakhar Zaman, 1 run, pitched up and angling away outside off, Zaman presses forward and jabs the ball to mid-off",
1.6,"Anwar Ali to Roy, FOUR, bail-high short ball on off, Roy sits back and dispatches it to the midwicket boundary with a pull. The boundary ruins the over",
2.1,"Zulfiqar Babar to Fakhar Zaman, no run, uses his feet and pokes the ball to point",
2.2,"Zulfiqar Babar to Fakhar Zaman, 1 run",
2.3,"Zulfiqar Babar to Roy, 2 leg byes, tossed up and angling down the leg side, Roy skips out, and does not meet the pitch. The ball grazes the pad and rolls away fine on the leg side",
2.4,"Zulfiqar Babar to Roy, FOUR, Roy pre-meditates, goes for a reverse-sweep and nails the ball from the stumps. Sends it over point",
2.5,"Zulfiqar Babar to Roy, FOUR, Roy hits the repeat button now. Tossed outside leg, Roy fetches it from there and reverses-swats it over point again",
2.6,"Zulfiqar Babar to Roy, 1 run, very full on the stumps, non-turning ball, push-driven to mid-on",
3.1,"Anwar Ali to Roy, 1 run, Roy jumps down the track, takes a half-volley, and belts it down the ground",
3.2,"Anwar Ali to Fakhar Zaman, no run, full-toss outside off, driven straight to extra cover",
3.3,"Anwar Ali to Fakhar Zaman, 1 run",
3.4,"Anwar Ali to Roy, 1 run, yorker on leg stump, dug back to the bowler",
3.5,"Anwar Ali to Roy, SIX, half-volley on middle, free-hit, Roy does not need any second invitations. He launches it over the long-on boundary. Monster hit",
3.6,"Anwar Ali to Roy, SIX, length ball on middle stump, Roy clears his front leg again and blasts the ball over midwicket now. Back-to-back sixes. Lahore off to a flying start in Sharjah",
4.1,"Perera to Fakhar Zaman, FOUR, slower full ball outside off, Zaman leans into the drive and laces the ball in the gap between covers and mid-off",
4.2,"Perera to Fakhar Zaman, 1 run, another slower cutter outside off, dabbed towards point with soft hands",
4.3,"Perera to Roy, SIX, 112ks slower ball on off stump, Roy picks it and hoists it over the straight boundary. Thisara can't stop the bleeding",
4.4,"Perera to Roy, 1 run, short of a length on middle and leg, flapped to midwicket",
4.5,"Perera to Fakhar Zaman, 1 run, back of a length on off stump, shovelled away with the bottom hand to wide long-on",
4.6,"Perera to Roy, 1 run, back of the hand slower ball on middle and leg, tapped towards midwicket",
5.1,"Mohammad Nawaz to Roy, no run, short ball, darted in at leg stump, pulled to mid-on",
5.2,"Mohammad Nawaz to Roy, FOUR, dragged short on middle and leg, he goes over the top. Pulled over mid-on",
5.3,"Mohammad Nawaz to Roy, no run, Roy backs away outside the leg stump, Nawaz follows him. Punched down to long-on",
5.4,"Mohammad Nawaz to Roy, FOUR, fractionally short on off, Roy slugs it with all his might over midwicket",
5.5,"Mohammad Nawaz to Roy, 1 run, Fifty off 24 balls for Roy. Shovel-pulled away to deep midwicket. Stop him if you can",
5.6,"Mohammad Nawaz to Fakhar Zaman, FOUR, Zaman skips down the track, meets the pitch, and belts it straight past the bowler",
6.1,"Hasan Khan to Roy, 1 run, dropped short on off stump, pulled powerfully to wide long-on",
6.2,"Hasan Khan to Fakhar Zaman, 1 run, down the track and works a length ball into the vacant spaces on the leg side",
6.3,"Hasan Khan to Roy, no run, flighted on the leg stump or just outside, reverse-slapped straight to point",
6.4,"Hasan Khan to Roy, OUT, Hasan produces the breakthrough for Quetta. Sir Viv is pleased in the dug out. Slides in with the arm as opposed to turning away. Full delivery, Roy eyes up the leg side but misses the big swipe. Hasan hits the off stump and celebrates",['JJ Roy b Hasan Khan 51 (27b 6x4 3x6) SR: 188.88']
6.5,"Hasan Khan to Umar Akmal, no run, pushed through on middle, defended",
6.6,"Hasan Khan to Umar Akmal, no run",
7.1,"Mahmudullah to Fakhar Zaman, FOUR, Zaman gallops down the track and drills a very full ball to long-on",
7.2,"Mahmudullah to Fakhar Zaman, no run, slides on outside off, leans back and chops to backward point",
7.3,"Mahmudullah to Fakhar Zaman, FOUR, Zaman uses his feet again, Mahmudullah drags his length back outside off. Smeared over extra-cover",
7.4,"Mahmudullah to Fakhar Zaman, 1 run, picked off the pads through backward square leg",
7.5,"Mahmudullah to Umar Akmal, 1 run, slower offbreak, dabbed with the turn to midwicket",
7.6,"Mahmudullah to Fakhar Zaman, 2 runs, dropped short and outside off, leans back and cuts square through the off side",
8.1,"Hasan Khan to Umar Akmal, 1 run, tossed up outside off, driven on the front foot to long-off",
8.2,"Hasan Khan to Fakhar Zaman, 1 run, flatter and just a shade outside off, Zaman drops to one knee and drags a slog-sweep to deep midwicket",
8.3,"Hasan Khan to Umar Akmal, 2 runs, full and angled in on off, clipped away to deep midwicket running to is left",
8.4,"Hasan Khan to Umar Akmal, SIX, Umar comes down the track, takes it on the half-volley, and pumps it over the covers",
8.5,"Hasan Khan to Umar Akmal, no run, Umar uses his feet again, the bowler shortens his length. Punched to cover",
8.6,"Hasan Khan to Umar Akmal, 1 run, full, straight ball, knocked down to long-on",
9.1,"Zulfiqar Babar to Umar Akmal, 1 run, good length ball on middle and leg, Umar hangs back and clips through midwicket",
9.2,"Zulfiqar Babar to Fakhar Zaman, no run, Zaman uses his feet and nearly chips a return catch",
9.3,"Zulfiqar Babar to Fakhar Zaman, no run",
9.4,"Zulfiqar Babar to Fakhar Zaman, 1 run, Zaman skips out, this is a full-toss on the leg stump, he opens the face and drives to long-off",
9.5,"Zulfiqar Babar to Umar Akmal, 1 run, more round-arm than normal, angled in full, whipped away to cow corner",
9.6,"Zulfiqar Babar to Fakhar Zaman, no run, 98ks dart, Babar hurled it flatter, seeing Zaman step out. Sarfraz does not collect the ball cleanly. He swipes the bails on the second attempt, but by then Zaman is safe",
10.1,"Hasan Khan to Umar Akmal, FOUR, tossed up on off, Umar rushes down the track and dumps Hasan over his head. The runs continue to flow",
10.2,"Hasan Khan to Umar Akmal, no run, uses his feet, Hasan pulls his length back. Umar checks his drive and chips in front of cover",
10.3,"Hasan Khan to Umar Akmal, no run, fractionally short and outside off, chopped to backward point. Mix-up between the wickets, Zaman is nearly halfway down the pitch. Umar isn't interested. Zaman has enough time to hustle back",
10.4,"Hasan Khan to Umar Akmal, OUT, Umar comes down the track again, this time he is cramped for room. He attempts a wild swing and only miscues it to Mahmudullah at long-on",
10.5,"Hasan Khan to Mohammad Rizwan, no run, full and drifts in, blocked back to the bowler",['Umar Akmal c Mahmudullah b Hasan Khan 17 (14b 1x4 1x6) SR: 121.42']
10.6,"Hasan Khan to Mohammad Rizwan, no run, full, grips in the surface, and spins away outside off, forward-defensive to cover",
11.1,"Perera to Fakhar Zaman, 1 run, full and wide outside off, Zaman, having come down the track early, reaches out and ends up scything the ball over point",
11.2,"Perera to Mohammad Rizwan, no run, back of a length and outside off, sliced away to point",
11.3,"Perera to Mohammad Rizwan, no run, back of a length and outside off, cuts and can't beat Shehzad at point again",
11.4,"Perera to Mohammad Rizwan, 1 run, much fuller and outside off, Rizwan allows the ball to come to him, then opens the face and runs it down to third man",
11.5,"Perera to Fakhar Zaman, 1 run, back of a length and outside off, flashed on the back foot to extra cover",
11.6,"Perera to Mohammad Rizwan, 2 runs, good length and outside off, dragged away with the bottom hand to wide long-on",
12.1,"Hasan Khan to Fakhar Zaman, 1 run, comes down the track and hammers a full ball to long-off",
12.2,"Hasan Khan to Mohammad Rizwan, 1 run, uses his feet and clips it away to wide long-on",
12.3,"Hasan Khan to Fakhar Zaman, 1 run, fired on the pads, whipped to long-on",
12.4,"Hasan Khan to Mohammad Rizwan, 1 run",
12.5,"Hasan Khan to Fakhar Zaman, SIX, shortish and outside off, unleashes a clubbing swing and sends the ball soaring over wide long-on",
12.6,"Hasan Khan to Fakhar Zaman, 1 run, uses his feet yorks himself and jabs to cover",
13.1,"Zulfiqar Babar to Fakhar Zaman, OUT, tossed up and outside off, Zaman hares down the track, but is nowhere close to the pitch. Hoicks at the ball and picks out Shehzad at deep midwicket. No fifty for Zaman",
13.2,"Zulfiqar Babar to Delport, no run, really full on off, driven back to Babar",
13.3,"Zulfiqar Babar to Delport, 1 run, fired into the pads, clipped to midwicket",['Fakhar Zaman c Ahmed Shehzad b Zulfiqar Babar 47 (31b 6x4 1x6) SR: 151.61']
13.4,"Zulfiqar Babar to Mohammad Rizwan, no run, full on off, stabbed back to the bowler",
13.5,"Zulfiqar Babar to Mohammad Rizwan, no run, much loopier and outside off, gently pushed back to the bowler",
13.6,"Zulfiqar Babar to Mohammad Rizwan, 1 run, backs away outside leg, opens up the off side and drives inside-out to long-off",
14.1,"Mohammad Nawaz to Mohammad Rizwan, 1 run, flatter on off, chopped from there to short third man",
14.2,"Mohammad Nawaz to Delport, 1 run, back of a length on leg stump, forced away to deep midwicket",
14.3,"Mohammad Nawaz to Mohammad Rizwan, 1 run, Rizwan skips out, the bowler holds this full ball back. Check-pushed to long-off",
14.4,"Mohammad Nawaz to Delport, 1 run, yorker on middle, jammed down to long-off",
14.5,"Mohammad Nawaz to Mohammad Rizwan, SIX, Rizwan finally makes good connection. He charges down the track, gets a half-volley on off stump, and lofts it over the bowler's head for a six",
14.6,"Mohammad Nawaz to Mohammad Rizwan, no run, slides on with the arm on off, Rizwan hangs back and plays it back to the bowler",
15.1,"Mahmudullah to Delport, 1 run, good length and angled in on middle from around the stumps, hangs back and clips through midwicket",
15.2,"Mahmudullah to Mohammad Rizwan, 2 runs, tossed up just a shade outside off, Rizwan skies a slog sweep in the air. Deep square leg runs across, Hasan I think, attempts the catch, but loses his balance and tumbles over the boundary. He, however, had the presence of mind to tip the ball into the playing field before going over. Deep midwicket tore to his right. Nearly a relay catch",
15.3,"Mahmudullah to Mohammad Rizwan, 1 run, down the track and slogged in the direction of deep midwicket",
15.4,"Mahmudullah to Delport, no run, back of a length and outside off, flashed away to extra cover",
15.5,"Mahmudullah to Delport, 1 run, faster on off stump, punched away to wide long-off",
15.6,"Mahmudullah to Mohammad Rizwan, SIX, slower through the air on off stump, Rizwan drops to one knee and smites a slog-sweep. Puts Mahmudullah into the stands beyond midwicket",
16.1,"Mohammad Nawaz to Delport, FOUR, drifting down the leg side, picked up and swept over short fine leg",
