Ball,Commentary,Wicket
3.5,"Mohammad Sami to Delport, 1 run, back of a length at middle, tries to whip it through the leg side again, inside edge onto the thigh guard and it lands near the crease",
3.6,"Mohammad Sami to McCullum, no run, backs away, gets it good length, angled into him and bunts it back to the bowler",
4.1,"Mohammad Irfan to Delport, 1 run, full and angled into the pads, driven to mid-on, bit of a collision with the bowler as he runs and he would've been well out with a direct hit",
4.2,"Mohammad Irfan to McCullum, 1 run, short at middle, sits up nicely and he pulls it hard, but only slightly to deep square's leg",
4.3,"Mohammad Irfan to Delport, 1 run, back of a length on the hips, whips it with the angle behind square, Smith moves nimbly to his left at deep square and just manages to keep it in",
4.4,"Mohammad Irfan to McCullum, 1 run, back of a length on the hips, swivels as he attempts a pull, gets glove on it and it floats towards short fine who takes it on the bounce and uses his momentum moving right to do a 360 and shy at the stumps",
4.5,"Mohammad Irfan to Delport, OUT, bouncer in the corridor, takes his eyes off the ball on his attempted hook, a feeble response to that bouncer and it takes the top edge and goes straight to Shadab at point",['CS Delport c Shadab Khan b Mohammad Irfan 12 (16b 1x4 0x6) SR: 75.00']
4.6,"Mohammad Irfan to Fakhar Zaman, no run, back of a length outside off, pushes it to point off the front foot",
5.1,"Rumman Raees to McCullum, no run, back of a length, pitches outside leg, sits in the pitch and climbs on him. Gets squared up and defends with some respect",
5.2,"Rumman Raees to McCullum, 1 run, full at leg stump, backs away to try and bludgeon it through the leg side, but it's a thick inside edge to midwicket",
5.3,"Rumman Raees to Fakhar Zaman, 1 run, back of a length outside off, absolutely creams a pull shot, but straight to deep square",
5.4,"Rumman Raees to McCullum, no run, back of a length slower ball in the corridor, sneaks under his attempted slog",
5.5,"Rumman Raees to McCullum, OUT, slower ball, full outside off, tries to hit this hard, connects it nicely but straight to Misbah at mid-off. He picked the slower ball and waited, slowly getting his front foot out of the way to enable a nice bat swing. But there was no attempt at placement",
5.6,"Rumman Raees to Umar Akmal, no run, back of a length, angled across off stump, goes for the cut, under-edged to the keeper",['BB McCullum c Misbah-ul-Haq b Rumman Raees 11 (18b 2x4 0x6) SR: 61.11']
6.1,"Shadab Khan to Fakhar Zaman, 1 run, tossed up at middle stump, pushed down to long-on",
6.2,"Shadab Khan to Umar Akmal, 1 run, drops it short outside off, has enough time to go on the back foot and turn it into the leg side",
6.3,"Shadab Khan to Fakhar Zaman, FOUR, superb ball. A googly, pitched at a good length on middle stump, draws him forward, takes the outside edge and in another format, it would've been the perfect legspinner's wicket",
6.4,"Shadab Khan to Fakhar Zaman, OUT, back of a length at middle, spins back in and beats his premeditated reverse sweep. Hits him on the thigh in front of leg stump. Close call that, the height was questionable, but the umpire believes this is out...replays show it would've been umpire's call on review, so good decision. Zaman saw a slip in place after the previous ball and wanted to force the issue. Not a good shot.",
6.5,"Shadab Khan to Mohammad Rizwan, no run, pushes a faster one in at a good length outside off, hurries him on the cut shot and he hits it straight to short third man",
6.6,"Shadab Khan to Mohammad Rizwan, no run, beats his cut outside off with another slider",['Fakhar Zaman lbw b Shadab Khan 6 (5b 1x4 0x6) SR: 120.00']
7.1,"Watson to Umar Akmal, FOUR, good length at middle stump, walks across his stumps and just manages to get bat on his glance across the line. Would've been dead in front if he hadn't managed to get bat on that",
7.2,"Watson to Umar Akmal, no run, back of a length at middle stump, pushed off the back foot to midwicket. Offers the full face this time.",
7.3,"Watson to Umar Akmal, 1 run, back of a length, cramps him in the corridor but he gets right back and slices it to third man",
7.4,"Watson to Mohammad Rizwan, 1 run, good length at middle, fended off the front foot into the off side",
7.5,"Watson to Umar Akmal, 1 run, walks across his stumps, pushes this good length ball square",
7.6,"Watson to Mohammad Rizwan, no run, good length at off stump, defended off the front foot",
8.1,"Shadab Khan to Umar Akmal, 1 run, back of a length at off stump, goes back and drags it towards deep midwicket",
8.2,"Shadab Khan to Mohammad Rizwan, 1 run, dropped short at middle, pulled to deep midwicket",
8.3,"Shadab Khan to Umar Akmal, no run, good length at leg stump, wrong'un, tries to turn it into the leg side, raps him on the pads",
8.4,"Shadab Khan to Umar Akmal, no run, back of a length and spinning away from outside off, past the outside edge on his attempted cut",
8.5,"Shadab Khan to Umar Akmal, no run, another googly. Good length outside off, catches the inside edge on his forward prod and it rolls away to midwicket",
8.6,"Shadab Khan to Umar Akmal, FOUR, gives him the charge, doesn't get to the pitch, but goes through with the inside-out shot and gets just enough to lift it over cover",
9.1,"Watson to Mohammad Rizwan, no run, back of a length at middle, cramps him as he tries to turn it into the leg side, pushes it back to the bowler",
9.2,"Watson to Mohammad Rizwan, 1 run, good length at off stump, should've gone forward, is rooted to the crease, but there's some indication that the pitch is true. Punched to long-on comfortably",
9.3,"Watson to Umar Akmal, FOUR, full and drifted onto the pads, leans forward and flicks it nicely, in the air, between fine leg and deep square",
9.4,"Watson to Umar Akmal, 1 run, back of a length at middle, glanced to deep square leg",
9.5,"Watson to Mohammad Rizwan, no run, good length outside off, driven on the up, straight to cover",
9.6,"Watson to Mohammad Rizwan, OUT, full at off stump, gives him the charge and yorks himself. Tries to whip it across the line but he's completely missed this. Awful shot. Off stump is all over the place and Lahore have a big task now.",
10.1,"Amad Butt to Umar Akmal, no run, back of a length outside off, defended off the back foot",
10.2,"Amad Butt to Umar Akmal, FOUR, back of a length outside off, hangs back and offers what Boycott would call and uncultured slog at it. But gets enough bat to turn it to fine leg's left",
10.3,"Amad Butt to Umar Akmal, SIX, oooooooh! Sweet! Good length outside off, lifts it through the line, on the up straight over mid-off",['Mohammad Rizwan b Watson 3 (9b 0x4 0x6) SR: 33.33']
10.4,"Amad Butt to Umar Akmal, FOUR, back of a length on the hips and....oh dear. What happened there? Big man Irfan has gone down to field it, all right, but the ball has already deflected off his large levers before he can and run away for four",
10.5,"Amad Butt to Umar Akmal, 1 run, back of a length outside off, dabs it into the off side with soft hands",
10.6,"Amad Butt to Mohammad Irfan, no run, back of a length at off stump, sliced to backward point",
11.1,"Watson to Umar Akmal, no run, back of a length at middle stump, shapes up to slog it but misses out. Inside edge onto pad and back to the bowler",
11.2,"Watson to Umar Akmal, OUT, slower ball outside off, tries to jam it out to the off side, jams it into the ground and it bounces up. Watson is quickly across, swivels quickly, releases it even more quickly and breaks the stumps at the non-strikers as Irfan plonks his bat lazily...it's been reviewed. And it's out! Quick quick quick, from Watson, even if his bowling isn't so these days. He's got it in the field.",
11.3,"Watson to Umar Akmal, no run, good length at middle, clears the front foot and tries to slog this as well, just about gets an inside edge before it catches his back foot in front of the stumps",
11.4,"Watson to Umar Akmal, FOUR, full outside off, arches to the right as he squats and places it between short third man and point",
11.5,"Watson to Umar Akmal, 2 runs, back of a length at middle, pulled out to depe midwicket, who puts in a nice throw but a bad bounce takes it awakwardly upwards from Watson who is at the stumps. Would've been close it if he could've grasped that, there was a mix up",
11.6,"Watson to Umar Akmal, SIX, good length, angled into the pads, lifts it with the angle over the long leg boundary",['Mohammad Irfan (4) run out 0 (1b 0x4 0x6) SR: 0.00']
12.1,"Shadab Khan to Elliott, 1 run, good length outside off, gives him the charge and doesn't get to the pitch. Has to use his hands to push at it as it turns away slightly",
12.2,"Shadab Khan to Umar Akmal, no run, back of a length outside off, chopped straight to backward point",
12.3,"Shadab Khan to Umar Akmal, 1 run, short and wide, one hands comes off the bat as he cuts this to backward point",
12.4,"Shadab Khan to Elliott, no run, back of a length outside off, hurries him as he goes back and he pushes it to cover",
12.5,"Shadab Khan to Elliott, 1 run, googly, spins in from back of a length outside off, punched off the back foot to deep midwicket",
12.6,"Shadab Khan to Umar Akmal, 1 run, back of a length outside off, dabbed to short third man",
13.1,"Rumman Raees to Umar Akmal, no run, back of a length, angled away from outside off, tries to push it off the back foot to third man, but it's a slower ball that sits in the pitch and climbs past the outside edge",
13.2,"Rumman Raees to Umar Akmal, 1 run, bouncer angled high and wide away from the batsman, but he gets his bat up and uses a lot of effort to pull this into the lg side for a single",
13.3,"Rumman Raees to Elliott, 1 run, short and at middle stump, pulled to deep midwicket",
13.4,"Rumman Raees to Umar Akmal, 1 run, full at off stump, steps down the track, meets it on the full and drives it mid-off. Gets across quickly to compete the run",
13.5,"Rumman Raees to Elliott, 1 run, slower ball, good length outside off, punched past the non-striker to mid-off's right",
13.6,"Rumman Raees to Umar Akmal, SIX, full and wide, throws his hands at it and slices it over point, goes high and well past Duckett's dramatic dive at the boundary - he was nowhere near it. Akmal has his helmet off as he acknowledges his fifty. This means a great deal to him",
14.1,"Mohammad Irfan to Elliott, 1 run, back of a length outside off, follows the batsman who shuffles across and runs it down to third man",
14.2,"Mohammad Irfan to Umar Akmal, no run, good length outside off, tries to chop it past point, no feet, gets beaten",
14.3,"Mohammad Irfan to Umar Akmal, FOUR, short and wide, cut away regally past a diving point's right",
14.4,"Mohammad Irfan to Umar Akmal, 1 run, good length outside off, pushed off the front foot to deep cover",
14.5,"Mohammad Irfan to Elliott, 1 run, good length at the pads, tries to whip it over midwicket, gets an inside edge onto pad and it flies harmlessly towards long-on",
14.6,"Mohammad Irfan to Umar Akmal, no run, back of a length outside off, tries to turn it into the leg side, hits it back to the bowler",
15.1,"Rumman Raees to Elliott, 1 run, full at middle stump, punched to long-on",
15.2,"Rumman Raees to Umar Akmal, 2 runs, yorker at middle stump, walks across the stumps and turns it behind square where the deep fielder has to run a few yards to his right",
15.3,"Rumman Raees to Umar Akmal, no run, yorker at off stump, dug out to point",
15.4,"Rumman Raees to Umar Akmal, no run, yorker at off stump, pushed off the front foot towards mid-off",
15.5,"Rumman Raees to Umar Akmal, FOUR, overpitched on the pads, flicks it nonchalantly, one bounce, four at the square leg boundary",
15.6,"Rumman Raees to Umar Akmal, 1 run, drops it short at middle, pulled to deep square",
16.1,"Shadab Khan to Umar Akmal, no run, short and wide, goes for the cut, just beats him on the outside edge",
16.2,"Shadab Khan to Umar Akmal, OUT, he's got him! What a day this guy is having! Akmal has played across on one too many deliveries. and this faster googly has caught him in front of the stumps as he tries to whip it into the leg side and Shadab knew the moment he missed that he's got his man. Off on a mini-Tahir run. Islamabad straight back into it.",
16.3,"Shadab Khan to Narine, no run, short outside off, Narine goes back and is looking over the midwicket boundary to see if his pull connected, but it's in the keeper's hands",
16.4,"Shadab Khan to Narine, SIX, oooooooo! Full, on the pads, stays in the crease, minimal movement and lifts it over square! That was huge!",
16.5,"Shadab Khan to Narine, SIX, and again! This one is classy! Back of a length outside off, hangs back in the crease and pulls it over midwicket",
16.6,"Shadab Khan to Narine, no run, good length outside off, swings at it again, but it's a googly and spins past the bat",
17.1,"Mohammad Sami to Elliott, FOUR, overpitched at leg stump, clears the front foot and slogs it past midwicket",['Umar Akmal lbw b Shadab Khan 66 (42b 8x4 3x6) SR: 157.14']
17.2,"Mohammad Sami to Elliott, 2 runs, length ball outside off, slapped hard to deep point, where Duckett puts in a slide but takes too long to get back up and get in a throw. They come back for two",
17.3,"Mohammad Sami to Elliott, no run, superb bouncer, directed at a middle stump line and he wasn't close to connecting that hook shot",
17.4,"Mohammad Sami to Elliott, 4 byes, another great bouncer, similar line, similar height, but it's burst straight through Haddin's gloves. Tips it over the bar, which means punishment in this game",
17.5,"Mohammad Sami to Elliott, no run, length ball, tries to club it through midwicket, but gets an inside edge onto the boot",
17.6,"Mohammad Sami to Elliott, 2 runs, back of a length outside leg, horrible line considering square leg has just come in. Luckily, he miscues the pull and it floats past the square leg fielder and deep midwicket comes across",
18.1,"Rumman Raees to Narine, OUT, in the blockhole...and out! It was tailing in viciously and struck him on leg stump, but you've gotta reckon that was going down the leg side. We'll wait for the replays, but this looks like another howler...yep. Snicko shows disturbance too.",
18.2,"Rumman Raees to Sohail Tanvir, 1 run, in the blockhole at leg stump again, Tanvir has held his shape and whipped it to deep midwicket",
18.3,"Rumman Raees to Elliott, FOUR, short at middle, shuffles ever so slightly and nails the pull shot to deep square leg's right",
18.4,"Rumman Raees to Elliott, 1 run, slower ball, full outside off, picks it, waits for it, and carves it out to sweeper cover",
18.5,"Rumman Raees to Sohail Tanvir, no run, slower bouncer in the corridor, through the hook too early, beaten",
18.6,"Rumman Raees to Sohail Tanvir, OUT, slower ball, full at middle, he gets under it and whips it. It looks a gorgeous shot, but there's only height on it. Hardly any distance. Deep square leg runs in and takes an easy catch",
19.1,"Mohammad Sami to Aamer Yamin, OUT, would you believe this?! Gets one on his hips, tries to whip it over square leg off the back foot. That's now what he should've been doing. It bobbles up and square leg takes it easily...have they crossed over? Looks like it",['SP Narine lbw b Rumman Raees 12 (5b 0x4 2x6) SR: 240.00']
19.2,"Mohammad Sami to Elliott, SIX, he knows only one way to do it! What a shot! Length ball at off stump, goes deep in his crease and launches it over long-on to end all this drama. Poor ball in the circumstances, but what a finish from this guy. Watches it sail over and drops the bat like the metaphorical mic",
