Ball,Commentary,Wicket
4.6,"Russell to Shoaib Malik, no run, seaming in a bit, no room, and inside edge goes on to hit the pads",
5.1,"Mohammad Irfan to Iftikhar Ahmed, 1 run, bit of angle outside off and Iftikhar guides the ball to third man",
5.2,"Mohammad Irfan to Shoaib Malik, no run, back of length on off, he helps it to backward point",
5.3,"Mohammad Irfan to Shoaib Malik, OUT, heaves to the leg side, gets a bottom edge and Haddin takes it easily! Duck or Shoaib Malik. He opened up early and swung his bat a long way but the ball went under the ball, only after taking an edge",
5.4,"Mohammad Irfan to Bopara, no run, on length on off and Bopara defends it back patiently",
5.5,"Mohammad Irfan to Bopara, no run, on the middle stump now, on length again, and Bopara presents a straight bat again",['Shoaib Malik c †Haddin b Mohammad Irfan 0 (4b 0x4 0x6) SR: 0.00']
5.6,"Mohammad Irfan to Bopara, no run, moves across a bit and Irfan makes the ball chase him, Bopara defends it to gully",
6.1,"Badree to Iftikhar Ahmed, 1 run, shortish ball and he starts with a googly that comes in sharply, beats him to hit him on the pad",
6.2,"Badree to Bopara, no run",
6.3,"Badree to Bopara, FOUR, shortish outside off, he goes for a cut, gets a thick edge and it goes just wide of slip for four",
6.4,"Badree to Bopara, 1 run, better looking shot - drives the fuller one to sweeper cover for one",
6.5,"Badree to Iftikhar Ahmed, no run, short and quick out side off, he cuts and misses",
6.6,"Badree to Iftikhar Ahmed, no run, targets the stumps and Iftikhar defends it back in orthodox fashion",
7.1,"Russell to Bopara, no run, back of length and angling in, Bopara defends it softly to leg",
7.2,"Russell to Bopara, 1 run, nicely driven this time, between backward point and cover point for one",
7.3,"Russell to Iftikhar Ahmed, 1 run, excellent yorker on the off stump, inside edge goes to leg and they sneak in a single",
7.4,"Russell to Bopara, 1 run, shorter now and he pulls it to deep midwicket for one",
7.5,"Russell to Iftikhar Ahmed, no run, too full and he hammers it back but straight to Russell",
7.6,"Russell to Iftikhar Ahmed, 1 run, angling in towards leg and he clips it to deep square leg for one",
8.1,"Badree to Iftikhar Ahmed, no run, flatter on middle and leg, nudged to the leg side",
8.2,"Badree to Iftikhar Ahmed, OUT, can't keep Russell out of the action, can you? Takes a good catch running to his right from long-on. It was a short ball on off, Iftikhar pulled it high but couldn't send it too far. Dre Russ ran in and to his right and got under it just in time",
8.3,"Badree to Bopara, 1 run, sweeps from outside off to fine leg for one",
8.4,"Badree to ten Doeschate, no run, fullish on middle and leg, tucked to square leg",
8.5,"Badree to ten Doeschate, 1 run, flighted full toss on leg, driven down to long-on and he's off the mark",['Iftikhar Ahmed c Russell b Badree 8 (14b 1x4 0x6) SR: 57.14']
8.6,"Badree to Bopara, 2 runs, flatter now on middle, Bopara gets into the sweeping position early and sends it fine enough to come back for the second",
9.1,"Imran Khalid to ten Doeschate, no run, little short on the stumps and he defends it back",
9.2,"Imran Khalid to ten Doeschate, no run, fuller on the stumps and it's pushed back to the bowler",
9.3,"Imran Khalid to ten Doeschate, 1 run, fuller on the pads this time and he clips it to deep square leg",
9.4,"Imran Khalid to Bopara, no run, fuller outside office and it's driven to cover",
9.5,"Imran Khalid to Bopara, no run, shuffles down, he pitches it shorter and Bopara pushes it straight to cover again",
9.6,"Imran Khalid to Bopara, 1 run, errs towards the leg side now and Bopara tucks it to deep midwicket easily",
10.1,"Badree to Bopara, 1 run, flat with no turn around off, he goes back and works it to leg",
10.2,"Badree to ten Doeschate, no run, fullish on middle and leg and it's tucked to square leg",
10.3,"Badree to ten Doeschate, no run, googly coming in from outside off, he leans forward and blocks",
10.4,"Badree to ten Doeschate, 1 run, comes down for the shorter ball turning away and helps it with the turn to point for one",
10.5,"Badree to Bopara, 1 run, on the leg side and he sweeps it to short fine leg for one",
10.6,"Badree to ten Doeschate, no run, slower through the air outside off, he tries to punch off the back foot and manages only a bottom edge that doesn't go far",
11.1,"Imran Khalid to Bopara, 2 runs, full on the stumps, driven down to long-on for one",
11.2,"Imran Khalid to Bopara, no run, slides it in towards middle stump and it's pushed to cover",
11.3,"Imran Khalid to Bopara, no run, touch wider outside off it's pushed back to the bowler",
11.4,"Imran Khalid to Bopara, 2 runs, turns it away a bit from off and he drives it to sweeper cover and then do well to come back for the second",
11.5,"Imran Khalid to Bopara, 1 run, too full on middle and it's driven down firmly to long-off",
11.6,"Imran Khalid to ten Doeschate, no run, can't get the sweep too far away as he takes it on the body and the keeper collects on the leg side",
12.1,"Badree to Bopara, 2 runs, flat on the stumps, tucked away to leg off the back foot",
12.2,"Badree to Bopara, 1 run, turns in the googly a little bit and it's helped to leg for one",
12.3,"Badree to ten Doeschate, 1 leg bye, comes down to whip it to leg but gets a leg bye on the off side",
12.4,"Badree to Bopara, 1 run, leans towards the ball and clips it from off to leg for one",
12.5,"Badree to ten Doeschate, 2 runs, fullish on the stumps and he sweeps it with hard hands to fine leg",
12.6,"Badree to ten Doeschate, 2 runs, shortish outside off, he slaps it on the off side and calls for two as it's gone a bit wide of long-off and they complete two",
13.1,"Imran Khalid to Bopara, 1 run, fullish on the pads, clipped down to long-on for one",
13.2,"Imran Khalid to ten Doeschate, 1 run, comes down as the ball comes in with the angle, he defends it to leg for one",
13.3,"Imran Khalid to Bopara, SIX, makes room for the full delivery and sends it flying over the wide long-off boundary for a clean six!",
13.4,"Imran Khalid to Bopara, 1 run, makes room again and this time works it to long on for one",
13.5,"Imran Khalid to ten Doeschate, 2 runs, fullish outside off, he drives through the covers and come back for two again",
13.6,"Imran Khalid to ten Doeschate, no run, shuffles down for the straight delivery, no room for him to put it away",
14.1,"Smith to Bopara, no run, slower ball on off stump and Bopara pushes back to the bowler",
14.2,"Smith to Bopara, 2 runs, tailing down the leg, tickles to short fine leg and big 7'1 Irfan does well. Throws off balance and they scamper for the second",
14.3,"Smith to Bopara, 1 run, pitched further up on off and thumped down the ground for a single",
14.4,"Smith to ten Doeschate, 1 run, tad wide on off stump and he chops it wide of point",
14.5,"Smith to Bopara, 1 run, sanunter down the track and punched to vacant on side for a run",
14.6,"Smith to ten Doeschate, 2 runs, played with gentle hands this time around, acres of vacant space on the leg side and they pinch a couple more",
15.1,"Mohammad Irfan to Bopara, 1 run, low full toss from round the stumps and punched to cover. Skipper dives and does well.",
15.2,"Mohammad Irfan to ten Doeschate, 1 run, altered hes length and dragged it back a bit and awkwardly pulled to square leg",
15.3,"Mohammad Irfan to Bopara, no run, lovely shot, but finds point. Tad wide on off stump, waited for the ball and slapped straight to the fielder.",
15.4,"Mohammad Irfan to Bopara, 1 bye, saw him coming and flummoxes him with a slower one on off stump. Bopara on the move plays all around this one and Haddin fails to gather it cleanly",
15.5,"Mohammad Irfan to ten Doeschate, 1 run, width offered and thwacked to deep cover",
15.6,"Mohammad Irfan to Bopara, 2 runs, back of a length, angled in and a miscued pull eludes short mid-wicket, couple more.",
16.1,"Mohammad Sami to ten Doeschate, no run, short on middle and off and it was too quick for the batsman. Pull and a miss.",
16.2,"Mohammad Sami to ten Doeschate, 1 run, length ball on off stump, Tendo hanging on the back foot and pushes it the sweeper cover",
16.3,"Mohammad Sami to Bopara, OUT, has he picked out the fielder? Yes he has. It was a slower, back of a length ball, and Bopara pulls to deep midwicket off the front foot. Smith sprints in and takes a fine low catch. Hang on, they are checking whether it was a clean take or not. The third umpire is asked to check and replays show it's clean, up goes the finger",
16.4,"Mohammad Sami to Imad Wasim, 1 run, just around the off stump and he helps it towards backward point for a quick single",
16.5,"Mohammad Sami to ten Doeschate, OUT, second wicket of the over and RTD is caught behind! It was shortish outside off, the batsman heaved to the leg side and the ball kissed the bottom edge before falling in the keeper's gloves. What figures from Sami as he removes the two well-set batsmen",
16.6,"Mohammad Sami to Sohail Khan, 1 run, shuffles across a step and works the ball to leg for one",
17.1,"Russell to Sohail Khan, 1 run, sort of length outside off, he helps it wide of backward point for one",['RS Bopara c Smith b Mohammad Sami 37 (36b 1x4 1x6) SR: 102.77']
17.2,"Russell to Imad Wasim, 1 run, towards the hips and he works it away to fine leg for one",
17.3,"Russell to Sohail Khan, no run, bangs in the short ball, Sohail pulls and misses it completely",
17.4,"Russell to Sohail Khan, 2 runs, connects well this time and finds the gap too! It was short and he pulled it away between deep midwicket and long-on, for two",['RN ten Doeschate c †Haddin b Mohammad Sami 16 (23b 0x4 0x6) SR: 69.56']
17.5,"Russell to Sohail Khan, 1 run, full outside off now and he lofts it down to long-off for one",
17.6,"Russell to Imad Wasim, FOUR, bit too full around the off stump and he whips it away with a big swing, in the gap between deep midwicket and long-on for a four",
18.1,"Mohammad Sami to Sohail Khan, 1 run, back of length outside off, Sohail shuffles across and works it to leg",
18.2,"Mohammad Sami to Imad Wasim, OUT, yes, another one for Sami and it's his fourth today, 100th in T20 matches overall! Back of length well outside off, Imad Wasim cut the ball as he got some room but found the fielder at backward point who didn't have to move much!",
18.3,"Mohammad Sami to Usama Mir, OUT, five-for for Sami! Usama got a short of length ball, he pulled it away but didn't middle it. Russell ran in a long way from long-on and did well to catch it in the end",
18.4,"Mohammad Sami to Sohail Khan, 1 run, good ball outside off and Sohail Khan defends it patiently outside off",
18.5,"Mohammad Sami to Mohammad Amir, 1 run, angling away a bit outside off and it's steered just wide of point for one",
18.6,"Mohammad Sami to Sohail Khan, 4 leg byes, big lbw appeal from Sami as the batsman shuffles across and is hit on the pad, it deflects away and fine on the leg side for four leg byes",
19.1,"Russell to Mohammad Amir, no run, slower one outside off and he swings and misses",
19.2,"Russell to Mohammad Amir, FOUR, low full toss outside off, and he does well to drive that with good timing, between cover and mid-off for a four",['Imad Wasim c Asif Ali b Mohammad Sami 6 (4b 1x4 0x6) SR: 150.00']
19.3,"Russell to Mohammad Amir, no run, short ball now to mix it up, pulls and misses",
19.4,"Russell to Mohammad Amir, 1 leg bye, almost taken in spectacular fashion by Haddin! It came into the batsman from around off stump, deflected off the pad and Haddin dived to his left but it wasn't off the bat, so not a chance put down. Leg bye only",['Usama Mir c Russell b Mohammad Sami 0 (1b 0x4 0x6) SR: 0.00']
19.5,"Russell to Sohail Khan, no run",
19.6,"Russell to Sohail Khan, OUT, slogs the last ball, it's gone very high and Khalid Latif at deep midwicket comes in a few steps to take that comfortably and it's all over with the 20 overs",
