Ball,Commentary,Wicket
17.4,"Cooper to Bopara, 1 run, drags his length back a bit on off and pulled of his hips",
17.5,"Cooper to Mushfiqur Rahim, no run",['Imad Wasim c Delport b Cooper 11 (7b 0x4 1x6) SR: 157.14']
17.6,"Cooper to Mushfiqur Rahim, 2 runs, straight up in the air and the big Caribbean drops. So the sixth chances went down begging, It was tad fuller on off stump and Mushi was trying to send that back to Bangladesh but only managed an a top edge. Gayle at cover back peddles a few yards and he never looked like catching it",
18.1,"Bravo to Bopara, SIX, full on off and thwacked back over the bowlers head. That was hit with some power",
18.2,"Bravo to Bopara, FOUR, touch wide on off stump and steered to third man and another boundary",
18.3,"Bravo to Bopara, 2 runs, length ball on off stump and flats bats it down the ground for a couple more",
18.4,"Bravo to Bopara, 1 run, in the block-hole and digs it out for a single",
18.5,"Bravo to Mushfiqur Rahim, 1 run, wide yorker on off stump and sliced to cover for a run",
18.6,"Bravo to Bopara, SIX, Thank You very much says Ravi Bopara. Full bunger on middle and off, real thwack me ball and he goes over wide long-on for another monstrous hit",
19.1,"Ehsan Adil to Mushfiqur Rahim, 1 run, slower ball on middle and leg, nudged to on side for a single",
19.2,"Ehsan Adil to Bopara, FOUR, shortish-leg stumpish and he's a good geography student. Plants his front foot across and whips to long leg. No one out there",
19.3,"Ehsan Adil to Bopara, 2 runs, short on off and pulled to vacant on side for a couple more. Acres of space.",
19.4,"Ehsan Adil to Bopara, 1 run, full and wide on off stump and squeezed to deep for a single",
19.5,"Ehsan Adil to Mushfiqur Rahim, FOUR, nicely done! Back of a length on off stump, got on top of the bounce and tapped over short third man for four more",
19.6,"Ehsan Adil to Mushfiqur Rahim, 1 run, slower ball on middle and leg, mistimed to on side for a single.",
