Ball,Commentary,Wicket
0.1,"Shoaib Malik to Gayle, no run, tossed up outside off, driven straight to extra cover",
0.2,"Shoaib Malik to Gayle, 1 run, leg stumpish length ball, tucks through leg side",
0.3,"Shoaib Malik to Delport, no run, on a length, touch wide, left alone",
0.4,"Shoaib Malik to Delport, no run, pushes full on off stump, blocks it",
0.5,"Shoaib Malik to Delport, no run, tossed up around the off stump, hits him straight on the back leg, may be just the impact outside off, huge appeal...",
0.6,"Shoaib Malik to Delport, FOUR, short of a length ball and kept straightening after pitching outside off, punches through cover point",
1.1,"Sohail Khan to Gayle, no run, on a good length and moves across after pitching on off stump, left alone",
1.2,"Sohail Khan to Gayle, FOUR, once again gets the away movement with the angle, touch wide form a shortish length. Gayle throws his bat which catches the outside edge and flies over the slip cordon..",
1.3,"Sohail Khan to Gayle, no run, good length ball on leg stump, met with a straight face..",
1.4,"Sohail Khan to Gayle, no run, length ball around off, thrust uppishly and quite fiercely down to mid-on",
1.5,"Sohail Khan to Gayle, no run, short ball on middle stump, beaten..pacy stuff, cramps him",
1.6,"Sohail Khan to Gayle, FOUR, length ball moving across from the leftie, clears the front leg and swung it nicely up and over the midwicket, generates enough power onto it and clears the fence..",
2.1,"Shoaib Malik to Delport, no run, clips the pad down leg as he tries to flick this length ball..",
2.2,"Shoaib Malik to Delport, 1 run, flat length ball on middle, nudges it towards midwicket",
2.3,"Shoaib Malik to Gayle, no run, pushes it from the crease towards the off side",
2.4,"Shoaib Malik to Gayle, no run, driven straight back to the bowler, touch short..",
2.5,"Shoaib Malik to Gayle, 1 run, straying on the pads, clips it around the corner for a single",
2.6,"Shoaib Malik to Delport, 1 run, punches this short ball to wide of mid-off",
3.1,"Sohail Khan to Delport, no run, back of a length around off, punches to extra cover",
3.2,"Sohail Khan to Delport, FOUR, comes down the track and took it on the full, driven to the left of mid-off and races away to the fence..",
3.3,"Sohail Khan to Delport, 1 run, slower full ball around the leg stump, clips it away to the leg side",
3.4,"Sohail Khan to Gayle, 1 run, waits for this length ball, works it through midwicket",
3.5,"Sohail Khan to Delport, no run, pushes from the crease towards the off side",
3.6,"Sohail Khan to Delport, 1 run, works this length ball towards on side..",
4.1,"Shoaib Malik to Delport, 1 run, works this length ball through square leg",
4.2,"Shoaib Malik to Gayle, 1 run",
4.3,"Shoaib Malik to Delport, FOUR",
4.4,"Shoaib Malik to Delport, no run",
4.5,"Shoaib Malik to Delport, 1 run, onto the toes, pushes to wide of mid-on",
4.6,"Shoaib Malik to Gayle, SIX, tossed up delivery around the off stump, skips down the track and belts it flat to wide of long-on region..",
5.1,"Sohail Tanvir to Delport, no run, pushes full and wide across, tries to squeeze it out, but beaten..",
5.2,"Sohail Tanvir to Delport, no run, once again can't put bat outside off",
5.3,"Sohail Tanvir to Delport, FOUR, drags this short and way down leg, helps that way to long leg fence with the man inside the circle..",
5.4,"Sohail Tanvir to Delport, 1 run, pierce the gap between mid-off and extra cover for a single, driven on the rise..",
