Ball,Commentary,Wicket
11.5,"Mohammad Nawaz to Imran Khalid, 2 runs, darted outside off, sliced drive behind square on the off side",
11.6,"Mohammad Nawaz to Imran Khalid, 1 run, slapped from outside off to deep point",
12.1,"Mohammad Nabi to Imran Khalid, 1 run, pushed through outside off, swept behind square",
12.2,"Mohammad Nabi to Kamran Ghulam, no run, offbreak on off, dropped defensively in front of his feet",
12.3,"Mohammad Nabi to Kamran Ghulam, 1 run, turn and bounce outside off, played towards backward point",
12.4,"Mohammad Nabi to Imran Khalid, no run, the batsman uses his feet, but does not meet the pitch. Hit on the pad",
12.5,"Mohammad Nabi to Imran Khalid, 2 runs, Anwar Ali runs to his right from long-off and shells it. ""It helps"" says Haddin. Full and outside off, sliced in the air... Anwar covers some ground but can't hang on",
12.6,"Mohammad Nabi to Imran Khalid, FOUR, shortish and outside off, with extra bounce, top-edged cut behind point, runs away for four",
13.1,"Mohammad Nawaz to Kamran Ghulam, 1 run, full and aimed at the pads, jabbed through midwicket",
13.2,"Mohammad Nawaz to Imran Khalid, SIX, length ball wide outside off, swiped for a six, in the gap between midwicket and long-on",
13.3,"Mohammad Nawaz to Imran Khalid, OUT, Nawaz hits back and finds the edge. He fires a flat, faster ball outside off. Nawaz generates just enough bounce. Khalid shapes to cut, loses his shape, and nicks it behind to the keeper",
13.4,"Mohammad Nawaz to Russell, no run, slides on middle, Russell pushes it back to the bowler",
13.5,"Mohammad Nawaz to Russell, no run, darted outside off, Russell looks to cut now. Misses",
13.6,"Mohammad Nawaz to Russell, no run, arm-ball, snakes in on off, defended",
14.1,"Zulfiqar Babar to Kamran Ghulam, no run, angled in, held up in the pitch, chipped in front of Babar",
14.2,"Zulfiqar Babar to Kamran Ghulam, 2 runs, full ball on off, wild slog-sweep over midwicket",['Imran Khalid c †Sarfraz Ahmed b Mohammad Nawaz 18 (18b 1x4 1x6) SR: 100.00']
14.3,"Zulfiqar Babar to Kamran Ghulam, 1 run, slides in with the arm on middle, turned to short fine leg",
14.4,"Zulfiqar Babar to Russell, no run, yorker, nailed at the base of off.Russell jabs his bat down hurriedly",
14.5,"Zulfiqar Babar to Russell, 1 run, 93ks dart on the stumps, hacked to the leg side",
14.6,"Zulfiqar Babar to Kamran Ghulam, no run, Babar gives this more air outside off, Ghulam uses his feet and drives to cover",
15.1,"Elliott to Russell, 1 run, flicked off the pads through backward square leg",
15.2,"Elliott to Kamran Ghulam, 1 run, fractionally short and straight in line, lap pulled away behind square on the leg side",
15.3,"Elliott to Russell, 1 run, bumpy short slow ball outside off, top-edged pull, lands in front of deep midwicket",
15.4,"Elliott to Kamran Ghulam, 1 run",
15.5,"Elliott to Russell, FOUR, 104.4ks back of a length and outside off, Russell loads up and flat-bat whacks it to the left of Elliott",
15.6,"Elliott to Russell, 1 run, length and outside off, drilled forcefully to deep cover",
16.1,"Zulfiqar Babar to Russell, no run, blockhole ball, dug out",
16.2,"Zulfiqar Babar to Russell, 1 run, yorker, Russell steps away and drills to long-off",
16.3,"Zulfiqar Babar to Kamran Ghulam, 1 run, slower through the air, angled in from wide of the crease. Swept behind square",
16.4,"Zulfiqar Babar to Russell, 1 run, pretty full and outside off, muscled through the covers",
16.5,"Zulfiqar Babar to Kamran Ghulam, 1 run, down the track, this full toss is driven to long-off",
16.6,"Zulfiqar Babar to Russell, OUT, Sarfraz hugs and jumps onto Babar. Full, straight ball. Russell slogs across the line. He can't make contact and is out leg-before. Russell goes and with it Islamabad's chances of a healthy total?",
17.1,"Elliott to Kamran Ghulam, OUT, top running catch at deep midwicket. A touch short on off, Ghulam pulls in the air. Anwar Ali sprints in from deep midwicket, plunges forward, to grab it. Elliott is having a ball in Sharjah",
17.2,"Elliott to Saeed Ajmal, 1 run, back of a length on off, poked behind square",
17.3,"Elliott to Rumman Raees, 1 run, slower roller on middle, prodded towards point from the crease",
17.4,"Elliott to Saeed Ajmal, SIX, floated full and outside off, Ajmal clears long-off with a lofted hit",
17.5,"Elliott to Saeed Ajmal, 1 run, too straight in line, whipped through backward square leg",['AD Russell lbw b Zulfiqar Babar 10 (13b 1x4 0x6) SR: 76.92']
17.6,"Elliott to Rumman Raees, no run, gentle roller on off, defended to cover",
18.1,"Aizaz Cheema to Saeed Ajmal, 1 run, full and wide outside off, played behind point, towards third man",['Kamran Ghulam c Anwar Ali b Elliott 9 (12b 0x4 0x6) SR: 75.00']
18.2,"Aizaz Cheema to Rumman Raees, 1 run, back of a length and outside off, flat-batted to mid-off",
18.3,"Aizaz Cheema to Saeed Ajmal, 1 run, middle-stump yorker, squeezed through square leg off the inside half of the bat",
18.4,"Aizaz Cheema to Rumman Raees, no run, length ball outside off, flat-bat thump ram-rod straight down the ground, so much so it hits the stumps at Cheema's end. The zing bails go flying",
18.5,"Aizaz Cheema to Rumman Raees, OUT, Raaes charges down the track. He misses this slower ball. Cheema hits the leg stump. How soft was that?Islamabad nine down",
18.6,"Aizaz Cheema to Mohammad Irfan, no run, short ball on off, defended to midwicket",
19.1,"Anwar Ali to Saeed Ajmal, OUT, Islamabad 117 all out. Slower ball, Ajmal plays a weak pull and holes out to deep square leg",
