Ball,Commentary,Wicket
10.6,"Adnan Rasool to Tamim Iqbal, FOUR, comes out as the bowler pushes quicker and down the leg side, healthy glance to the left of the shortish fine leg for another boundary..",
11.1,"Mendis to Mohammad Hafeez, 2 runs, short and down leg, helps it away to wide of deep backward square leg for a couple",
11.2,"Mendis to Mohammad Hafeez, OUT, and finally something for the Qalandar's fans to cheer, but quite late and honestly nothing much to impact on the game. He pushes full and wide as Hafeez skips down the track, misses out completely there and keeper does the rest.",['Mohammad Hafeez st †Mohammad Rizwan b Mendis 43 (37b 3x4 3x6) SR: 116.21']
11.3,"Mendis to Malan, no run, length ball on middle stump, defends",
11.4,"Mendis to Malan, 1 run, pushes full and wide outside off, driven down to sweeper cover",
11.5,"Mendis to Tamim Iqbal, 1 run, punches this short ball through midwicket for a single",
11.6,"Mendis to Malan, no run, tossed up delivery outside off, driven to cover..",
12.1,"Bravo to Tamim Iqbal, 1 run, tucks it around the corner for a single..",
12.2,"Bravo to Malan, 1 run, short of a length outside off, waits an dabs it to third man",
12.3,"Bravo to Tamim Iqbal, no run, length ball outside off, driven off the front foot to point",
12.4,"Bravo to Tamim Iqbal, no run, pushes from the crease towards the off side",
12.5,"Bravo to Tamim Iqbal, no run, full and angling down the leg, clips it to short fine leg..",
12.6,"Bravo to Tamim Iqbal, 1 run, length ball outside off, leans forward and driven down to sweeper cover, hundred up for Peshawar Zalmi..",
13.1,"Mendis to Tamim Iqbal, 1 run, full and wide outside off, pushes towards wide of cover point",
13.2,"Mendis to Malan, no run, blocks it from the crease",
13.3,"Mendis to Malan, no run, once again a full ball, pushes back to the bowler",
13.4,"Mendis to Malan, 1 run, drives this full ball back past the bowler for a single",
13.5,"Mendis to Tamim Iqbal, 1 run, full and way outside off, squeezes it out through cover point for a single..",
13.6,"Mendis to Malan, 2 runs, touch short and down the leg side, fumble down at deep square leg allows the second..",
14.1,"Gayle to Tamim Iqbal, 1 run, tossed up on the leg, tucks it towards shortish fine leg..",
14.2,"Gayle to Malan, 1 run, tossed up outside off, driven straight to extra cover who can't field it cleanly, hits him on the shoulder..",
14.3,"Gayle to Tamim Iqbal, 1 run, full toss outside off, squeezes it out through backward point and gets to his fifty",
14.4,"Gayle to Malan, 1 run, full ball on the middle stump, driven just to the right of Gayle..",
14.5,"Gayle to Tamim Iqbal, no run, defended with the full face by getting forward",
14.6,"Gayle to Tamim Iqbal, 1 run, tossed up on the leg, clears the front leg and works it out down to long-off",
15.1,"Zia-ul-Haq to Tamim Iqbal, no run, pushes this length ball back to the bowler",
15.2,"Zia-ul-Haq to Tamim Iqbal, 2 runs, short of a length ball as he skips out and slaps it down through the wide of midwicket region for a couple",
15.3,"Zia-ul-Haq to Tamim Iqbal, 1 run, full ball on off stump, turns it around towards the off stump..",
15.4,"Zia-ul-Haq to Malan, 1 run, length ball outside off, driven through cover point",
15.5,"Zia-ul-Haq to Tamim Iqbal, 1 run, length ball as Tamim drills it down to long-on",
15.6,"Zia-ul-Haq to Malan, 2 runs, and that's it, short and slowish ball on off stump as he works that between square leg and midwicket to get the required couple of runs..",
