Ball,Commentary,Wicket
0.1,"Junaid Khan to Gayle, OUT, and that's a way to start the innings...What a superb ball was that, first ball duck for the big man Gayle. This was a fullish one which swung back in touch around the off stump and Gayle was quite late to get his bat down to jab that down. Ball sneaks through and clatters the stumps and out comes the zing bails. That's a delight of every bowler when you have Gayle as a batsman. Fast, quick and a bit of swing..That's the story of Gayle for tonight..",['CH Gayle b Junaid Khan 0 (1b 0x4 0x6) SR: 0.00']
0.2,"Junaid Khan to Delport, no run, this one straightish around the off stump, punches to cover point by staying in crease..",
0.3,"Junaid Khan to Delport, OUT, he belts this to the left of mid-on, touch short around the off stump as Delport works it away off the back foot. Both the batsmen ran across for a quick single. Yousuf moves across and gets a direct throw at the bowler's end. Delport doesn't drag his bat there and was very causal in his approach. What a start for the Peshawar Zalmi's.",
0.4,"Junaid Khan to Azhar Ali, no run, leans forward and drives to mid-off",['CS Delport run out 0 (2b 0x4 0x6) SR: 0.00']
0.5,"Junaid Khan to Azhar Ali, no run, length ball moving across from the middle, gets the bat pad together to block..",
0.6,"Junaid Khan to Azhar Ali, no run, blocks it nicely towards the off side..",
1.1,"Tait to Mohammad Rizwan, FOUR, pushes a full toss way down the leg, clips it nicely to wide of long leg",
1.2,"Tait to Mohammad Rizwan, no run, superb ball, 140 kph, comes in with the angle on a full length and swung away, beaten all around..",
1.3,"Tait to Mohammad Rizwan, no run, pushes full and straight outside off, leans forward and punches to mid-off",
1.4,"Tait to Mohammad Rizwan, OUT, and Tait strikes. Qalandars loses their third in just 10 balls. This was again a pacy stuff from Tait which comes in with the angle and batsman thought it will hold the line around the off stump. This tight line forces the batsman to come forward and was squared up touch as he pokes at it. It just swung away taking the edge of Rizwan and lands into the safe hands of the keeper.",
1.5,"Tait to Umar Akmal, FOUR, pushes this down leg on a length, clips it away over the backward of square leg",
1.6,"Tait to Umar Akmal, no run, slightly short outside the off stump blocks..",['Mohammad Rizwan c †Kamran Akmal b Tait 4 (4b 1x4 0x6) SR: 100.00']
2.1,"Junaid Khan to Azhar Ali, 1 run, length ball around the off stump, leans forward and pushes towards cover",
2.2,"Junaid Khan to Umar Akmal, no run, dropped, Akmal drives this straight back to the bowler who spills it out..",
2.3,"Junaid Khan to Umar Akmal, 1 run, length ball on off stump, just drops it infront of cover point with soft hands..",
2.4,"Junaid Khan to Azhar Ali, no run, moves across touch to get behind the line, block to cover point",
2.5,"Junaid Khan to Azhar Ali, 3 runs, nicely punched off the back foot past between the two man at point, gets three",
2.6,"Junaid Khan to Umar Akmal, no run, pulls this length up as the batsman gets forward and defends",
3.1,"Tait to Azhar Ali, 1 run, back of a length around the off and middle stump, gets on the top of the bounce as rides it to the right of mid-on",
3.2,"Tait to Umar Akmal, no run, tight line around the off stump, dead bats it",
3.3,"Tait to Umar Akmal, FOUR, length ball holds the line outside off, driven up and over the bowler's head..",
3.4,"Tait to Umar Akmal, no run, short ball around off stump, much quicker to get the pull right, manages to work it towards the square leg",
3.5,"Tait to Umar Akmal, no run, back of a length around the off, defends down the pitch..",
3.6,"Tait to Umar Akmal, no run, back of a length outside off, pokes but lucky to not get any edge onto it, good bounce and pace..",
4.1,"Mohammad Asghar to Azhar Ali, no run, pushes back to the left of the bowler by getting forward..",
4.2,"Mohammad Asghar to Azhar Ali, no run, closes the face a bit early, edges it towards the off side, bit flat and gets a bit of turn",
4.3,"Mohammad Asghar to Azhar Ali, no run, flat and on a length on the leg stump, brushes the pad as he misses out the clip..",
4.4,"Mohammad Asghar to Azhar Ali, no run, shortish, slowish and drifts in, cuts it straight to point ..",
4.5,"Mohammad Asghar to Azhar Ali, no run, change of pace, bit quicker, leans forward and driven to cover",
4.6,"Mohammad Asghar to Azhar Ali, 1 run, leg stumpish length ball, nudges it away towards the deepish midwicket ..",
5.1,"Wahab Riaz to Azhar Ali, no run, length ball moving across from middle, pushes back towards mid-on",
5.2,"Wahab Riaz to Azhar Ali, FOUR, charges down the track and gets to the top of this shortish ball around off, slashes that away to wide of cover fence..",
5.3,"Wahab Riaz to Azhar Ali, 1 run, works away off the hips through backward square leg",
5.4,"Wahab Riaz to Umar Akmal, no run, length ball outside off, leans froward and pushes to cover point",
5.5,"Wahab Riaz to Umar Akmal, 1 leg bye, back of a length angling down the leg, clips the pad for a leg bye towards backward square leg..",
5.6,"Wahab Riaz to Azhar Ali, 1 run, wrist work to this touch short ball as he turns this around to wide of midwicket",
6.1,"Shahid Afridi to Azhar Ali, 1 run, short ball outside off, cuts it to wide of diving short third man..",
6.2,"Shahid Afridi to Umar Akmal, no run, length ball outside off, prods forward and pushes to cover",
6.3,"Shahid Afridi to Umar Akmal, FOUR, shortish ball on the middle stump, goes back and pulls that to wide of cow corner",
6.4,"Shahid Afridi to Umar Akmal, 1 run, full ball drifting in, inside edge to the pad",
6.5,"Shahid Afridi to Azhar Ali, 1 run, length ball on middle and leg, tucks it through backward of square leg",
6.6,"Shahid Afridi to Umar Akmal, 1 run, works that down to deepish midwicket for a single..",
7.1,"Mohammad Asghar to Umar Akmal, no run, spun away after enticing the batsman to come forward, beaten..",
7.2,"Mohammad Asghar to Umar Akmal, no run, struck the pad, drifts in and gets a bit of extra bounce..",
7.3,"Mohammad Asghar to Umar Akmal, no run, leans forward and pushes back to the bowler",
7.4,"Mohammad Asghar to Umar Akmal, FOUR, short ball on the middle stump, goes back and pulls it away to wide of deep midwicket",
7.5,"Mohammad Asghar to Umar Akmal, 1 run, pushes from the crease to wide of cover point",
7.6,"Mohammad Asghar to Azhar Ali, 1 run, once again taps it infront of the point fielder and took a quick single..",
8.1,"Shahid Afridi to Azhar Ali, no run, short ball outside off, cuts it to wide of backward point",
8.2,"Shahid Afridi to Azhar Ali, 2 runs, cuts it once again, this time to wide of shortish third man",
8.3,"Shahid Afridi to Azhar Ali, no run, pushes towards the shortish third man..",
8.4,"Shahid Afridi to Azhar Ali, 1 run, works this away to the right of point",
8.5,"Shahid Afridi to Umar Akmal, no run, pushes from the crease towards the bowler..",
8.6,"Shahid Afridi to Umar Akmal, 1 run, punch this short ball towards midwicket, Lala gave a chase and cuts it off for a single..",
9.1,"Mohammad Asghar to Umar Akmal, no run, tossed up on off, pushes back to the bowler",
9.2,"Mohammad Asghar to Umar Akmal, no run, short ball on off stump, cuts it straight to backward of point",
