Ball,Commentary,Wicket
0.1,"Anwar Ali to Gayle, FOUR, what a start for Gayle. But he gets a terrible ball, must be said. Low full toss outside off, Gayle drives it in the gap at cover for four. Did not have to do much to get Lahore off and running",
0.2,"Anwar Ali to Gayle, no run, better from Anwar. Full on off, Gayle defends into the cover region. Not a good length when Gayle is teeing off though",
0.3,"Anwar Ali to Gayle, no run, crashed to cover. Phew, that flew. Very full outside off, Gayle creams a drive straight to the fielder",
0.4,"Anwar Ali to Gayle, no run, slower ball on off, that spun. Gayle pats it to the off side",
0.5,"Anwar Ali to Gayle, 1 run, outside edge to third man. Bowls this on a back of a length outside off and Gayle tries to punch through cover",
0.6,"Anwar Ali to Azhar Ali, 1 run, too straight and tucked off his pads to deep square leg to get off the mark",
1.1,"Umar Gul to Azhar Ali, no run, nips back in from a good length to hit Azhar high on the thigh pad. Good start",
1.2,"Umar Gul to Azhar Ali, no run, loses his shape a touch. Full outside off, Azhar comes down looking for a big heave. A crunchy drive finds mid-off",
1.3,"Umar Gul to Azhar Ali, 1 run, length on off, worked off his pads to square leg",
1.4,"Umar Gul to Gayle, 2 runs, pierces the gap at extra cover for a brace. Good shot, did not look to hit it too hard. Stayed on the back foot and punched the back of the length delivery",
1.5,"Umar Gul to Gayle, no run, nice from Umar. Full delivery outside off, but Gayle is beaten by a bit of away movement",
1.6,"Umar Gul to Gayle, FOUR, poor ball. Giving Gayle a few freebies to start isn't a very clever idea. Low full toss outside off, Gayle leans on the drive and finds the gap through cover for four. Two free boundaries for Gayle",
2.1,"Anwar Ali to Azhar Ali, 1 run, nice batting. Shuffles across to the back of the length delivery to tuck to backward square leg. Intent was one all along",
2.2,"Anwar Ali to Gayle, no run, 132 kph. Full on middle, Gayle drives exquisitely but finds cover.",
2.3,"Anwar Ali to Gayle, SIX, the boundaries have been brought in today, but to Gayle, I don't think it matters at all. Slower offcutter outside off, but right in the slot. Gayle stays in his crease and lofts the drive easily over mid-off. sailing into the stands",
2.4,"Anwar Ali to Gayle, no run, back of a length outside off, chopped to mid-off. Played that too early",
2.5,"Anwar Ali to Gayle, SIX, making it look easy. Anwar dishes out a very similar delivery to the previous hit. Slower delivery outside off, width for Gayle to throw his hands at it and clear the long-off boundary by about 15 metres. Easy",
2.6,"Anwar Ali to Gayle, no run, good change in length but that hardly surprised Gayle, who I'd suspect was anticipating that after the full stuff. Bouncer outside off, rises steeply and beats the pull of Gayle. Good hustling delivery",
3.1,"Umar Gul to Azhar Ali, 1 run, excellent stuff from Azhar. Guides the dab to third man off the open face. On to you, CG",
3.2,"Umar Gul to Gayle, SIX, oh, my. 1560-metre hit that. Wow. Good length on off, Gayle stays back and clobbers the pull way over the midwicket boundary. Absolutely humongous that. Gayle looking dangerous",
3.3,"Umar Gul to Gayle, no run, not anticipating that length, there. Full on leg, in the slot again. Hits Gayle on the pad and then to short third man.",
3.4,"Umar Gul to Gayle, no run, good delivery that. Bouncer angled away from Gayle who decides to leave. Nice change up",
3.5,"Umar Gul to Gayle, no run, yikes. More than a friendly full toss on leg from Gul from around the wicket. Gayle somehow fails to connect. Struck on the pad. Sliding down leg",
3.6,"Umar Gul to Gayle, 1 run, excellent from Gul. Speared in the blockhole on leg, jammed out by Gayle to midwicket",
4.1,"Zulfiqar Babar to Azhar Ali, 1 run, tossed up on off, driven to long-off with the spin",
4.2,"Zulfiqar Babar to Gayle, SIX, 'twas always going to be an iffy decision. Flat on leg and Gayle just helps it over the square leg boundary. Easy for Gayle.",
4.3,"Zulfiqar Babar to Gayle, SIX, another six. Low full toss on middle, Gayle wallops it over midwicket. Six more, clears the brought-in boundary by a few metres",
4.4,"Zulfiqar Babar to Gayle, 1 run, absolutely smashed to midwicket. In the slot again. Not great bowling and captaincy",
4.5,"Zulfiqar Babar to Azhar Ali, no run, flight on middle, blocked",
4.6,"Zulfiqar Babar to Azhar Ali, 1 run, decent stroke, but Azhar keeps strike. Gets down early to crash the sweep to square leg.",
5.1,"Mohammad Nabi to Azhar Ali, FOUR, scythed in the gap past third man. Short and wide, Azhar forces the cut in the gap. Not quite where he wanted but four.",
5.2,"Mohammad Nabi to Azhar Ali, no run, tossed up outside off, Azhar is way too early into his sweep and misses. Struck on the body",
5.3,"Mohammad Nabi to Azhar Ali, FOUR, superb batting. Picked his spot and executed beautifully. Got down early, pummeled the sweep to the square leg boundary",
5.4,"Mohammad Nabi to Azhar Ali, 1 run, very full on middle and leg, pushed to mid-on for a quick run. Good batting",
5.5,"Mohammad Nabi to Gayle, no run, nice, spin. Tossed up outside off, Gayle comes forward and prods. The spin takes it past the outside edge",
5.6,"Mohammad Nabi to Gayle, 1 run, good run, turns the length delivery to short fine leg for a hurried run.",
6.1,"Elliott to Gayle, 1 run, full and wide from Elliott. Good line. Slashed to point who fumbles to allow the extra run",
6.2,"Elliott to Azhar Ali, no run, short down leg, in the slot again but it pings off Azhar's pads to fine leg",
6.3,"Elliott to Azhar Ali, 1 run, offcutter on leg, worked to deep midwicket",
6.4,"Elliott to Gayle, 1 run, punched to long-off. Back of a length from Elliott",
6.5,"Elliott to Azhar Ali, no run, good length on off, pushed back to the bowler. Good tight line",
6.6,"Elliott to Azhar Ali, no run, slower delivery outside off, Azhar comes down to slash a cut but cannot connect. Great over",
7.1,"Mohammad Nabi to Gayle, 1 run, great fielding by cover. Miscommunication. hesitation. Good length on off, punched to cover who fields well to cause the confusion. A single is completed",
7.2,"Mohammad Nabi to Azhar Ali, SIX, nicely done from Azhar. Showed intent to the right-hander. Comes down and lofts the heave over midwicket. Just about clears the boundary",
7.3,"Mohammad Nabi to Azhar Ali, FOUR, clears short fine leg for four. Gets down early and top-edges the sweep over short fine leg",
7.4,"Mohammad Nabi to Azhar Ali, no run, low full toss, fired down leg. Tickled down to short fine leg",
7.5,"Mohammad Nabi to Azhar Ali, 1 run, slower but flat on middle, nudged to square leg",
7.6,"Mohammad Nabi to Gayle, no run, nicely bowled. Wider of the crease outside off, Gayle defends to point",
8.1,"Elliott to Azhar Ali, FOUR, shot. Slashed in the gap through backward point for a boundary. Played that really nicely. Guided it to the boundary",
8.2,"Elliott to Azhar Ali, 1 run, offcutter on leg, clipped to deep midwicket",
8.3,"Elliott to Gayle, FOUR, drilled for fifty. Overpitched outside off, Gayle stays in the crease and powers the drive past cover. Whistles away for four.",
8.4,"Elliott to Gayle, no run, full on off, tamely pushed to cover",
8.5,"Elliott to Gayle, 1 run, wide of the crease. Fullish length on off, tapped to cover for a quick run",
8.6,"Elliott to Azhar Ali, 1 run, worked away to midwicket for an easy run",
9.1,"Mohammad Nabi to Azhar Ali, SIX, wow, shot. Clears his front foot, and then launches one over midwikcet. Made a good sound off the bat. Six more to the brought-in boundary",
9.2,"Mohammad Nabi to Azhar Ali, no run, full on off, drilled to cover",
9.3,"Mohammad Nabi to Azhar Ali, no run, yorker fired in on middle and leg, stabbed back",
9.4,"Mohammad Nabi to Azhar Ali, FOUR, beautiful batting from Azhar. he is putting on a show of his own. Gets down early and this time paddles the reverse sweep past short third man. Runs leaking",
9.5,"Mohammad Nabi to Azhar Ali, 1 run, good length on off, pushed to cover",
9.6,"Mohammad Nabi to Gayle, 1 run, quick single. Full on off, patted to cover for another quick single",
10.1,"Zulfiqar Babar to Gayle, 1 run, low full toss on middle, drilled away to midwicket. Hit it uppishly, just short of midwicket who fumbles the awkward bounce",
10.2,"Zulfiqar Babar to Azhar Ali, 1 run, short on middle, Azhar backs away and cuts a straight delivery to the sweeper.",
10.3,"Zulfiqar Babar to Gayle, SIX, this is just poor captaincy. Babar bowls a low full on middle and with a short boundary, it was always going to be a speculative call. Whacked over long-off",
10.4,"Zulfiqar Babar to Gayle, OUT, gone. Unbelievable. Full toss on off, deserved to be smashed again and Gayle hits it alright, but straight down the throat to long-on. Against the run-of-play. Loose delivery, Babar not only gets away with it, but removes the boss.",['CH Gayle c Ahmed Shehzad b Zulfiqar Babar 60 (34b 3x4 6x6) SR: 176.47']
10.5,"Zulfiqar Babar to Umar Akmal, 1 run, clips the full delivery to square leg",
10.6,"Zulfiqar Babar to Azhar Ali, 1 run, another full toss on middle, nurdled to deep midwicket. 10 of the over.",
11.1,"Mohammad Nawaz to Azhar Ali, 1 run, flat on middle, tucked to deep midwicket",
11.2,"Mohammad Nawaz to Umar Akmal, 1 run, flat on middle, Akmal goes deep to push to midwicket. Keeping the strike rotating",
11.3,"Mohammad Nawaz to Azhar Ali, 1 run, full outside off, Azhar sweeps awkwardly to midwicket",
11.4,"Mohammad Nawaz to Umar Akmal, 1 run, pushed to the sweeper cover.",
11.5,"Mohammad Nawaz to Azhar Ali, 1 run, short outside off, pulled to long-on",
11.6,"Mohammad Nawaz to Umar Akmal, 1 run, another single. Pushed to long-off. Six singles of the over.",
12.1,"Zulfiqar Babar to Umar Akmal, 1 run, flat on middle and leg, played away to square leg",
12.2,"Zulfiqar Babar to Azhar Ali, no run, yorker on off, squeezed back to the bowler",
12.3,"Zulfiqar Babar to Azhar Ali, no run, full on middle, whacked back to Babar",
12.4,"Zulfiqar Babar to Azhar Ali, FOUR, smashed past cover for four. Azhar gets to fifty as well. Gives himself room and finds the gap. Important boundary",
