Ball,Commentary,Wicket
11.1,"Saeed Ajmal to Roy, no run, flat delivery outside off, Roy misses his slog sweep. Haddin appeals after taking off the bails. The third umpire is called upon. Roy's bat is not down. His back foot is on the line, and that should be out. Is there something behind the crease? Doesn't look like it. Is there enough doubt for the batsman? Yes, says the umpire. Wow. That was out to my eyes.",
11.2,"Saeed Ajmal to Roy, 1 run, clipped away to square leg for a run",
11.3,"Saeed Ajmal to Umar Akmal, SIX, a tad short and Akmal rocks back to pull over midwicket. Read the length so quickly there. Went right back and generated enough power",
11.4,"Saeed Ajmal to Umar Akmal, no run, beaten on the outside edge. Slow through the air, this one drifts through",
11.5,"Saeed Ajmal to Umar Akmal, 1 run, nicely nudged to square leg for one. Clever batting",
11.6,"Saeed Ajmal to Roy, 1 run, flicked away to square leg to keep strike.",
12.1,"Rumman Raees to Roy, FOUR, superb start after the time-out. Gets a length delivery down leg and he pulls away merrily behind square for four",
12.2,"Rumman Raees to Roy, no run, length on middle, defended",
12.3,"Rumman Raees to Roy, no run, guided away towards backward point",
12.4,"Rumman Raees to Roy, no run, on a length around off, defended away towards backward point. So three dot balls and a boundary in four balls",
12.5,"Rumman Raees to Roy, 1 run, worked away into the leg side for a single",
12.6,"Rumman Raees to Umar Akmal, 1 run, guided away towards third man. Six off the over. Not a bad over for Lahore.",
13.1,"Mohammad Sami to Umar Akmal, no run, full delivery outside off, driven up to mid-off",
13.2,"Mohammad Sami to Umar Akmal, 1 run, short of a length outside off, slapped away to long-on for a run",
13.3,"Mohammad Sami to Roy, 1 run, what's the need of that? Some lackadaisical cricket from Roy. Gets across and scoops the ball on the bounce to a deep fine leg. Looks for the second but Akmal sends him back. Not good",
13.4,"Mohammad Sami to Umar Akmal, no run, superb delivery. Lovely take from Haddin. Bouncer on off, beats Akmal for pace, goes through. Haddin sticks out one hand and clings on",
13.5,"Mohammad Sami to Umar Akmal, 1 run, thwacked down to long-on for a run",
13.6,"Mohammad Sami to Roy, no run, full and wide, Roy backs away and misses the ball",
14.1,"Watson to Umar Akmal, OUT, straight to the man at deep midwicket. Back of a length on off, Akmal sits in his crease and pulls the ball straight down to deep midwicket. Wasn't short enough to pull in that direction. Islamabad still in this",
14.2,"Watson to Roy, 1 run, worked away down to fine leg, too straight",
14.3,"Watson to Elliott, no run, defended away down towards point. The fielder is quick to it, prevents one",['Umar Akmal c Billings b Watson 35 (26b 3x4 2x6) SR: 134.61']
14.4,"Watson to Elliott, 1 run, shortish delivery, Elliott shimmies down and pulls to deep square leg for a single",
14.5,"Watson to Roy, 1 run, on a length and straight, worked away to midwicket",
14.6,"Watson to Elliott, 2 runs, bunted away over cover. A length delivery outside off, Elliott stayed back and lofted that for a couple",
15.1,"Saeed Ajmal to Roy, no run, Roy runs down and works the ball to midwicket. No spin. Slid that one through",
15.2,"Saeed Ajmal to Roy, SIX, comes down and gets enough on that. Huuuuge. Got underneath the length and sent it to the second tier to get to his fifty.",
15.3,"Saeed Ajmal to Roy, 1 run, flat outside off, Roy stays back and pummels a flat-batted push to long-off",
15.4,"Saeed Ajmal to Elliott, OUT, still in it are Islamabad. Flat delivery outside off, Elliott sweeps but gets a top edge which is easily taken by deep backward square leg. Always a risk playing with a cross bat to Ajmal because of the number of revs he imparts.",
15.5,"Saeed Ajmal to Roy, 1 run, flicked away to deep square leg for a run",
15.6,"Saeed Ajmal to Narine, 1 run, pushed away towards point for a run. Nice and tight from Ajmal, nothing full, nothing short.",
16.1,"Watson to Narine, SIX, pulled and clears square leg. Narine doing his batting credentials no harm. A short delivery on middle, Narine sits back and whacks the ball over square leg. Shot",['GD Elliott c Asif Ali b Saeed Ajmal 3 (4b 0x4 0x6) SR: 75.00']
16.2,"Watson to Narine, no run, a bouncer on off, Narine is beaten trying to pull. Well bowled",
16.3,"Watson to Narine, FOUR, clears cover this time. Watson delivers this a little wide, allowing Narine the room to drive up and over. Nice timing. Decisive blows these",
16.4,"Watson to Narine, SIX, six more. On the pad, Narine stays in his crease and helps the ball over fine leg with a neat swipe. Enough on it. Aided by the bad line",
16.5,"Watson to Narine, 1 run, drilled down to long-off for a run",
16.6,"Watson to Roy, FOUR, another powerful muscular drive. Watson errs too full and Roy belts the ball back past mid-off for four. That should be the game too",
17.1,"Mohammad Sami to Narine, no run, excellent yorker from Sami outside off. Narine is beaten for pace.",
17.2,"Mohammad Sami to Narine, 1 leg bye, another yorker on middle and leg, off the pad towards gully",
17.3,"Mohammad Sami to Roy, 1 run, on a length on middle, pulled down to long-on. Clever stuff from Roy",
17.4,"Mohammad Sami to Narine, no run, strays down leg, did it brush the pad? Yes says the umpire. A legal delivery",
17.5,"Mohammad Sami to Narine, FOUR, looks for the yorker, misses and that is four. Narine muscles a drive past cover for another boundary",
17.6,"Mohammad Sami to Narine, no run, short of a length, worked away to midwicket",
18.1,"Rumman Raees to Roy, 1 run, bouncer on middle and leg, pulled away to fine leg",
18.2,"Rumman Raees to Narine, FOUR, that's the game. Narine's superb cameo seals the win. A tad short there was Raees on the pad, Narine stands tall and pulls in the gap behind square for four. A clinical chase. Islamabad were simply outplayed and outclassed in this game.",
