Ball,Commentary,Wicket
16.4,"Narine to Asif Ali, OUT, slogged away straight to deep midwicket. Is that the best option? Flat delivery on middle, Asif Ali gets across and heaves the ball straight down to the fielder. Elliott takes a sitter.",
16.5,"Narine to Misbah-ul-Haq, no run, bowls this full on off, pushed away towards short midwicket. Narine gets across to cut it off",
16.6,"Narine to Misbah-ul-Haq, SIX, pitches this too full. Misbah clears his front leg and launches a muscular drive over long-on. Not the best of timing but his power takes it over the fielder. Not Narine's best day",
17.1,"Sohail Tanvir to Shadab Khan, 1 run, a short slower ball down leg, helped along to short fine leg. Good batting, give Misbah strike",
17.2,"Sohail Tanvir to Misbah-ul-Haq, 1 run, good delivery. Cramping Misbah for room with a tight delivery on a length. Misbah opens the face to get one to point",
17.3,"Sohail Tanvir to Shadab Khan, 1 run, slower delivery on middle and leg, played away towards short fine leg",
17.4,"Sohail Tanvir to Misbah-ul-Haq, 2 runs, dug out for a couple to long-on? A yorker on middle and leg, jammed to Akmal at long-on whorushes in and hits the stumps directly at the bowler's end. But two has been completed",
17.5,"Sohail Tanvir to Misbah-ul-Haq, no run, a slow bouncer outside off, Misbah has time to see it go past but opts not to play a stroke",
17.6,"Sohail Tanvir to Misbah-ul-Haq, SIX, six more for Misbah. Full and straight from Tanvir, Misbah gets across and nails a heave. Hangs in the air for a while but clears midwicket. Vital runs these",
18.1,"Mohammad Irfan to Shadab Khan, 1 run, a yorker on middle and leg, pushed to long-on for a run, good clever batting this",
18.2,"Mohammad Irfan to Misbah-ul-Haq, no run, excellent yorker. Sublime execution. Nothing Misbah can do but jam it out",
18.3,"Mohammad Irfan to Misbah-ul-Haq, FOUR, four more. Anticipates the yorker, goes deep in his crease. Gets a full toss and swings merrily through square leg for four",
18.4,"Mohammad Irfan to Misbah-ul-Haq, SIX, looking for the yorker again, misses his length and that's big. Goes deep in the crease and a heave clears midwicket. Fifty for Misbah too.",
18.5,"Mohammad Irfan to Misbah-ul-Haq, 1 leg bye, gets the yorker right this time. Full down leg, Misbah misses his whip and is hit on the pad, one leg bye to point. Sliding down",
18.6,"Mohammad Irfan to Shadab Khan, no run, misses the yorker again. Right in the slot for a boundary anywhere in the leg side. Anywhere in the field. A full toss on middle, Shadab misses his scoop and is struck on the body.",
19.1,"Sohail Tanvir to Misbah-ul-Haq, SIX, six more. Misbah rolling on and on and on. Goes deep in the crease, converts a yorker into something full and whips the ball over midwicket. Six more",
19.2,"Sohail Tanvir to Misbah-ul-Haq, 1 run, oh no, Shadab. There was two easy. Worked away to deep square leg. The fielder's throw is wayward. Misbah was reads for two but the youngster sends him back",
19.3,"Sohail Tanvir to Shadab Khan, 1 run, slower delivery, pace off the ball. Clubbed down to long-on",
19.4,"Sohail Tanvir to Misbah-ul-Haq, no run, full and wide, hit away to the sweeper cover. Misbah says no, thanks, I'll take the bowling. Refuses the single",
19.5,"Sohail Tanvir to Misbah-ul-Haq, 1 run, OUT, whipped away to deep midwicket for a run. Roy returns a good throw to the keeper. Both batsmen are stuck on the same end. The bails are removed just before the batsmen cross so Shadab will have go to. Misbah is not on strike anyway.",
19.6,"Sohail Tanvir to Mohammad Sami, OUT, out of the final ball. A slower ball outside off, Sami lofts the ball, more height than elevation, and picks out long-off",
