Ball,Commentary,Wicket
10.3,"Hasan Khan to Misbah-ul-Haq, no run, Misbah moves away outside leg, the bowler follows him. Darted in, jabbed back",
10.4,"Hasan Khan to Misbah-ul-Haq, OUT, Hasan sends Misbah back. Slides in with the arm, too full for the sweep. Misbah stretches across, but can't connect and is pinned in front of off and middle",
10.5,"Hasan Khan to Watson, no run, full and hurtles in on leg stump, played back to Hasan",
10.6,"Hasan Khan to Watson, no run, quicker and flatter outside off, played back to the bowler",['Misbah-ul-Haq lbw b Hasan Khan 10 (11b 2x4 0x6) SR: 90.90']
11.1,"Mohammad Nawaz to Billings, 1 run, flat and arrowed in on off, worked away to wide mid-on",
11.2,"Mohammad Nawaz to Watson, no run, darted outside off, straight ball, beats Watson's punch",
11.3,"Mohammad Nawaz to Watson, no run, slides in on middle, punched back to the bowler now",
11.4,"Mohammad Nawaz to Watson, no run, fired outside off, Watson plays and misses",
11.5,"Mohammad Nawaz to Watson, no run, pushed through and angled in on middle, defended back to the bowler",
11.6,"Mohammad Nawaz to Watson, no run, very full for the sweep, Watson still goes for the shot and may have managed a bottom edge",
12.1,"Hasan Khan to Billings, 1 run, down the track and drilled back to the bowler",
12.2,"Hasan Khan to Watson, 1 run, shortish and angled in on off, hangs back and forces to long-on",
12.3,"Hasan Khan to Billings, SIX, floaty full ball outside off, Billings races down the track and stylishly launches it straight over the bowler's head",
12.4,"Hasan Khan to Billings, 1 run, skids in flat, worked away to the leg side on the back foot",
12.5,"Hasan Khan to Watson, 1 run, pushed through outside off, back of a length, punched to long-off",
12.6,"Hasan Khan to Billings, no run, fired on off, punched back to the bowler",
13.1,"Umar Gul to Watson, 1 run, short on off, jabbed away square towards point",
13.2,"Umar Gul to Billings, 1 run, off-stump yorker, which is whipped to midwicket",
13.3,"Umar Gul to Watson, FOUR, full and just outside off, cracked away to the long-off fence",
13.4,"Umar Gul to Watson, FOUR, dug short and outside off, Watson pivots on the back foot and pulls over square leg. One-bounce four",
13.5,"Umar Gul to Watson, 1 run, length ball angled in, dragged away to deep midwicket",
13.6,"Umar Gul to Billings, no run, lifting short ball outside off, beats Billings' attempt to hook",
14.1,"Perera to Watson, SIX, Watson hits the roof. Bang. Slower length ball outside off, Watson picked it and dispatched it over midwicket. Bounces into the roof. What a way to bring up the hundred",
14.2,"Perera to Watson, 1 run, full and angling away outside off from around the wicket, slapped away to long-off",
14.3,"Perera to Billings, 1 run, slower awaycutter outside off, Billings opens the bat-face, dinks it to point, and acknowledges his fifty",
14.4,"Perera to Watson, 1 run, fuller and outside off, drops to one-knee and slices it away to deep cover",
14.5,"Perera to Billings, SIX, pretty full on the leg stump, Billings drops to one knee and shovel-sweeps the ball over long leg, despite the bottom hand flying off the bat, for a six",
14.6,"Perera to Billings, 1 run, overpitched and outside off, whiplashed away to wide long-off",
15.1,"Mohammad Nawaz to Billings, 1 run, uses his feet and drives to long-on",
15.2,"Mohammad Nawaz to Watson, no run, length ball outside off, punched into the covers",
15.3,"Mohammad Nawaz to Watson, no run, skids on off, played back to the bowler",
15.4,"Mohammad Nawaz to Watson, 2 runs, turned away to midwicket",
15.5,"Mohammad Nawaz to Watson, no run, skids on outside off, leans back and punches to point",
15.6,"Mohammad Nawaz to Watson, no run, flat and slides on with the arm, pushed back to the bowler",
16.1,"Anwar Ali to Billings, no run, slower ball outside off, Billings reaches out, swishes early and misses",
16.2,"Anwar Ali to Billings, no run, another slower short ball outside off, Billings throws his bat at the ball and mis-times it back to the bowler",
16.3,"Anwar Ali to Billings, SIX, chest-high short ball on off, Billings is unperturbed. He rides the bounce and pulls superbly over long leg for a six",
16.4,"Anwar Ali to Billings, 1 run, full on the stumps, whittled into the leg side",
16.5,"Anwar Ali to Watson, no run, another slower one on a fourth-stump line outside off. Watson swipes early to leg and does not make contact",
16.6,"Anwar Ali to Watson, no run, full on the stumps, hacked to square leg off the inside half",
17.1,"Perera to Billings, 1 run, back of the hand slower ball on off stump, slog-swept across the line to deep midwicket",
17.2,"Perera to Watson, FOUR, low full-toss on off, Watson stretches forward and crunches this in the gap between deep midwicket and long-on",
17.3,"Perera to Watson, FOUR, Watson beats long-off to his left now. This is overpitched outside off, Watson hits the half-volley on the up",
17.4,"Perera to Watson, SIX, Perera comes around the wicket. It does not matter at all. He smites it over the bowler's head. Watson goes 4,4,6",
17.5,"Perera to Watson, OUT, 4,4,6, and out! Holes out to deep midwicket. Can't clear the long boundary. Chest-high short ball on middle and leg stump, tucks Watson up for room. He does not get hold of the pull. Smart catch by Hasan at the edge of the boundary",
17.6,"Perera to Billings, 1 run, pitched up and outside off, Billings drive to cover and fetches the strike",
18.1,"Umar Gul to Billings, 2 runs, yorker on the leg stump, whipped away to deep midwicket. Billings hares across for the second. The keeper collects the throw and hits the stumps, but Billings was in. The throw from the deep wasn't great",
18.2,"Umar Gul to Billings, 1 bye",['SR Watson c Hasan Khan b Perera 36 (27b 4x4 2x6) SR: 133.33']
18.3,"Umar Gul to Asif Ali, 1 run, just short of a good length and angled in, tucked off the hips through square leg",
18.4,"Umar Gul to Billings, FOUR, pretty full and on off stump, Billings sits deep in the crease and whiplashes it away to the long-on fence. That's some shot",
18.5,"Umar Gul to Billings, 1 run, slower short ball on the leg stump, he swivels on the back foot and controls a pull to long leg",
18.6,"Umar Gul to Asif Ali, OUT, short ball, angled in at the ribs, Asif can't control the pull. He skies a top edge, which is gulped down by KP at long leg. Islamabad four away from victory",
19.1,"Perera to Billings, FOUR, Billings finishes it for Islamabad. Poor ball - full-toss outside off - Billings uses his wrists and shovels it away to the right of deep midwicket",
