Ball,Commentary,Wicket
0.1,"Mohammad Hafeez to Shahzaib Hasan, no run, tossed up on middle, grips and spins back in to hit Hasan high on the thigh pad as he looks to defend",
0.2,"Mohammad Hafeez to Shahzaib Hasan, no run, pushed through quicker on middle, Hasan is back inside the crease as he defends back down the pitch",
0.3,"Mohammad Hafeez to Shahzaib Hasan, OUT, poor, very very poor. Looks to hit this out of the stadium, but pick out Jordan, who has bucket hands, at long-on. Didn't get to the pitch of the ball as he stepped out, got more elevation than distance. As far as catches go, Jordan couldn't have asked for an easier one at the boundary.",['Shahzaib Hasan c Jordan b Mohammad Hafeez 0 (3b 0x4 0x6) SR: 0.00']
0.4,"Mohammad Hafeez to Gayle, 1 run, flatter one on middle and leg from around the stumps, turned wide of midwicket to get off the mark",
0.5,"Mohammad Hafeez to Babar Azam, no run, steps out but is still made to reach out, driven but straight to mid-off. Good flight from Hafeez",
0.6,"Mohammad Hafeez to Babar Azam, 1 run, works it with the spin to long-on. Excellent first over",
1.1,"Hasan Ali to Babar Azam, no run, gets this to shape away from outside off, left alone",
1.2,"Hasan Ali to Babar Azam, no run, angles one back in from wide of the crease, defended back with soft hands",
1.3,"Hasan Ali to Babar Azam, OUT, he dropped a sitter last night, but has more than made up for it now. Babar slashes, but can only manage a thick edge. Believe me, it was flying and looked almost certain to beat Sammy on the dive at slip, but no! He stretched full length to his right and plucked it out. Sensational stuff. What's even more amazing is that he held on even as his elbows touched the ground. What control, simply outstanding.",
1.4,"Hasan Ali to Sangakkara, 2 runs, starts off with a sumptuous cover drive. Leans forward and caresses it into the gap between cover and point. Lovely timing",['Babar Azam c Sammy b Hasan Ali 1 (5b 0x4 0x6) SR: 20.00']
1.5,"Hasan Ali to Sangakkara, 2 runs, slides a length ball into middle and leg, tucked away into the gap at deep backward square leg. Sanga up and away in a jiffy",
1.6,"Hasan Ali to Sangakkara, no run, solidly behind the line of that full delivery that jags away from middle.",
2.1,"Mohammad Hafeez to Gayle, no run, pushed through quicker on middle, defended back down the pitch",
2.2,"Mohammad Hafeez to Gayle, no run, look to fire this in but the ball slips out perhaps. Lobbed over Gayle's waist as he looks to swing this over deep midwicket, but couldn't generate much power. Surely a no-ball? Umpire doesn't think so. Hafeez quickly apologises",
2.3,"Mohammad Hafeez to Gayle, 1 run, eases it into the gap at cover and walks the single",
2.4,"Mohammad Hafeez to Sangakkara, no run, punched off the back foot to Boom Boom Afridi at extra cover",
2.5,"Mohammad Hafeez to Sangakkara, 1 run, fired in full on the pads, tucked to square leg",
2.6,"Mohammad Hafeez to Gayle, no run, drifting in from wide of the crease, Gayle gets a good stride forward to smother the spin",
3.1,"Jordan to Sangakkara, OUT, he's pulled this straight to midwicket, would you believe it? Jordan won't mind that. Not the kind of delivery that generally fetches you a wicket against a batsman of Sanga's class and quality, really. Short, he looks to take him on with the pull but didn't close the bat face. The timing was off as well and Hafeez managed to take it easily in front of square, near the umpire.",
3.2,"Jordan to Shoaib Malik, no run, nips away off the seam from off, defended carefully",
3.3,"Jordan to Shoaib Malik, no run, gets behind the line of that length ball and bunts it to mid-on",['KC Sangakkara c Mohammad Hafeez b Jordan 5 (6b 0x4 0x6) SR: 83.33']
3.4,"Jordan to Shoaib Malik, FOUR, delightful straight drive, shows the full face of the bat to ease that down the ground. It was a half-volley that deserved to be put away, superb balance from Malik",
3.5,"Jordan to Shoaib Malik, no run, angles a length ball into middle from wide of the crease, bunted back down the pitch",
3.6,"Jordan to Shoaib Malik, no run, uppish but on the bounce to the cover fielder",
4.1,"Mohammad Hafeez to Gayle, no run, gets forward and blocks the full-length delivery",
4.2,"Mohammad Hafeez to Gayle, no run, flatter and fuller on middle and leg, turned to short midwicket",
4.3,"Mohammad Hafeez to Gayle, no run, driven but straight to Morgan at cover. Pressure building. Is the release shot coming?",
