Ball,Commentary,Wicket
7.4,"Shahid Afridi to Mohammad Nawaz, 1 run, flatter on off and dabs to third man for a single",
7.5,"Shahid Afridi to Sarfraz Ahmed, 1 run, angled in and tucked to square leg",['Asad Shafiq run out 16 (15b 1x4 1x6) SR: 106.66']
7.6,"Shahid Afridi to Mohammad Nawaz, no run",
8.1,"Mohammad Asghar to Sarfraz Ahmed, no run, pushed back to the bowler",
8.2,"Mohammad Asghar to Sarfraz Ahmed, SIX, tossed up on off stump, gets to the pitch on the ball and tonks it over long on",
8.3,"Mohammad Asghar to Sarfraz Ahmed, 2 runs",
8.4,"Mohammad Asghar to Sarfraz Ahmed, 1 run, tossed up on off and swept to square leg for a single",
8.5,"Mohammad Asghar to Mohammad Nawaz, no run, full on middle and off, fends to mid-wicket",
8.6,"Mohammad Asghar to Mohammad Nawaz, 1 run, full on leg and tucks to short fine leg",
9.1,"Shahid Afridi to Mohammad Nawaz, OUT, another one! Quetta are in a hurry. It was a very full delivery on off stump, he opts to sweep, misses the ball and thuds on his front pad. Plumb",
9.2,"Shahid Afridi to Elliott, 1 run, full, fired in and gets an inside edge to short fine leg",
9.3,"Shahid Afridi to Sarfraz Ahmed, OUT, oh Quetta! 61/6. It was a fuller ball outside off, induced the drive. Sarfraz doesn't get to the pitch of the ball and tries to whack through cover, doesn't make a requisite connection and drags it back onto the stumps",
9.4,"Shahid Afridi to Mohammad Nabi, no run, tossed up on off stump and blocked",
9.5,"Shahid Afridi to Mohammad Nabi, no run, pushed to off side",['Mohammad Nawaz (3) lbw b Shahid Afridi 5 (12b 0x4 0x6) SR: 41.66']
9.6,"Shahid Afridi to Mohammad Nabi, no run, tossed up on off stump and fends",
10.1,"Mohammad Asghar to Elliott, 1 run, shimmies down the track and punches down the ground",
10.2,"Mohammad Asghar to Mohammad Nabi, no run, tossed up on middle and off, turned a bit to fox his defence",['Sarfraz Ahmed b Shahid Afridi 10 (6b 0x4 1x6) SR: 166.66']
10.3,"Mohammad Asghar to Mohammad Nabi, 1 run, fuller on off and punched into cover",
10.4,"Mohammad Asghar to Elliott, no run, tossed up on off stump, it dipped and turned, Play and a miss",
10.5,"Mohammad Asghar to Elliott, 1 run, floats one on off stump and nudged into deep cover",
10.6,"Mohammad Asghar to Mohammad Nabi, 1 run, fuller on off and turned to on side for a single",
11.1,"Shahid Afridi to Mohammad Nabi, no run, length ball on off and fends to on side",
11.2,"Shahid Afridi to Mohammad Nabi, no run, quicker on off and punched to cover-point region",
11.3,"Shahid Afridi to Mohammad Nabi, no run, lopped up on off and turned to on side",
11.4,"Shahid Afridi to Mohammad Nabi, OUT, Oh Nabi what have you done! It was tossed up on off stump, tad wider too. Nabi recklessly tries to heave it out of the ground and he's been undone by the spin and the top edge files to short third man region. The combo of Shahid's again",
11.5,"Shahid Afridi to Chigumbura, OUT, as that out? It was a wrong one, skids though. Chigu was prodding forward and hits him on the pad. Loud cry for leg before and the umpire obliges. I reckon the impact was outside the off pole",
11.6,"Shahid Afridi to Umar Gul, no run, full and straight, squeezed out",
12.1,"Mohammad Asghar to Elliott, no run, tossed up on off and swept to short fine leg",
12.2,"Mohammad Asghar to Elliott, no run, punched into the cover",
12.3,"Mohammad Asghar to Elliott, 1 run, flighted outside off and drive \n to deep cover for a single",
12.4,"Mohammad Asghar to Umar Gul, OUT, sayonara! Gul kept out the hat-trick ball but he not too long. Tossed up on off stump, drew him forward and an agricultural outside edge to the first slip. Sammy pouched it with ease",['Mohammad Nabi c Shahid Yousuf b Shahid Afridi 2 (10b 0x4 0x6) SR: 20.00']
12.5,"Mohammad Asghar to Zulfiqar Babar, 1 run, down the track and haplessly heaved to on side",
12.6,"Mohammad Asghar to Elliott, no run, tossed up on off and fends to cover",['E Chigumbura lbw b Shahid Afridi 0 (1b 0x4 0x6) SR: 0.00']
13.1,"Tait to Elliott, no run, full and wide on off stump, play and a miss",
13.2,"Tait to Elliott, FOUR, full and straight on off stump and thwacked back over the bowlers head",
13.3,"Tait to Elliott, FOUR, drags his length back a bit on middle and leg, Elliott whips it over short fine leg for four more",
13.4,"Tait to Elliott, SIX, whacked! Length ball on off stump, clears his front leg and creams it over square leg fence. Flat bat swat!",
13.5,"Tait to Elliott, no run, length ball on off stump and dabs to poinf",['Umar Gul c Sammy b Mohammad Asghar 0 (2b 0x4 0x6) SR: 0.00']
13.6,"Tait to Elliott, no run, full and wide on off stump, he makes room for the heave but fails to put bat onto ball and exposes Babar",
14.1,"Mohammad Asghar to Zulfiqar Babar, FOUR, flatter on off stump, uses the pace of the delivery and dabs it past short third man. Well played Sir",
14.2,"Mohammad Asghar to Zulfiqar Babar, SIX, tonked! Fuller on off stump, looped up, gets on the front foot and whacks back over the bowlers head",
14.3,"Mohammad Asghar to Zulfiqar Babar, 2 runs, flatter again on off stump, m guided past point this time",
14.4,"Mohammad Asghar to Zulfiqar Babar, 1 run, on the pads and nudged to on side for a single",
14.5,"Mohammad Asghar to Elliott, no run, flat and straight, blocked",
14.6,"Mohammad Asghar to Elliott, SIX, tossed up on off stump, he gets down and heaves it cow-corner for another flat hit",
15.1,"Junaid Khan to Zulfiqar Babar, 1 run, angled i from around the stumps and nudged to on side for a single",
15.2,"Junaid Khan to Elliott, 1 run, full, yorker length. Shimmies to leg and squeezes a run down the ground",
15.3,"Junaid Khan to Zulfiqar Babar, 1 run, full on off stump and milks a run down the ground",
15.4,"Junaid Khan to Elliott, no run, back of a length, angled in and pinned on his helmet as looked to pull of the front foot",
15.5,"Junaid Khan to Elliott, 2 runs, low full toss on leg stump and nudged to deep for a couple",
15.6,"Junaid Khan to Elliott, 2 runs, fuller on off and swats to wide of long-on for a couple",
16.1,"Wahab Riaz to Zulfiqar Babar, 1 run, length ball on off stump, makes room and dabs to third man",
16.2,"Wahab Riaz to Elliott, 2 runs, fuller on off stump and carved over cover. Elliott calls him for the second and they make it with ease",
16.3,"Wahab Riaz to Elliott, 1 run, fuller on off and squeezed to on side, and they pinch a quick run",
16.4,"Wahab Riaz to Zulfiqar Babar, 1 run, length ball on off stump and slapped to deep cover for a single",
16.5,"Wahab Riaz to Elliott, 4 leg byes, all these run will count. Brings it back in from middle and leg, thuds on his pad and races to the fence",
16.6,"Wahab Riaz to Elliott, 2 runs, full and wide on off stump, carved over point for a couple more",
17.1,"Junaid Khan to Zulfiqar Babar, 1 run, full and straight on off stump, thumped back past the bowler",
17.2,"Junaid Khan to Elliott, SIX, lifted over cover! Makes room and he greets him with a full bunger on middle and leg. Shimmies to leg and lofts it over cover for a fab looking six",
17.3,"Junaid Khan to Elliott, no run, slower bumper and flummoxes' him completely",
17.4,"Junaid Khan to Elliott, no run, another slow ball bouncer and another false heave",
17.5,"Junaid Khan to Elliott, no run, in the block-hole and squeezed out",
17.6,"Junaid Khan to Elliott, OUT, finally! Back of a length ball on off stump, he saunters to leg and pulls straight into the hands of backward square leg",
