Ball,Commentary,Wicket
16.2,"Zulfiqar Babar to Malan, 1 run, low full toss on off and smashed to cow-corner",
16.3,"Zulfiqar Babar to Kamran Akmal, no run, saw him making room and fired it in, dug out",
16.4,"Zulfiqar Babar to Kamran Akmal, OUT, down the track and he tried to send that back to Pakistan but only managed a top edge to long-off region. Chigu gets underneath the ball and pouches it with ease.",
16.5,"Zulfiqar Babar to Malan, 1 run, fuller on off stump and nudged down the ground for a single",['Kamran Akmal c Chigumbura b Zulfiqar Babar 17 (27b 0x4 0x6) SR: 62.96']
16.6,"Zulfiqar Babar to Hodge, no run, full and straight on off stump and jabs it out",
17.1,"Elliott to Malan, no run, length ball on off and mistimed back to the bowler",
17.2,"Elliott to Malan, 1 run, makes room and cuts to deep cover for a single",
17.3,"Elliott to Hodge, 1 run, tad fuller on off stump and pulled to long-on for a run",
17.4,"Elliott to Malan, 1 run, angled in from round the stump and pulled to deep mid wicket for a single and 50 up for Malan.",
17.5,"Elliott to Hodge, 1 run, slanting in from middle and leg, tucked to backward square leg",
17.6,"Elliott to Malan, 1 run, shade wide on off stump and crunched to to deep cover for a single and retains the strike.",
18.1,"Mohammad Nawaz to Malan, 1 run, flatter on off stump and slapped to deep cover for a single",
18.2,"Mohammad Nawaz to Hodge, 1 run, saunters across and swats to backward square leg for a single",
18.3,"Mohammad Nawaz to Malan, FOUR, full and boom, clobbers down the ground with some power for four more",
18.4,"Mohammad Nawaz to Malan, FOUR, tossed up on off stump and that is it, slashed to past point for another boundary",
