Ball,Commentary,Wicket
0.1,"Anwar Ali to Smith, no run, full and snakes back in to hit the pad, but this was sliding down leg",
0.2,"Anwar Ali to Smith, FOUR, width outside off, Smith frees his arms and slaps it fiercely past the covers",
0.3,"Anwar Ali to Smith, FOUR, back of a length and outside off, Smith slogs it past mid-on",
0.4,"Anwar Ali to Smith, 1 run, back of a length and angled in, Smith nudges a single to the leg side",
0.5,"Anwar Ali to Sharjeel Khan, no run, back of a length, edged to slip on the bounce",
0.6,"Anwar Ali to Sharjeel Khan, SIX, soft short ball outside off, sits up to be hit. Sharjeel obliges, he rocks back, and nails a pull over midwicket",
1.1,"McCullum to Smith, FOUR, drifting across off from round the stumps, reverse-paddled through vacant slip",
1.2,"McCullum to Smith, no run, short and skids off the surface, inside edged behind square",
1.3,"McCullum to Smith, no run, muffled appeal for lbw, not given. He sweeps and misses this full ball. Pitched outside leg",
1.4,"McCullum to Smith, FOUR, a touch short, and this is muscled to the cow corner fence",
1.5,"McCullum to Smith, no run, pitched outside leg and hits the pad",
1.6,"McCullum to Smith, 1 run, leg-stump full ball, which is whipped through midwicket",
2.1,"Anwar Ali to Smith, 1 run, heading down leg, glanced away in the air.... does not carry to short fine leg",
2.2,"Anwar Ali to Sharjeel Khan, 1 run, back of a length on middle, run away to backward point",
2.3,"Anwar Ali to Smith, no run, bouncer, forces Smith to duck under it",
2.4,"Anwar Ali to Smith, SIX, back of a length and just outside off, Smith blasts it over the fielder at deep midwicket",
2.5,"Anwar Ali to Smith, no run, chopped from outside off to point",
2.6,"Anwar Ali to Smith, no run, yorker, dug back to Anwar",
3.1,"McCullum to Sharjeel Khan, no run, sliding into the pads, worked behind square",
3.2,"McCullum to Sharjeel Khan, 1 run, short and outside off, dragged to long-on",
3.3,"McCullum to Smith, FOUR, flat and fired through, Smith was late to jab his bat down. He squirts it past the leg stump off an under edge",
3.4,"McCullum to Smith, 1 run, full and arrowed straight, driven to long-on",
3.5,"McCullum to Sharjeel Khan, 1 leg bye, drifting into the pads, diverted behind square. The fielder swoops down on the ball and throws it to Sarfraz who takes the bails off but Smith was in",
3.6,"McCullum to Smith, 1 run, non-turning ball, drilled back to the bowler. Can't quite call it a chance, because Smith smashed the ball. N-Mac may have got a hand to it, just one",
4.1,"Aizaz Cheema to Smith, no run, back of a length on off, pushed back to the bowler",
4.2,"Aizaz Cheema to Smith, 1 run, shortish on off, flicked to square leg",
4.3,"Aizaz Cheema to Sharjeel Khan, no run, back of a length on middle, punched to point",
4.4,"Aizaz Cheema to Sharjeel Khan, FOUR, shortish on middle, stylishly pulled away behind square leg",
4.5,"Aizaz Cheema to Sharjeel Khan, 1 leg bye, rushing short ball on the thigh, guided behind square leg",
4.6,"Aizaz Cheema to Smith, no run, another rushing short ball, mis-hit back to the bowler",
5.1,"McCullum to Sharjeel Khan, 1 leg bye, sliding into the pads, Sharjeel goes low and misses the sweep",
5.2,"McCullum to Smith, SIX, fired at over 90ks from round the stumps, slugged over long-on",
5.3,"McCullum to Smith, 1 run, punched past the covers",
5.4,"McCullum to Sharjeel Khan, OUT, Sharjeel steps out, N-Mac did well to loop it up and hold this one back. Sharjeel swings and misses. The bowler hits the leg stump. First wicket in the PSL for him. Sharjeel falls short of a century by 87 runs",['Sharjeel Khan b McCullum 12 (11b 1x4 1x6) SR: 109.09']
5.5,"McCullum to Haddin, 1 run, jabbed to midwicket",
5.6,"McCullum to Smith, no run, swept straight to backward square leg",
6.1,"Zulfiqar Babar to Haddin, 1 run, tossed up and spins away, guided to short third man",
6.2,"Zulfiqar Babar to Smith, no run, arm ball, kept out",
6.3,"Zulfiqar Babar to Smith, SIX, flat, fast, and comes in again. Smith neither left the crease nor the pose. Picked up, drop-kicked over midwicket",
6.4,"Zulfiqar Babar to Smith, no run, pushed down the ground",
6.5,"Zulfiqar Babar to Smith, 1 run, slapped to long-off",
6.6,"Zulfiqar Babar to Haddin, FOUR, full toss, lashed away through the covers, Haddin beats long-off",
7.1,"Mohammad Nawaz to Smith, no run, short and drifts in, Smith shapes to pull and takes it on the thigh",
7.2,"Mohammad Nawaz to Smith, 1 run, Smith hangs back and whips a single to the midwicket region",
7.3,"Mohammad Nawaz to Haddin, no run, flighted and outside off, steps out and quietly drops it to cover",
7.4,"Mohammad Nawaz to Haddin, no run, full and outside off, drilled straight to cover",
7.5,"Mohammad Nawaz to Haddin, no run, Haddin comes down the track, again. He is beaten in flight, he sends a thick edge to short third man",
7.6,"Mohammad Nawaz to Haddin, no run, skiddy ball on off, defended to cover. Excellent over from Nawaz",
8.1,"Elliott to Smith, no run, back of a length on off, punched to cover",
8.2,"Elliott to Smith, FOUR, Smith raises his fifty. Full and outside off, hit over extra cover for four",
8.3,"Elliott to Smith, 1 run, slower ball on off, forced to long-off",
8.4,"Elliott to Haddin, SIX, slow roller outside off, swiped over midwicket",
8.5,"Elliott to Haddin, no run, back of a length, punched to the off side",
8.6,"Elliott to Haddin, no run, shorter and outside off, chopped towards point",
