Ball,Commentary,Wicket
14.6,"Russell to Ahmed Shehzad, FOUR, Shehzad shuffles across, this is a full toss on middle, flicked away behind square, beating fine leg's desperate dive",
15.1,"Badree to Mohammad Nawaz, no run, Badree lands this on off and gets it to turn past the outside edge",
15.2,"Badree to Mohammad Nawaz, no run, slides straight and goes on top of off, too close to cut. He misses",
15.3,"Badree to Mohammad Nawaz, SIX, Nawaz now charges down the track and swings it over the long-on fielding for a six",
15.4,"Badree to Mohammad Nawaz, OUT, take that for a riposte. This was a poor shot, though. This was neither too short nor too wide to cut. Skids off the surface on middle, Nawaz skips back for a cut, does not lay bat on ball. He hears the death rattle",
15.5,"Badree to Sarfraz Ahmed, 1 run, Sarfraz secures a single to short third man and gets off the mark",
15.6,"Badree to Ahmed Shehzad, FOUR, darted short and wide outside off, square cut away for four. Shehzad rolled his wrists to keep it down",
16.1,"Mohammad Sami to Sarfraz Ahmed, 1 run, short and outside off, helped down to third man",['Mohammad Nawaz (3) b Badree 7 (5b 0x4 1x6) SR: 140.00']
16.2,"Mohammad Sami to Ahmed Shehzad, SIX, full and drifting into the pads, Shehzad picks it up over backward square leg with a whirl of the wrists. ""Shehzad is putting on a show tonight,"" says KP",
16.3,"Mohammad Sami to Ahmed Shehzad, OUT, and the show is over! Length and outside off, Shehzad premeditates as he shuffles across off. He can only lap-scoop it into the hands of short fine leg. Sami's slower ball gets Shehzad",
16.4,"Mohammad Sami to Elliott, 1 run, width outside off, Elliott keeps back and steers to third man",
16.5,"Mohammad Sami to Sarfraz Ahmed, 1 run, back of a length on off, tucked through midwicket",
16.6,"Mohammad Sami to Elliott, 1 leg bye, slower short ball on middle, beats the flick. Hits the pad and rolls to cover",
17.1,"Mohammad Irfan to Elliott, 2 runs, banged in short with extra bounce. He aims to pull and sends a top edge to third man who runs to his left and keeps it to two",['Ahmed Shehzad c Badree b Mohammad Sami 64 (39b 9x4 1x6) SR: 164.10']
17.2,"Mohammad Irfan to Elliott, no run, cutter outside off, dab and a miss. Beaten for the change of pace",
17.3,"Mohammad Irfan to Elliott, 1 run, pacy short ball on off, rushes the batsman into a pull. Mistimed over midwicket",
17.4,"Mohammad Irfan to Sarfraz Ahmed, OUT, angled in on off, this is a slower one. Good change-up ball. Sarfraz goes for a big leg-side hoick. He can only top-edge into the lap of Smith at short third man. Dolly catch. Islamabad have pulled things back nicely",
17.5,"Mohammad Irfan to Elliott, 1 run, Smith throws the stumps down from backward point. Sharp work, quick release, but Elliott is just in. He had jabbed this one from outside off to Smith before turning back",
17.6,"Mohammad Irfan to Anwar Ali, 1 run, length and outside off, guided to third man",
18.1,"Mohammad Sami to Anwar Ali, no run, down the track, Sami pulls his length back outside off. Anwar has a big whoosh and does not connect",
18.2,"Mohammad Sami to Anwar Ali, FOUR, short and outside off, Anwar sits back and slogs to the cow corner fence, bisecting deep midwicket and long-on",
18.3,"Mohammad Sami to Anwar Ali, no run, short and zips through outside off, another swing and a miss",['Sarfraz Ahmed c Smith b Mohammad Irfan 3 (4b 0x4 0x6) SR: 75.00']
18.4,"Mohammad Sami to Anwar Ali, no run, full and outside off, another swipe from Anwar. He does not connect",
18.5,"Mohammad Sami to Anwar Ali, no run, and again! Anwar is swinging blindly but can't put bat on it",
18.6,"Mohammad Sami to Anwar Ali, no run, Anwar can't cool himself down. Five dots in the penultimate over. Anwar nearly swings himself off his feet. Ugly, dirty, filthy",
19.1,"Russell to Elliott, 1 run, length on off, he slogs and gets an inside edge onto the pad. The ball rolls to off",
19.2,"Russell to Anwar Ali, SIX, Anwar has finally connected one. This was full, angled in on middle, slower ball as well. He goes low and smites it over deep midwicket",
19.3,"Russell to Anwar Ali, 2 runs, near yorker, dragged to long-on for two. Good running",
19.4,"Russell to Anwar Ali, OUT, struck firmly but Khalid runs to his left from deep cover and snaps it up. Dug in short and outside off, Anwar stepped away and slapped it to Khalid. Hit-and-miss innings comes to an end",
19.5,"Russell to Elliott, no run, Russell nails an off-stump yorker, dug out to mid-off",
19.6,"Russell to Elliott, SIX, Elliott finishes the innings with a six! Eliott has Viv up on his feet and applauding. Full on off, Elliott gets under it and punts it over mid-off",
