Ball,Commentary,Wicket
4.4,"Emrit to Malan, OUT, Emrit provides the breakthrough for Quetta. Welcome to Quetta, Emrit. Welcome to Lahore, Emrit. Sir Viv is animated in the Quetta dug out. Good length and holds its line outside off, from around the stumps, Malan attempts a back-foot force and this time he isn't lucky. Drags a thick inside edge back onto the stumps",['DJ Malan b Emrit 17 (12b 1x4 1x6) SR: 141.66']
4.5,"Emrit to Samuels, FOUR, Emrit sends down a bouncer outside off, leaves Samuels in a tangle. He spars at it and nicks it to the right of a diving Sarfraz. Fortunate boundary",
4.6,"Emrit to Samuels, no run, fuller and on off, Samuels poked it to cover with minimal footwork",
5.1,"Zulfiqar Babar to Kamran Akmal, 1 run, dropped short, keeps low on off, pulled away, mid-on fumbles, but just a single",
5.2,"Zulfiqar Babar to Samuels, no run, good length ball angled in on the stumps, blocked back to the bowler on the back foot",
5.3,"Zulfiqar Babar to Samuels, no run, pushed through, slides in to strike the pad",
5.4,"Zulfiqar Babar to Samuels, 1 run, length ball drifts in around off, punched down to long-off",
5.5,"Zulfiqar Babar to Kamran Akmal, 4 byes, what was that? Shooter. Arm-ball from Babar, arrows in and sneaks under the bat. Sneaks past Sarfraz too",
5.6,"Zulfiqar Babar to Kamran Akmal, no run, full, quick dart, this keeps low as well. Yikes, but Kamran jams his bat down on the ball and keeps it out",
6.1,"Hasan Khan to Samuels, 1 run, slides on off, jabbing drive to long-off for one",
6.2,"Hasan Khan to Kamran Akmal, no run, off-stump yorker, angled out to point",
6.3,"Hasan Khan to Kamran Akmal, no run, nice and full on off, pushed right back to the bowler",
6.4,"Hasan Khan to Kamran Akmal, 1 run, keeps it full on off, Kamran drives on the up, can't beat cover now",
6.5,"Hasan Khan to Samuels, no run, pulls his length back slightly, another non-turning ball, which is carved to cover",
6.6,"Hasan Khan to Samuels, no run, much shorter and outside off, Samuels flashes to the same fielder",
7.1,"Mohammad Nawaz to Kamran Akmal, no run, full on off, presses forward and drives to cover",
7.2,"Mohammad Nawaz to Kamran Akmal, no run, Kamran backs away outside the leg stump, Nawaz is wary of it as he hurls it short following him. Off the thigh and lobs behind to the keeper",
7.3,"Mohammad Nawaz to Kamran Akmal, 1 run, fuller on the stumps, Kamran attempts a wild leg-side mow. Mistimed to long-on",
7.4,"Mohammad Nawaz to Samuels, no run, non-turning fast ball on off, played back to the bowler",
7.5,"Mohammad Nawaz to Samuels, 1 run, back of a length and outside off, Samuels camps back and punches a single to long-off",
7.6,"Mohammad Nawaz to Kamran Akmal, 1 run, Kamran backs away outside leg, chops this from the stumps but can't get it past the sprawling dive of point",
8.1,"Anwar Ali to Kamran Akmal, FOUR, Anwar comes back and provides Peshawar with the release. Short and wide outside off, Kamran does not need any second invitations. He cuts in the air past the reach of backward point. The ball flies to the fence",
8.2,"Anwar Ali to Kamran Akmal, 1 run, back of a length and keeps low on off, played back down the pitch",
8.3,"Anwar Ali to Samuels, 1 run, short on off, Samuels does not have any room to work with. Punched past the outstretched left hand of Anwar",
8.4,"Anwar Ali to Kamran Akmal, 1 run, Kamran dashes down the track, but does not meet the pitch. Chips it to long-on's left",
8.5,"Anwar Ali to Samuels, no run, short and a bit more room outside off, but Samuels simply forces it back to the bowler",
8.6,"Anwar Ali to Samuels, no run, tight line on off, Samuels awkwardly blocks it back to the bowler",
9.1,"Hasan Khan to Kamran Akmal, SIX, Kamran goes boom. He runs down the track, creates a half-volley and launches it straight over the bowler's head",
9.2,"Hasan Khan to Kamran Akmal, 1 run, now Kamran backs away, collapses is back leg and goes inside-out over cover",
9.3,"Hasan Khan to Samuels, FOUR, flighted and outside off, Samuels uses his feet now, closes the face and aims for the loft. The mis-hit goes over extra cover",
9.4,"Hasan Khan to Samuels, SIX, flatter and quicker now, Samuels comes down the track again, lofts this strongly over long-on for a flat six",
9.5,"Hasan Khan to Samuels, 1 run, dropped short and turns away wide outside off, Samuels reaches out for the ball and scythes it away to deep point",
9.6,"Hasan Khan to Kamran Akmal, OUT, Hassan hits back after being taken for three boundaries in the over. Quick arm-ball from the left-arm spinner. Kamran committed to the sweep and did not make contact. He was pinned in front of middle. As plumb as it can get",
10.1,"Mohammad Nawaz to Samuels, OUT, bowled'em. Two wickets in two balls for Quetta. Samuels isn't the man of this final? Ripper from Nawaz. This one pitches on leg stump, opens Samuels up, eats him up for dinner. The left-arm spinner hits the top of off stump. Sharp turn",['Kamran Akmal lbw b Hasan Khan 40 (32b 6x4 1x6) SR: 125.00']
10.2,"Mohammad Nawaz to Khushdil Shah, no run, whipped away to square leg",
10.3,"Mohammad Nawaz to Khushdil Shah, no run, full and straight, worked to midwicket",['MN Samuels b Mohammad Nawaz 19 (17b 2x4 1x6) SR: 111.76']
10.4,"Mohammad Nawaz to Khushdil Shah, no run, short and angled in from over the wicket, beats the pull, and hits Nawaz high on the back thigh. Nawaz gestures a review, but we don't have DRS for the final",
10.5,"Mohammad Nawaz to Khushdil Shah, 1 run, pushed through just a shade outside off, this does not spin, Shah opens the face and dabs to point",
10.6,"Mohammad Nawaz to Mohammad Hafeez, 1 run, dragged short on off, Hafeez stands up tall and punches a single to long-off",
11.1,"Hasan Khan to Mohammad Hafeez, no run, good length on off, played back to the bowler",
11.2,"Hasan Khan to Mohammad Hafeez, 1 run, extra-cover dives over the ball as this drive runs away to wide long-off",
11.3,"Hasan Khan to Khushdil Shah, no run, tossed just a shade outside off, pushed to mid-on on the front foot",
11.4,"Hasan Khan to Iftikhar Ahmed, no run, nearly a return catch. Unfair to call it a drop. Tossed up, dips on the batsman as he spoons the ball to the left of the bowler. He throws himself to his left but the ball does not stick",
11.5,"Hasan Khan to Iftikhar Ahmed, no run, worked to midwicket",
11.6,"Hasan Khan to Iftikhar Ahmed, 1 run, short on middle, punched down the ground for one",['Khushdil Shah st †Sarfraz Ahmed b Hasan Khan 1 (5b 0x4 0x6) SR: 20.00']
12.1,"Zulfiqar Babar to Iftikhar Ahmed, 1 run, tossed up liberally on middle, tapped past the bowler's right",
12.2,"Zulfiqar Babar to Mohammad Hafeez, 1 run, dug short and outside off, Hafeez is quick to rock back. Pulls in the air to deep midwicket",
12.3,"Zulfiqar Babar to Iftikhar Ahmed, no run, looped up, drifts in, as opposed to turning away. Beats the inside edge and hits the pad",
12.4,"Zulfiqar Babar to Iftikhar Ahmed, no run, short and darted in, hangs back and forces the ball to midwicket",
12.5,"Zulfiqar Babar to Iftikhar Ahmed, 1 run, slider on off stump, chopped square through the off side on the back foot",
12.6,"Zulfiqar Babar to Mohammad Hafeez, no run, full and headed for the off stump, defended back to Babar",
13.1,"Hasan Khan to Iftikhar Ahmed, 1 run, dragged short and outside off, pulled on the back foot to deep midwicket",
13.2,"Hasan Khan to Mohammad Hafeez, 1 run, flighted and drifts in, the batsman eyes the leg side and leading-edges it to long-off",
13.3,"Hasan Khan to Iftikhar Ahmed, no run, good length on off, blocked back to the bowler",
13.4,"Hasan Khan to Iftikhar Ahmed, FOUR, full-toss on off, forced away with the wrists, Nasim runs to his left from wide long-on and lets the ball sneak through his legs to the boundary",
13.5,"Hasan Khan to Iftikhar Ahmed, 1 run, slightly short on middle and leg stylishly pulled to deep square leg",
13.6,"Hasan Khan to Mohammad Hafeez, FOUR, shortish and outside off, cuts on the back foot past a diving backward point for four. 11 runs off the over",
14.1,"Zulfiqar Babar to Iftikhar Ahmed, no run, tossed up full on off, jabbed to cover",
14.2,"Zulfiqar Babar to Iftikhar Ahmed, 1 run, more round-arm than usual, darted in, worked to leg",
14.3,"Zulfiqar Babar to Mohammad Hafeez, 1 run, fractionally short on off, firmly pulled to deep midwicket on the back foot",
14.4,"Zulfiqar Babar to Iftikhar Ahmed, no run, arm-ball, short on off, cramps the batsman for room. Chopped out to cover",
14.5,"Zulfiqar Babar to Iftikhar Ahmed, 1 run, full-toss on off, hacked to long-on",
14.6,"Zulfiqar Babar to Mohammad Hafeez, no run, good length, drifts in, beats the inside edge and raps the thigh",
15.1,"Anwar Ali to Iftikhar Ahmed, no run, just short of a good length and outside off, Ahmed throws his hands at a cut and miscues it to cover",
15.2,"Anwar Ali to Iftikhar Ahmed, 1 run, back of a length on off, solidly punched past the left of a diving midwicket to long-on",
15.3,"Anwar Ali to Mohammad Hafeez, 1 run, short and outside off, stylishly pulled away to deep square leg",
15.4,"Anwar Ali to Iftikhar Ahmed, no run, possibly a slower short ball outside off, the batsman sways his upper body out of the way",
15.5,"Anwar Ali to Iftikhar Ahmed, 1 run, short and outside off, flat-batted away to cover",
15.6,"Anwar Ali to Mohammad Hafeez, 1 run, slightly short on off, shovel-pulled away to deep midwicket",
16.1,"Emrit to Mohammad Hafeez, 1 run, back of a length on off, whipped to deep midwicket",
16.2,"Emrit to Iftikhar Ahmed, 1 run, short and outside off, the ball isn't coming into the bat now. Heaved to deep midwicket",
16.3,"Emrit to Mohammad Hafeez, OUT, The Professor's lecture is over! Two fielders converge on the ball - deep midwicket running to his left and long-on running in - Nawaz pouches it running in from long-on. Emrit dug it short and outside off, Hafeez has to fetch a pull. Ends up skying a catch",
16.4,"Emrit to Iftikhar Ahmed, OUT, Emrit produces a double-strike. Takes this third of the match. Nice and full, angled in from over the stumps, sort of skids on, Ahmed plays across the line and does not touch the ball. He is trapped in front of middle. This was plumb too",
16.5,"Emrit to Jordan, no run, good length, angled in, and seams away outside off, past the loose waft",
16.6,"Emrit to Jordan, no run, Emrit rolls his fingers across this cutter and beats Jordan again",
17.1,"Mohammad Nawaz to Sammy, no run, slides on, very full on off, forward-defensive",['Mohammad Hafeez c Mohammad Nawaz b Emrit 12 (13b 1x4 0x6) SR: 92.30']
17.2,"Mohammad Nawaz to Sammy, 1 run, pushed through full on off, stops on the batsman, Sammy lines up for a big loft, then checks his shot and pushes the ball along the ground to long-off",
17.3,"Mohammad Nawaz to Jordan, no run, turn and bounce outside off, jumps past the hanging bat. Excellent bowling from Nawaz",['Iftikhar Ahmed lbw b Emrit 14 (21b 1x4 0x6) SR: 66.66']
17.4,"Mohammad Nawaz to Jordan, 1 run, tossed up slower on off, bunted down to long-on. Jordan eyes two. No, it's not there",
17.5,"Mohammad Nawaz to Sammy, 1 run, back of a length on off, punched to cover, the fielder (Ervine) looks up before collecting the ball and fumbles. Sammy sneaks a single. A clean pick-up from Ervine could have created a run-out chance",
17.6,"Mohammad Nawaz to Jordan, no run, fired fast and outside off, Jordan swings and does not connect. What a spell from Nawaz. He finishes with 4-0-15-1 in a big final",
18.1,"Emrit to Sammy, 2 runs, back of a length and outside off, Sammy clubs it away in the direction of deep square leg",
18.2,"Emrit to Sammy, FOUR, length and outside off, Sammy clears his front leg and looks to mow it down the ground. Ends up getting a thick outside edge that flies past a diving Sarfraz. First boundary since the 14th over",
18.3,"Emrit to Sammy, 1 run, short and outside off, Sammy ends up dragging a pull to deep midwicket",
18.4,"Emrit to Jordan, FOUR, short of a length on off stump, Jordan places the pull well, finding the gap between deep square and deep midwicket. It wasn't middled, though",
18.5,"Emrit to Jordan, 1 leg bye, full slower ball, jags in and hits the pad",
18.6,"Emrit to Sammy, SIX, full on off stump - right in the hitting slot - Sammy sizes it up. Opens up his hips and tugs the ball towards the sightscreen. 18 runs off the over",
19.1,"Anwar Ali to Jordan, 1 run, yorker just outside off, Jordan can only squeeze a single square through the off side",
19.2,"Anwar Ali to Sammy, SIX, length and outside off, Sammy unleashes his power again. He sits deep in the crease and swings it stylishly over long-on. What a clean strike",
19.3,"Anwar Ali to Sammy, SIX, Sammy does it again. Chants of ""Sammy Sammy"" at the Gadaffi Stadium. Just short of a good length and outside off, Sammy clobbers it, clears long-on",
19.4,"Anwar Ali to Sammy, 1 run, Anwar replies with an inch-perfect off-stump yorker, dug out. Sammy applauds Anwar after taking the single",
19.5,"Anwar Ali to Jordan, 1 run, another off-stump yorker, top ball, squeezed back to Anwar who fumbles to his left. Just one",
19.6,"Anwar Ali to Sammy, no run, pretty full and outside off, it was in the hitting slot, Sammy swings at it again. Loses his shape and connects with only thin air. They don't chance the bye either",
