Ball,Commentary,Wicket
8.5,"Zulfiqar Babar to Shahid Yousuf, 1 run, opens the face of the bat and steers it to point",
8.6,"Zulfiqar Babar to Malan, no run, gets forward to defend, spins back in to hit the pad",
9.1,"Mohammad Nabi to Shahid Yousuf, no run, pushed through quicker on middle, played back to the bowler",
9.2,"Mohammad Nabi to Shahid Yousuf, no run, gets back and across, punched to midwicket",
9.3,"Mohammad Nabi to Shahid Yousuf, 1 run, worked wide of midwicket",
9.4,"Mohammad Nabi to Malan, 1 run, slow turn on offer, backs away, makes room and bunts it to deep cover",
9.5,"Mohammad Nabi to Shahid Yousuf, 1 run, tucked wide of square leg",
9.6,"Mohammad Nabi to Malan, no run, gets a good stride forward and plays it back to the bowler",
10.1,"Akbar-ur-Rehman to Shahid Yousuf, 2 runs, played into the gap at deep midwicket",
10.2,"Akbar-ur-Rehman to Shahid Yousuf, no run, lands the flipper on middle and off, punched back to the bowler",
10.3,"Akbar-ur-Rehman to Shahid Yousuf, 1 run, gets to the pitch of the ball and crunches it to deep cover",
10.4,"Akbar-ur-Rehman to Malan, no run, shapes to cut but is beaten by the one that fizzes through the surface, crafty bowling this",
10.5,"Akbar-ur-Rehman to Malan, no run, bowls that like a seam-up delivery, bunted back to the bowler",
10.6,"Akbar-ur-Rehman to Malan, no run, cuts it straight to short third man",
11.1,"Umar Gul to Shahid Yousuf, 2 runs, on the shorter side, he picks the length early and pulls it into the gap at deep midwicket",
11.2,"Umar Gul to Shahid Yousuf, 1 run, risky single, if the point fielder hit direct at the bowler's end, he would have been gone",
11.3,"Umar Gul to Malan, SIX, he's picked the bones out of that one. Too short, sets himself up nicely an pulls it in front of square. Sweet sound as he made contact",
11.4,"Umar Gul to Malan, OUT, and he gets his man off the next ball. This one was a lot slower, he backed away to force the pace, only managed a thick edge and Sarfraz pouches an excellent catch diving to his left",
11.5,"Umar Gul to Shahid Afridi, no run, banged in short outside off, he avoids that one first up",
11.6,"Umar Gul to Shahid Afridi, OUT, brilliantly caught at fine leg. No fireworks tonight from Boom Boom! Silence all over. It was short and angling into middle and leg, Afridi looks to help that on its way over fine leg, the ball appeared to have got big on him a little, he went through with the stroke, Babar at fine leg positioned himself nicely and took that cleanly even as the momentum had him lose his balance. Good composure, big wicket.",
12.1,"Zulfiqar Babar to Sammy, no run, pushed to point",['DJ Malan c †Sarfraz Ahmed b Umar Gul 18 (21b 1x4 1x6) SR: 85.71']
12.2,"Zulfiqar Babar to Sammy, 1 run, slow turn away, eased wide of cover",
12.3,"Zulfiqar Babar to Shahid Yousuf, no run, slides back in to almost sneak through bat and pad. Saved by an inside edge",
12.4,"Zulfiqar Babar to Shahid Yousuf, 1 run, looks to drive, plays outside the line, gets a thick inside edge to long-on",['Shahid Afridi c Zulfiqar Babar b Umar Gul 0 (2b 0x4 0x6) SR: 0.00']
12.5,"Zulfiqar Babar to Sammy, 1 run, pushed to the deep cover fielder",
12.6,"Zulfiqar Babar to Shahid Yousuf, no run, top class bowling. Jaffa, that. Loops it up nicely, draws him forward, ball beats the outside edge",
13.1,"Umar Gul to Sammy, 1 run, yorker-length delivery, squeezed to long on",
13.2,"Umar Gul to Shahid Yousuf, 1 run, mistimes a pull over square leg, there seems to be a bit of pace in this wicket and Gul's using it well",
13.3,"Umar Gul to Sammy, no run, nearly chopped it back onto the stumps, excellent bowling, tailing back in a little",
13.4,"Umar Gul to Sammy, 2 runs, gets a thick inside edge but lobs over midwicket, good work in the deep",
13.5,"Umar Gul to Sammy, no run, beaten by a sharp bouncer, Sammy looked to pull, got out of the way at the last moment",
13.6,"Umar Gul to Sammy, 1 run, gets a thick edge down to third man",
14.1,"Mohammad Nawaz to Sammy, FOUR, splits the gap, excellent timing. Frees his arms and cracks that behind point. The man in the deep didn't have too much to cover, but the timing on that meant he had no chance",
14.2,"Mohammad Nawaz to Sammy, no run, skids one into middle, jams his bat down in the nick of time, it kept a touch low",
14.3,"Mohammad Nawaz to Sammy, 2 runs, slapped past cover, the boundary rider does well",
14.4,"Mohammad Nawaz to Sammy, 2 runs, splits the gap between deep cover and long-off",
14.5,"Mohammad Nawaz to Sammy, no run, grip and turn from outside off, beaten",
14.6,"Mohammad Nawaz to Sammy, 1 run, drifting into middle, driven to long off",
15.1,"Mohammad Nabi to Sammy, no run, slides one through, pitches on off and skids on, beaten",
15.2,"Mohammad Nabi to Sammy, SIX, bang, thanks for coming! That's a muscular slog across the line, the short boundary as well and he hit that into the second tier. Massive, massive hit",
15.3,"Mohammad Nabi to Sammy, 2 runs, forces that into the gap at deep midwicket, the man in the deep was caught napping",
15.4,"Mohammad Nabi to Sammy, 2 runs, squeezed towards deep cover, was hit to the left of the man there, he took a bit of time to get off the blocks, superb running",
15.5,"Mohammad Nabi to Sammy, no run, flicked but straight to KP at midwicket",
15.6,"Mohammad Nabi to Sammy, SIX, gets the elevation, swung over the line at long on. Nicely tossed up, he got underneath that and boom!",
16.1,"Zulfiqar Babar to Shahid Yousuf, 1 run, steps out and plays it towards deep midwicket",
16.2,"Zulfiqar Babar to Sammy, no run, taps it to point, looks for the single but is sent back",
16.3,"Zulfiqar Babar to Sammy, 1 run, tosses it up nicely, hit hard to long off",
16.4,"Zulfiqar Babar to Shahid Yousuf, no run, looks to reverse paddle, can only bunt it off the reverse side of the bat, Babar runs across, picks up and throws down the stumps at the bowler's end, Sammy just about makes it",
16.5,"Zulfiqar Babar to Shahid Yousuf, FOUR, clean strike down the ground. Gets to the pitch of the ball and lofts him off the middle. Smothered the spin and got it up and over. Excellent timing, straight as a dye",
16.6,"Zulfiqar Babar to Shahid Yousuf, 1 run, eased towards deep cover",
17.1,"Anwar Ali to Shahid Yousuf, 1 leg bye, looking for the yorker, gets it right, he looks to flick, deflects off the pad to the off side",
17.2,"Anwar Ali to Sammy, no run, excellent slower delivery, the off cutter this time, Sammy was through with the pull even before the ball got to him, centimetres away from the bails",
17.3,"Anwar Ali to Sammy, no run, looks for the yorker, turns out to be a full toss outside off, he swings across the line but misses",
17.4,"Anwar Ali to Sammy, SIX, slapped over the bowler's head, tremendous power he generated off the bottom hand. What made it special was the fact that he had to force the pace and that too off the backfoot as it was a slower delivery. Wow",
17.5,"Anwar Ali to Sammy, 1 run, keeps that out, squeezed to cover for a quick single",
17.6,"Anwar Ali to Shahid Yousuf, 1 run, another yorker, this one's tapped towards midwicket",
18.1,"Mohammad Nawaz to Shahid Yousuf, 1 run, mistimes the pull, one bounce to long on",
18.2,"Mohammad Nawaz to Sammy, no run, looks to go inside out but the slowness of the surface gets to him, toe ends it back to the bowler",
18.3,"Mohammad Nawaz to Sammy, 1 run, mistimes the slog to long on",
18.4,"Mohammad Nawaz to Shahid Yousuf, 2 runs, steps out and forces it into the gap between deep cover and long off",
18.5,"Mohammad Nawaz to Shahid Yousuf, OUT, drilled back to the bowler, who takes an excellent catch. Stinging blow, but he isn't showing it. Had complete control over it.",
18.6,"Mohammad Nawaz to Wahab Riaz, FOUR, handy runs. Gets underneath that tossed up delivery and lofts it into the long-off region, couple of bounces into the ropes",
19.1,"Anwar Ali to Sammy, 2 runs, hit back over the bowler's head, long-off and long-on converge",
19.2,"Anwar Ali to Sammy, SIX, that's as clean as it can get. Into the top tier over the sightscreen. It can't get straighter than that. Full ball on middle, he loaded himself up, swung through the line. What a hit. He watched it land all the way into the VIP box",
19.3,"Anwar Ali to Sammy, OUT, this is a mishit and Nawaz takes an excellent catch running in from long-on. Sammy got that off the toe end, but what an innings this has been",['Shahid Yousuf c & b Mohammad Nawaz 21 (25b 1x4 0x6) SR: 84.00']
19.4,"Anwar Ali to Wahab Riaz, 2 runs, hit towards long off, where the fielder was late to get off the blocks",
19.5,"Anwar Ali to Wahab Riaz, 2 runs, pulled over midwicket, excellent work by Nabi to come around that one quickly, saved one run",
19.6,"Anwar Ali to Wahab Riaz, 2 runs, slower bouncer, slogged across the line, not timed well so there's enough time for them to get back for the second even as the deep midwicket fielder comes haring in",
