Ball,Commentary,Wicket
0.1,"Mohammad Asghar to Wright, no run, slides in on middle, pushed back",
0.2,"Mohammad Asghar to Wright, 1 run, drifts in from wide of the crease, squirted to leg via an inside edge",
0.3,"Mohammad Asghar to Ahmed Shehzad, 1 run, darts back in, clipped through midwicket as Shehzad goes deep in the crease",
0.4,"Mohammad Asghar to Wright, 2 runs, fired on the pads, close to 95ks, tucked around the corner for two",
0.5,"Mohammad Asghar to Wright, 1 run, Asghar takes it on himself and fluffs a catch. Tossed up on off, Wright tunes up for a lofted hit. He can only skew it in the air. This is a skier. Asghar calls for it and runs towards the cover region. The ball swirls away from his reach even as he puts in a full-stretch dive",
0.6,"Mohammad Asghar to Ahmed Shehzad, 1 run, chopped off the back foot towards point",
1.1,"Tait to Ahmed Shehzad, no run, short and hammers the deck outside off, solid punch to the covers",
1.2,"Tait to Ahmed Shehzad, 2 runs, tucked away off the pads through midwicket for two",
1.3,"Tait to Ahmed Shehzad, no run, full on off at 141.4ks, slapped back to Tait",
1.4,"Tait to Ahmed Shehzad, 1 run, low full toss on off, whipped through square leg",
1.5,"Tait to Wright, no run, inducker, pings the pad from a fuller length as the batsman misses the flick. The angle from wide of the crease was carrying it down leg. The big lbw appeal is shot down",
1.6,"Tait to Wright, 1 run, shortish and rushes onto Wright who aims a leg-side flick. The leading edge flies wide of point",
2.1,"Mohammad Asghar to Wright, 1 run, tossed up and following Shehzad who was moving outside leg. Tapped through mid-off",
2.2,"Mohammad Asghar to Ahmed Shehzad, no run, arm-ball, arrows in, chopped to the off side on the back foot",
2.3,"Mohammad Asghar to Ahmed Shehzad, FOUR, Shehzad manufactures his own length, he flicks this full toss through midwicket. Two men converge on the ball. Poor communication. Malan from the deep is put off by mid-on. He slides late and lets a four",
2.4,"Mohammad Asghar to Ahmed Shehzad, 1 run, another short arm-ball, forced to the leg side",
2.5,"Mohammad Asghar to Wright, 1 run, Luke Wright now jumps outside leg and drills to mid-on",
2.6,"Mohammad Asghar to Ahmed Shehzad, SIX, clean strike, this! Shehzad steps out, meets the pitch, extends his arms, and lofts it over long-off",
3.1,"Tait to Wright, no run, short ball, gets big on Wright, raps him high on the bat. Mis-hit to mid-on",
3.2,"Tait to Wright, FOUR, width outside off, Wright sends it to the third man fence thanks to a big, slashing outside edge. Pace is Tait's weapon. It can backfire as well",
3.3,"Tait to Wright, FOUR, Tait goes full on off, might have been the change of pace. Jilted back, to the left of the bowler. Skedaddles away",
3.4,"Tait to Wright, 1 run, dug in shorter on off, deflected to short fine leg off a pull",
3.5,"Tait to Ahmed Shehzad, OUT, and Tait generates extra bounce to remove Shehzad. You get this with Tait as well. Short and bursts off the surface outside off, leaving Shehzad sparring and edging behind to the keeper. Typical Tait over. Quick skiddy balls, a wicket, a couple of wild wides. Typical Tait over, this",['Ahmed Shehzad c †Kamran Akmal b Tait 16 (11b 1x4 1x6) SR: 145.45']
3.6,"Tait to Pietersen, no run, back of a length and outside off, punched to the off side",
4.1,"Shahid Afridi to Wright, no run, fizzes off the surface, defended",
4.2,"Shahid Afridi to Wright, no run, dug in quick on off, chopped to point",
4.3,"Shahid Afridi to Wright, no run, Afridi fires this darts, sliced to point off an outside edge",
4.4,"Shahid Afridi to Wright, OUT, Afridi brings out the starman pose! The leg stump is knocked back. Another quick skiddy ball, just fizzes off the surface, Wright misses the big heave over midwicket. Afridi hits. Asghar would be relieved",
4.5,"Shahid Afridi to Sarfraz Ahmed, no run, Afridi gives this more air, defended",['LJ Wright b Shahid Afridi 16 (16b 2x4 0x6) SR: 100.00']
4.6,"Shahid Afridi to Sarfraz Ahmed, no run, Sarfraz steps away and jabs to cover point. Afridi starts with a wicket maiden",
5.1,"Wahab Riaz to Pietersen, no run",
5.2,"Wahab Riaz to Pietersen, 1 run, pacy short ball, pulled only to short fine leg. Tait fumbles, there is a mix-up in the middle, but he fails to throw the stumps down",
5.3,"Wahab Riaz to Sarfraz Ahmed, FOUR, short at 142ks, Sarfraz spins on the back foot and unleashes a pull behind square",
5.4,"Wahab Riaz to Sarfraz Ahmed, 1 run, keeps it short again, pulled behind square, this time straight to the man in the deep",
5.5,"Wahab Riaz to Pietersen, 3 runs, full and outside off from round the stumps, french-cut away.... Tait chases from short fine leg and cuts it off with a slide",
5.6,"Wahab Riaz to Sarfraz Ahmed, no run, another mix-up between the wickets. KP isn't happy. Short and slanting away outside off from over the wicket, punched into the cover region. Yes-no, yes-no and they decide against the single, and get away",
6.1,"Shahid Afridi to Pietersen, 1 run, tucked through backward square on the back foot as Afridi attacks the stumps",
6.2,"Shahid Afridi to Sarfraz Ahmed, 1 run, tossed up and outside off, front-foot square drive for one. No confusion here",
